url,domain,resource_name,url_source
https://nassgeodata.gmu.edu/VegScape/,nassgeodata.gmu.edu,MODIS,original
http://rgd.mcw.edu,rgd.mcw.edu,Rat Genome Database,original
https://rgd.mcw.edu,rgd.mcw.edu,Rat Genome Database,original
https://rgd.mcw.edu/rgdweb/enrichment/start.html,rgd.mcw.edu,Rat Genome Database,original
http://zhouyq-lab.szbl.ac.cn/download/,zhouyq-lab.szbl.ac.cn,MGnify,original
https://bgc-atlas.cs.uni-tuebingen.de,bgc-atlas.cs.uni-tuebingen.de,MGnify,original
https://github.com/PRIDE-reanalysis/MetaPUF,github.com,MGnify,original
https://ngdc.cncb.ac.cn/omix/release/OMIX003037,ngdc.cncb.ac.cn,MGnify,original
https://www.ebi.ac.uk/metagenomics,www.ebi.ac.uk,MGnify,original
https://www.ebi.ac.uk/metagenomics/browse/genomes/,www.ebi.ac.uk,MGnify,original
https://www.holofooddata.org,www.holofooddata.org,MGnify,original
https://micha-protocol.org,micha-protocol.org,FAIRification,original
https://purl.org/chimere-ontology,purl.org,FAIRification,original
https://ror.org/05sa6gg87,ror.org,RCA,recovered
https://huggingface.co/datasets/BearSubj13/CoronaryDominance,huggingface.co,RCA,recovered
https://ror.org/03f9nc143,ror.org,RCA,recovered
https://dicom.innolitics.com/ciods/digital-x-ray-image/dx-positioning/00181511,dicom.innolitics.com,RCA,recovered
http://intolerance.public.cgr.astrazeneca.com/,intolerance.public.cgr.astrazeneca.com,Genome Aggregation Database,original
http://ruseq.ru,ruseq.ru,Genome Aggregation Database,original
https://wlcb.oit.uci.edu/TRgnomAD,wlcb.oit.uci.edu,Genome Aggregation Database,original
https://www.efsa.europa.eu/en/microstrategy/xylella,www.efsa.europa.eu,EFSA,recovered
https://ess.efsa.europa.eu/doi/doiweb/doisearch,ess.efsa.europa.eu,EFSA,recovered
http://mpns.kew.org/mpns-portal/,mpns.kew.org,ScienceDirect,original
http://www.theplantlist.org,www.theplantlist.org,ScienceDirect,original
https://www.mycobank.org/,www.mycobank.org,ScienceDirect,original
https://www.massbank.eu,www.massbank.eu,GNPS,original
https://github.com/styvon/PRSbils,github.com,MGI,original
https://informatics.jax.org,informatics.jax.org,MGI,original
https://rgd.mcw.edu/rgdweb/enrichment/start.html,rgd.mcw.edu,MGI,original
https://sagc-bioinformatics.github.io/mgikit/,sagc-bioinformatics.github.io,MGI,original
https://biobigdata.nju.edu.cn/scPLAD/,biobigdata.nju.edu.cn,Single,original
https://github.com/MICS-Lab/scyan,github.com,Single,original
https://sc.deepomics.org,sc.deepomics.org,Single,original
https://smart-db.cn,smart-db.cn,Single,original
http://arxiv.org/abs/2303.08774,arxiv.org,FlyBase,recovered
https://aclanthology.org/2024.naacl-long.18,aclanthology.org,FlyBase,recovered
http://arxiv.org/abs/2110.04888,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2409.00608,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2312.04511,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2407.09231,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2312.07711,arxiv.org,FlyBase,recovered
https://www.microsoft.com/en-us/research/uploads/prod/2022/06/Aether-Overreliance-on-AI-Review-Final-6.21.22.pdf,www.microsoft.com,FlyBase,recovered
https://www.nytimes.com/2024/01/23/health/deaf-gene-therapy.html,www.nytimes.com,FlyBase,recovered
https://aclanthology.org/2021.emnlp-main.522,aclanthology.org,FlyBase,recovered
http://arxiv.org/abs/2402.14273,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2311.07361,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2307.09702,arxiv.org,FlyBase,recovered
https://www.rfc-editor.org/info/rfc8259,www.rfc-editor.org,FlyBase,recovered
http://arxiv.org/abs/2306.09541,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2302.06590,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2402.14658,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2403.06988,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2405.17438,arxiv.org,FlyBase,recovered
https://proceedings.mlr.press/v202/kandpal23a.html,proceedings.mlr.press,FlyBase,recovered
http://arxiv.org/abs/2402.18157,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2309.11206,arxiv.org,FlyBase,recovered
https://cdn.openai.com/o1-system-card.pdf,cdn.openai.com,FlyBase,recovered
http://arxiv.org/abs/2303.12712,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2307.16789,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2404.07362,arxiv.org,FlyBase,recovered
https://naggpt.com/NagGPT_source_code_repos/1/,naggpt.com,FlyBase,recovered
http://arxiv.org/abs/2004.00345,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2005.11401,arxiv.org,FlyBase,recovered
https://openai.com/index/deliberative-alignment/,openai.com,FlyBase,recovered
http://arxiv.org/abs/2312.03360,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2409.00920,arxiv.org,FlyBase,recovered
https://www.taylorfrancis.com/books/9781420063684,www.taylorfrancis.com,FlyBase,recovered
http://arxiv.org/abs/2310.13227,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2305.15334,arxiv.org,FlyBase,recovered
https://arxiv.org/abs/2302.04761,arxiv.org,FlyBase,recovered
http://arxiv.org/abs/2305.04207,arxiv.org,FlyBase,recovered
https://naggpt.com/NagGPT_source_code_repos/1/NagGPT,naggpt.com,FlyBase,recovered
https://naggpt.com/NagGPT_source_code_repos/1/GFA,naggpt.com,FlyBase,recovered
https://www.materialscloud.org/discover/mc2d/,www.materialscloud.org,COD,recovered
https://mpds.io/,mpds.io,COD,recovered
http://www.fiz-karlsruhe.com/icsd.html,www.fiz-karlsruhe.com,COD,recovered
https://pubs.acs.org/doi/10.1021/acsnano.2c11510,pubs.acs.org,COD,recovered
http://www.ebi.ac.uk/complexportal,www.ebi.ac.uk,wwPDB,original
http://www.wwpdb.org/ftp/pdb-nextgen-archive-site,www.wwpdb.org,wwPDB,original
https://bmrb.io,bmrb.io,wwPDB,original
https://www.rcsb.org/,www.rcsb.org,wwPDB,original
https://osf.io/nxerf/,osf.io,RCT,original
https://sweetproject.eu/HIdatabase,sweetproject.eu,RCT,original
http://dicsoft1.physics.iisc.ac.in/MyxoPortal/,dicsoft1.physics.iisc.ac.in,antiSMASH,original
https://antismash-db.secondarymetabolites.org/,antismash-db.secondarymetabolites.org,antiSMASH,original
https://github.com/BTheDragonMaster/RAIChU,github.com,antiSMASH,original
https://orphanpkscatalog2022.stanford.edu/catalog,orphanpkscatalog2022.stanford.edu,antiSMASH,original
https://pypi.org/project/raichu,pypi.org,antiSMASH,original
https://www.mariclus.com,www.mariclus.com,antiSMASH,original
https://www.pharmbioinf.uni-freiburg.de/streptomedb,www.pharmbioinf.uni-freiburg.de,antiSMASH,original
http://www.peptideatlas.org/builds/maize,www.peptideatlas.org,MaizeGDB,original
https://github.com/Maize-Genetics-and-Genomics-Database/PanEffect,github.com,MaizeGDB,original
https://www.maizegdb.org/effect/maize/,www.maizegdb.org,MaizeGDB,original
http://ferr.gulab.org.cn/,ferr.gulab.org.cn,SciFinder,original
http://mpns.kew.org/mpns-portal/,mpns.kew.org,SciFinder,original
http://www.theplantlist.org,www.theplantlist.org,SciFinder,original
https://github.com/BaranziniLab/KG_RAG,github.com,GPT-3.5,original
https://github.com/bz99bz/M-3,github.com,GPT-3.5,original
https://github.com/svassileva/symptemist-multilingual-linking,github.com,GPT-3.5,original
https://modeldb.science,modeldb.science,GPT-3.5,original
https://spoke.rbvi.ucsf.edu/neighborhood.html,spoke.rbvi.ucsf.edu,GPT-3.5,original
https://spoke.rbvi.ucsf.edu/swagger/,spoke.rbvi.ucsf.edu,GPT-3.5,original
https://wheat.pw.usda.gov,wheat.pw.usda.gov,GPT-3.5,original
https://github.com/vicruiser/3Dmapper,github.com,BioBank,original
https://platform.opentargets.org,platform.opentargets.org,BioBank,original
http://drugcvar.omicsbio.info,drugcvar.omicsbio.info,CIViC,original
https://github.com/next-crs4/VariantAlert,github.com,CIViC,original
https://github.com/shenfc/POKR,github.com,CIViC,original
https://variant-alert.crs4.it/,variant-alert.crs4.it,CIViC,original
https://www.genomenexus.org,www.genomenexus.org,CIViC,original
https://cobis.bme.ncku.edu.tw/DMLS/,cobis.bme.ncku.edu.tw,AUPRC,original
https://github.com/Dulab2020/NeoaPred,github.com,AUPRC,original
https://github.com/Lishuoyy/GMFGRN,github.com,AUPRC,original
https://github.com/cobisLab/DMLS/,github.com,AUPRC,original
https://github.com/jerry1984Y/NucGMTL,github.com,AUPRC,original
https://github.com/semmelweis-pharmacology/ppi_pred,github.com,AUPRC,original
https://iasri-sg.icar.gov.in/rbprokcnn/,iasri-sg.icar.gov.in,AUPRC,original
https://topcysteinedb.hhu.de/,topcysteinedb.hhu.de,AUPRC,original
https://dash.drwater.net/antiboard/,dash.drwater.net,World Health Organization,original
http://www.w3.org/1999/xlink,www.w3.org,CADD,original
https://cidalsdb.streamlit.app/,cidalsdb.streamlit.app,CADD,original
https://github.com/jamesgleave/DD_protocol,github.com,CADD,original
https://github.com/msogloblinsky/Easy-PSAP,github.com,CADD,original
https://age-meta.com/,age-meta.com,Gene Expression Database,original
https://informatics.jax.org,informatics.jax.org,Gene Expression Database,original
https://ssbd.riken.jp/azebex/,ssbd.riken.jp,Gene Expression Database,original
https://www.gedg-vitis.cn/index.html,www.gedg-vitis.cn,Gene Expression Database,original
https://biocreative.bioinformatics.udel.edu/tasks/biocreative-vii/track-3/,biocreative.bioinformatics.udel.edu,BioCreative,original
https://biocreative.bioinformatics.udel.edu/tasks/biocreative-vii/track-4/,biocreative.bioinformatics.udel.edu,BioCreative,original
https://codalab.lisn.upsaclay.fr/competitions/13377,codalab.lisn.upsaclay.fr,BioCreative,original
https://codalab.lisn.upsaclay.fr/competitions/13378,codalab.lisn.upsaclay.fr,BioCreative,original
https://codalab.lisn.upsaclay.fr/competitions/16381,codalab.lisn.upsaclay.fr,BioCreative,original
https://competitions.codalab.org/competitions/23925,competitions.codalab.org,BioCreative,original
https://ftp.ncbi.nlm.nih.gov/pub/lu/BC7-NLM-Chem-track/,ftp.ncbi.nlm.nih.gov,BioCreative,original
https://ftp.ncbi.nlm.nih.gov/pub/lu/BC8-BioRED-track/,ftp.ncbi.nlm.nih.gov,BioCreative,original
https://ftp.ncbi.nlm.nih.gov/pub/lu/BC8-BioRED-track/https://codalab.lisn.upsaclay.fr/competitions/13377https://codalab.lisn.upsaclay.fr/competitions/13378,ftp.ncbi.nlm.nih.gov,BioCreative,original
https://ftp.ncbi.nlm.nih.gov/pub/lu/LitCovid/biocreative/,ftp.ncbi.nlm.nih.gov,BioCreative,original
https://github.com/ieeta-pt/BioNExt,github.com,BioCreative,original
http://kurata35.bio.kyutech.ac.jp/iACVP,kurata35.bio.kyutech.ac.jp,word2vec,original
https://github.com/liutingyu0616/DMGAT/tree/main,github.com,word2vec,original
http://www.healthinformaticslab.org/supp/resources.php,www.healthinformaticslab.org,GAT,original
https://centers.njit.edu/cnnl/gat_fd/,centers.njit.edu,GAT,original
https://github.com/JhaKanchan15/PPI_GNN.git,github.com,GAT,original
https://github.com/liutingyu0616/DMGAT/tree/main,github.com,GAT,original
https://github.com/zixiaojin66/MAMFGAT-master,github.com,GAT,original
https://www.nitrc.org/projects/gat_fd,www.nitrc.org,GAT,original
https://www.mdpi.com/article/10.3390/cancers16010136/s1,www.mdpi.com,TMB,recovered
https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-plus-lenvima-lenvatinib-combination-for-first-line-treatment-of-adult-patients-with-advanced-renal-cell-carcinoma-rcc/,www.merck.com,TMB,recovered
https://www.ncc.go.jp/jp/c_cat/use/index.html,www.ncc.go.jp,TMB,recovered
https://bioportal.bioontology.org/ontologies/LSFO,bioportal.bioontology.org,BioPortal,original
https://github.com/EBISPOT/ols4,github.com,BioPortal,original
https://github.com/EsmaeilNourani/LSFO-expansion,github.com,BioPortal,original
https://github.com/INCATools/kgcl,github.com,BioPortal,original
https://github.com/nfdi4cat/Ontology-Overview-of-NFDI4Cat,github.com,BioPortal,original
https://www.ebi.ac.uk/ols4,www.ebi.ac.uk,BioPortal,original
https://www.benchling.com/,www.benchling.com,CRISPR,recovered
http://www.ebi.ac.uk/gwas,www.ebi.ac.uk,International Mouse Phenotyping Consortium,original
http://www.gmmid.cn,www.gmmid.cn,International Mouse Phenotyping Consortium,original
https://www.mousephenotype.org/,www.mousephenotype.org,International Mouse Phenotyping Consortium,original
https://orphanpkscatalog2022.stanford.edu/catalog,orphanpkscatalog2022.stanford.edu,a genomics,original
https://www.who.int/publications/i/item/9789240090866,www.who.int,a genomics,original
https://github.com/EESI/Incremental-Protein-Search,github.com,DOI,original
https://github.com/MoaazK/deepallo,github.com,DOI,original
https://github.com/habibdanesh/epigenome-ssm,github.com,DOI,original
https://github.com/nf-core/isoseq,github.com,DOI,original
https://nf-co.re/isoseq,nf-co.re,DOI,original
http://ccb.jhu.edu/chess,ccb.jhu.edu,CHM13,original
https://GeniePool.link,GeniePool.link,CHM13,original
https://github.com/usnistgov/giab-stratifications,github.com,CHM13,original
https://github.com/vlothec/TRASH,github.com,CHM13,original
https://github.com/Malga-Vision/plankton_transfer,github.com,ImageNet,original
http://srv00.recas.ba.infn.it/atlas/,srv00.recas.ba.infn.it,RNAcentral,original
http://www.mirgenedb.org/,www.mirgenedb.org,RNAcentral,original
http://zhouyq-lab.szbl.ac.cn/download/,zhouyq-lab.szbl.ac.cn,RNAcentral,original
https://ngdc.cncb.ac.cn/omix/release/OMIX003037,ngdc.cncb.ac.cn,RNAcentral,original
https://rnacentral.org/,rnacentral.org,RNAcentral,original
https://www.ebi.ac.uk/intact,www.ebi.ac.uk,RNAcentral,original
https://www.heiporspectral.org,www.heiporspectral.org,HSI,original
https://osmlanduse.org,osmlanduse.org,OpenStreetMap,original
https://codalab.lisn.upsaclay.fr/competitions/13377,codalab.lisn.upsaclay.fr,BioRED,original
https://codalab.lisn.upsaclay.fr/competitions/13377#learn_the_details-dataset,codalab.lisn.upsaclay.fr,BioRED,original
https://codalab.lisn.upsaclay.fr/competitions/13378,codalab.lisn.upsaclay.fr,BioRED,original
https://codalab.lisn.upsaclay.fr/competitions/16381,codalab.lisn.upsaclay.fr,BioRED,original
https://ftp.ncbi.nlm.nih.gov/pub/lu/BC8-BioRED-track/,ftp.ncbi.nlm.nih.gov,BioRED,original
https://ftp.ncbi.nlm.nih.gov/pub/lu/BC8-BioRED-track/https://codalab.lisn.upsaclay.fr/competitions/13377https://codalab.lisn.upsaclay.fr/competitions/13378,ftp.ncbi.nlm.nih.gov,BioRED,original
https://ftp.ncbi.nlm.nih.gov/pub/lu/BioRED/,ftp.ncbi.nlm.nih.gov,BioRED,original
https://github.com/janinaj/e2eBioMedRE/,github.com,BioRED,original
https://www.ddbj.nig.ac.jp,www.ddbj.nig.ac.jp,DNA Data Bank of Japan,original
http://bioinfo.imtech.res.in/manojk/antiebv/,bioinfo.imtech.res.in,SVM,original
http://metagenomics.iiserb.ac.in/mp4,metagenomics.iiserb.ac.in,SVM,original
https://iasri-sg.icar.gov.in/asrpro/,iasri-sg.icar.gov.in,SVM,original
https://github.com/WSake/Feature-interaction-network-based-on-Hierarchical-Decoupled-Convolution,github.com,BraTS,original
https://qyber.black/ca/code-bca,qyber.black,BraTS,original
http://utrdb.cloud.ba.infn.it/utrdb/,utrdb.cloud.ba.infn.it,Rfam,original
http://zhouyq-lab.szbl.ac.cn/download/,zhouyq-lab.szbl.ac.cn,Rfam,original
https://RBP2GO-2-Beta.dkfz.de,RBP2GO-2-Beta.dkfz.de,Rfam,original
https://allium.qau.edu.cn,allium.qau.edu.cn,Rfam,original
https://beagle2.bio.uniroma2.it,beagle2.bio.uniroma2.it,Rfam,original
https://d-orb.major.iric.ca/,d-orb.major.iric.ca,Rfam,original
https://ngdc.cncb.ac.cn/omix/release/OMIX003037,ngdc.cncb.ac.cn,Rfam,original
https://rfam.org,rfam.org,Rfam,original
https://mof-synthesis.aimat.science,mof-synthesis.aimat.science,MOF,original
http://gong_lab.hzau.edu.cn/caqtl_database,gong_lab.hzau.edu.cn,BRCA,original
https://clingen.igib.res.in/brcaindica/,clingen.igib.res.in,BRCA,original
https://genemutation.fhs.um.edu.mo/Asian-BRCA/,genemutation.fhs.um.edu.mo,BRCA,original
https://genemutation.fhs.um.edu.mo/dbbrca-brazilian,genemutation.fhs.um.edu.mo,BRCA,original
https://genemutation.fhs.um.edu.mo/dbbrca-portuguese/,genemutation.fhs.um.edu.mo,BRCA,original
https://generatr.qub.ac.uk,generatr.qub.ac.uk,BRCA,original
https://generatr.qub.ac.uk/app/classifieRb,generatr.qub.ac.uk,BRCA,original
https://generatr.qub.ac.uk/app/classifieRc,generatr.qub.ac.uk,BRCA,original
https://gitlab.gwdg.de/MedBioinf/mtb/onko_drugcombscreen,gitlab.gwdg.de,BRCA,original
https://rshiny.gwdg.de/apps/onko_drugcombscreen/,rshiny.gwdg.de,BRCA,original
http://github.com/xiaoan-maker/MFSCNet,github.com,DenseNet,original
https://github.com/BobYHY/CAPE,github.com,DenseNet,original
http://www.qsdmd.lbci.net/,www.qsdmd.lbci.net,DMD,original
https://ror.org/04drvxt59,ror.org,BOLD,recovered
https://ror.org/056tb3809,ror.org,BOLD,recovered
https://ror.org/042nb2s44,ror.org,BOLD,recovered
https://ror.org/03czfpz43,ror.org,BOLD,recovered
https://physionet.org/content/blood-gas-oximetry/1.0/,physionet.org,BOLD,recovered
https://docs.google.com/spreadsheets/d/1W4PS3__-jF3m8OemERsv2r_b9sfACWIr-JQcPxW2A7,docs.google.com,BOLD,recovered
https://ror.org/043pwc612,ror.org,BOLD,recovered
https://ror.org/05fa8ka61,ror.org,BOLD,recovered
https://ror.org/02k5swt12,ror.org,BOLD,recovered
https://ror.org/00py81415,ror.org,BOLD,recovered
https://docs.google.com/spreadsheets/d/1Hv_sOd0&#x02013,docs.google.com,BOLD,recovered
https://www.akbi-nsut.co.in/,www.akbi-nsut.co.in,mL.,original
http://dsd.geneworks.cn,dsd.geneworks.cn,GeneCards,original
http://www.theplantlist.org,www.theplantlist.org,GeneCards,original
https://diseases.jensenlab.org,diseases.jensenlab.org,GeneCards,original
https://multifacetedprotdb.biocomp.unibo.it/,multifacetedprotdb.biocomp.unibo.it,GeneCards,original
http://browser.proteo.cloud/,browser.proteo.cloud,SWATH,original
https://halodata.systemsbiology.net,halodata.systemsbiology.net,SWATH,original
https://H.pylori/MDR/App/,H.pylori,MDR,original
https://bblserver.org.in/avrissa/,bblserver.org.in,MDR,original
http://www.nii.ac.in/sg-ml-plap.html,www.nii.ac.in,AutoDock,original
https://github.com/cosconatilab/PyRMD,github.com,AutoDock,original
https://github.com/dptech-corp/Uni-GBSA,github.com,AutoDock,original
https://github.com/zchwang/DeepRMSD-Vina_Optimization,github.com,AutoDock,original
https://hermite.dp.tech,hermite.dp.tech,AutoDock,original
https://jun-csbio.github.io/atpdock/,jun-csbio.github.io,AutoDock,original
https://labs.dp.tech/projects/uni-gbsa/,labs.dp.tech,AutoDock,original
https://www.swissdock.ch/,www.swissdock.ch,AutoDock,original
http://robinl-lab.com/PESSA,robinl-lab.com,EGA,original
http://www.danmac5.dk,www.danmac5.dk,EGA,original
https://easygwas.ethz.ch/data/public/dataset/view/1/,easygwas.ethz.ch,EGA,original
https://ega-archive.org/,ega-archive.org,EGA,original
https://ega-archive.org/blog/data-upcycling-powered-by-ega/,ega-archive.org,EGA,original
https://github.com/mensxmachina/autoML-GWAS,github.com,EGA,original
https://identifiers.org/ega,identifiers.org,EGA,original
https://jadbio.com/sign-up/,jadbio.com,EGA,original
https://smuonco.shinyapps.io/PESSA/,smuonco.shinyapps.io,EGA,original
https://www.aicrowd.com/challenges/opensnp-height-prediction,www.aicrowd.com,EGA,original
http://www.imgt.org,www.imgt.org,IMGT,original
http://www.imgt.org/,www.imgt.org,IMGT,original
https://pmtrig.lumc.nl/,pmtrig.lumc.nl,IMGT,original
https://survivorship.stjude.cloud,survivorship.stjude.cloud,AACR,original
https://vimeo.com/932617204/7d99fa4958,vimeo.com,AACR,original
https://www.flyrnai.org/tools/pangea/,www.flyrnai.org,Alliance of Genome Resources,original
http://card.mcmaster.ca,card.mcmaster.ca,Comprehensive Antibiotic Resistance Database,original
https://H.pylori/MDR/App/,H.pylori,Comprehensive Antibiotic Resistance Database,original
https://islandcompare.ca,islandcompare.ca,Comprehensive Antibiotic Resistance Database,original
https://biosig.lab.uq.edu.au/piscescsm/,biosig.lab.uq.edu.au,SCIENTIFIC,original
https://github.com/JueWangTHU/CLAPE-SMB,github.com,SCIENTIFIC,original
https://github.com/loschmidt/successor-sequence-predictor,github.com,SCIENTIFIC,original
https://loschmidt.chemi.muni.cz/fireprotasr/,loschmidt.chemi.muni.cz,SCIENTIFIC,original
https://purl.org/chimere-ontology,purl.org,SCIENTIFIC,original
https://synbiotools.lifesynther.com/,synbiotools.lifesynther.com,SCIENTIFIC,original
https://www.bio.nat.tum.de/oc2/barlowdti,www.bio.nat.tum.de,SCIENTIFIC,original
https://ror.org/026vcq606,ror.org,fNIRS,recovered
https://www.mathworks.com/help/matlab/matlab_external/reading-a-mat-file-in-cc.html,www.mathworks.com,fNIRS,recovered
https://gitee.com/chen-zemeng/f-nirs-data-pre-processing-from-zemeng-chen.git,gitee.com,fNIRS,recovered
https://ror.org/02drdmm93,ror.org,fNIRS,recovered
https://www.askpython.com/python/examples/mat-files-in-python,www.askpython.com,fNIRS,recovered
https://ror.org/02y3ad647,ror.org,fNIRS,recovered
http://www.springer.com/series/7651,www.springer.com,MSI,recovered
https://www.genengnews.com/resources/tutorials/advanced-method-for-high-resolution-spatial-proteomics/,www.genengnews.com,MSI,recovered
https://braininitiative.nih.gov/news-events/blog/nih-brain-initiative-cell-census-network-publishes-collection-papers-unveiling,braininitiative.nih.gov,MSI,recovered
https://www.stat.cmu.edu/~rnugent/PCMI2016/papers/DocCluster-Comparison.pdf,www.stat.cmu.edu,MSI,recovered
https://www.nature.com/articles/nature03001,www.nature.com,MSI,recovered
http://csbio.njust.edu.cn/bioinf/vpatho/,csbio.njust.edu.cn,ResNet,original
http://210.89.54.198:3000/,210.89.54.198:3000,CGD,original
http://castaneadb.net,castaneadb.net,CGD,original
http://www.candidagenome.org,www.candidagenome.org,CGD,original
http://www.citrusgenomedb.org,www.citrusgenomedb.org,CGD,original
http://www.cottongen.org,www.cottongen.org,CGD,original
http://www.pulsedb.org,www.pulsedb.org,CGD,original
http://www.rosaceae.org,www.rosaceae.org,CGD,original
http://www.vaccinium.org,www.vaccinium.org,CGD,original
https://cptac-data-portal.georgetown.edu/,cptac-data-portal.georgetown.edu,DSS,original
https://www.swissdock.ch/,www.swissdock.ch,DSS,original
https://github.com/Kufalab-UCSD/kboolnet,github.com,MIDAS,original
https://github.com/Kufalab-UCSD/kboolnet/wiki,github.com,MIDAS,original
https://github.com/czbiohub/MIDAS2,github.com,MIDAS,original
http://robinl-lab.com/PESSA,robinl-lab.com,European Genome-phenome Archive,original
http://www.danmac5.dk,www.danmac5.dk,European Genome-phenome Archive,original
http://www.overture.bio,www.overture.bio,European Genome-phenome Archive,original
https://ega-archive.org/,ega-archive.org,European Genome-phenome Archive,original
https://ega-archive.org/blog/data-upcycling-powered-by-ega/,ega-archive.org,European Genome-phenome Archive,original
https://github.com/overture-stack,github.com,European Genome-phenome Archive,original
https://identifiers.org/ega,identifiers.org,European Genome-phenome Archive,original
https://smuonco.shinyapps.io/PESSA/,smuonco.shinyapps.io,European Genome-phenome Archive,original
http://autophagynet.org,autophagynet.org,Regulatory Network,original
https://github.com/AdrianSeguraOrtiz/MO-GENECI,github.com,Regulatory Network,original
https://github.com/parniSDU/GAEM,github.com,Regulatory Network,original
https://github.com/zpliulab/NAE,github.com,Regulatory Network,original
https://pypi.org/project/geneci/,pypi.org,Regulatory Network,original
http://www.pharmakovariome.com/,www.pharmakovariome.com,Pharmacogenomics,original
https://pgx-db.org/,pgx-db.org,Pharmacogenomics,original
http://www.oxfordjournals.org/nar/database/c/,www.oxfordjournals.org,BMRB,original
https://academic.oup.com/nar,academic.oup.com,BMRB,original
https://bmrb.io,bmrb.io,BMRB,original
https://fuzdb.org,fuzdb.org,BMRB,original
https://pdbj.org/,pdbj.org,BMRB,original
http://www.oxfordjournals.org/nar/database/c/,www.oxfordjournals.org,CEDAR,original
https://academic.oup.com/nar,academic.oup.com,CEDAR,original
https://cedar.iedb.org/,cedar.iedb.org,CEDAR,original
https://github.com/SkywalkerLuke/TransHLA,github.com,CEDAR,original
https://curation.clinicalgenome.org,curation.clinicalgenome.org,Clinical Genome Resource,original
https://hypothes.is/groups/dKymJJpZ/vhl-hypothesis-annotation,hypothes.is,Clinical Genome Resource,original
https://www.clinicalgenome.org/start,www.clinicalgenome.org,Clinical Genome Resource,original
http://mirtarbase.cuhk.edu.cn/,mirtarbase.cuhk.edu.cn,miRTarBase,original
http://www.microrna.gr/miRPathv4,www.microrna.gr,miRTarBase,original
http://www.oxfordjournals.org/nar/database/c/,www.oxfordjournals.org,miRTarBase,original
https://academic.oup.com/nar,academic.oup.com,miRTarBase,original
https://awi.cuhk.edu.cn/∼CircNet,awi.cuhk.edu.cn,miRTarBase,original
https://miRTarBase.cuhk.edu.cn/,miRTarBase.cuhk.edu.cn,miRTarBase,original
https://mirtarbase.cuhk.edu.cn/∼miRTarBase/miRTarBase_2025,mirtarbase.cuhk.edu.cn,miRTarBase,original
https://github.com/habibdanesh/epigenome-ssm,github.com,SAGA,original
https://github.com/nedashokraneh/IChDA,github.com,SAGA,original
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfmaude/search.cfm,www.accessdata.fda.gov,MAUDE,original
https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfmaude/search.cfm,www.accessdata.fda.gov,MAUDE,original
http://crdd.osdd.net/raghava/hmrbase/,crdd.osdd.net,HMDB,original
http://macc.badd-cao.net/,macc.badd-cao.net,HMDB,original
http://www.orgene.net/HMDB/,www.orgene.net,HMDB,original
http://www.oxfordjournals.org/nar/database/c/,www.oxfordjournals.org,HMDB,original
https://academic.oup.com/nar,academic.oup.com,HMDB,original
https://hmdb.ca,hmdb.ca,HMDB,original
https://srm1950-data.wishartlab.com,srm1950-data.wishartlab.com,HMDB,original
https://webs.iiitd.edu.in/raghava/hmrbase2,webs.iiitd.edu.in,HMDB,original
http://bigdata.ibp.ac.cn/RePoS/,bigdata.ibp.ac.cn,TOPMed,original
http://www.ebi.ac.uk/gwas/,www.ebi.ac.uk,TOPMed,original
https://gnomad.broadinstitute.org,gnomad.broadinstitute.org,TOPMed,original
https://hugeamp.org,hugeamp.org,TOPMed,original
https://imputationserver.westlake.edu.cn/,imputationserver.westlake.edu.cn,TOPMed,original
https://www.nhlbiwgs.org,www.nhlbiwgs.org,TOPMed,original
https://github.com/EBI-Metabolights,github.com,MetaboLights,original
https://methos.cebitec.uni-bielefeld.de/,methos.cebitec.uni-bielefeld.de,MetaboLights,original
https://www.ddbj.nig.ac.jp,www.ddbj.nig.ac.jp,MetaboLights,original
https://www.ebi.ac.uk/metabolights,www.ebi.ac.uk,MetaboLights,original
https://www.holofooddata.org,www.holofooddata.org,MetaboLights,original
https://glycomb.glycosmos.org,glycomb.glycosmos.org,GlyTouCan,original
https://glycosmos.org,glycosmos.org,GlyTouCan,original
https://pubchem.ncbi.nlm.nih.gov,pubchem.ncbi.nlm.nih.gov,GlyTouCan,original
https://pubchem.ncbi.nlm.nih.gov/,pubchem.ncbi.nlm.nih.gov,GlyTouCan,original
