pmid,entity_count,entities,spacy_count,v2_count
26169172,6,"['signaling pathway impact analysis', 'the cancer genome atlas', 'spia', 'cancer genome', 'tcga', 'kegg']",5,2
22491796,6,"['atabase of human missense variants', 'msv3d', 'database of human missense variants mapped to 3d protein structure', 'database of single nucleotide polymorphism', 'dbsnp', 'database of human missense variants']",5,2
25270639,6,"['iovlab-mmia', 'ngs', 'biovlab', 'maha', 'biovlab-mmia-ngs', 'mmia-ngs']",3,3
30166985,6,"['bioproject', 'cairr', 'cedar', 'cairr pipeline for submitting standards-compliant b', 'miairr', 'sequence read archive']",5,2
32879224,6,"['dzxxi', 'chd', 'systems pharmacology dissection of mechanisms of dengzhan xixin injection against cardiovascular diseases', 'kegg', 'kyoto encyclopedia of genes and genomes', 'zxxi']",5,1
33454412,6,"['https://github.com/hierakonpolis/mu-net', 'neat', 'et', '0.937', 'ask', 'mu-net']",4,3
25964299,6,"['gene3d', 'cath', 'pfam', 'funfhmmer', 'cdd', 'biological process and molecular function ontology']",6,2
30053237,6,"['human microrna disease database', 'hdncrna', 'lncrnadisease', 'heart disease-related non-coding rnas database', 'hmdd', 'mirbase']",6,2
33685498,6,"['decimer', 'segmentation', 'decimer-s', 'deep learning for chemical image recognition', 'decimer segmentation', 'decimer-segmentation']",3,4
21255607,6,"['pdb', 'cath', 'aromatic-aromatic interactions database', 'scop', 'a(2)id', 'http://203.199.182.73/gnsmmg/databases/aidb/aidb.html']",6,2
27982098,6,"['adipogenic regulation network', 'trrust', 'biogrid', 'mirgate', 'arn', 'adipogenesis regulation network']",5,3
33067876,6,"['extreme', 'pubchem', 'chembl', 'mubd', 'hdac3i-finder', 'dnn']",5,1
22536960,6,"['pfam', 'argot2', 'rgot2', 'goa', 'uniprotkb', 'http://www.medcomp.medicina.unipd.it/argot2']",5,2
29216377,6,"['peachvar-db', 'gdr', 'sra', 'genome database for rosaceae', 'sequence read archive', 'phytozome']",6,1
26827237,6,"['pdb', 'dommino 2.0', 'scop', 'dommino', 'superfamily', 'dommino 2']",4,3
30668832,6,"['database of small human non-coding rnas', 'ashr', 'sra', 'dashr', 'encode', 'geo']",4,3
25691463,6,"['3(rd', 'ajcc', '5(th', 'http://www.jshbps.jp/en/classification/cbt15.html', '2(nd', '7(th']",6,0
23178820,6,"['uniprot', 'microbpad md', 'methods database', 'pathogen diagnostic methods', 'microbial pathogen diagnostic methods database', 'microbpad']",3,3
31600197,6,"['open citation collection', 'citation collection', 'icite', 'medline', 'nih open citation collection', 'nih-occ']",3,4
26228684,6,"['duf', 'pfam', 'de-d', 'scop', 'domains of unknown function', 'nrichd']",5,1
30089500,6,"['coa', 'the cancer genome atlas', 'tcoa', 'tcga', 'the cancer omics atlas', 'cancer omics atlas']",4,4
31151998,6,"['dbgap', 'graf-pop', 'eigenstrat', 'fastpca', 'op', 'graf']",3,4
26730820,6,"['cicrunch', 'nif', 'resource disambiguator for the', 'rdw', 'scicrunch', 'disambiguator for the web']",2,6
21712246,6,"['opencl.<h4', 'including', 'nodes', 'ampaign', 'clustering algorithms for massively parallel architectures', 'campaign']",3,5
24180668,6,"['biomodels', 'metacyc', 'path2models', 'kegg', 'sbgn', 'sabio-rk']",6,1
21930248,6,"['omim', 'bind', 'online mendelian inheritance in man', 'virhostnet', 'hepatitis c virus protein interaction database', 'hcvpro']",6,2
32964659,6,"['anpdb', 'nanpdb', 'northern african natural products database', 'african natural products database', 'eastern africa natural products database', 'eanpdb']",4,4
34240464,6,"['pdb', 'ligand binding site comparison - libisco - a web-based tool for analyzing interactions between proteins and ligands to explore amino acid specificity within active sites', 'ligand binding site comparison', 'libisco', 'comparison', 'https://albiorix.bioenv.gu.se/libisco/homepage.py']",5,3
30335785,6,"['metacyc', 'raven toolbox', 'cobra', 'imk1208', 'kegg', 'raven']",4,2
33872372,6,"['mirmaster', 'mirbase', 'mirmaster 2', 'ensembl', 'mirgff3', 'gtrnadb']",5,2
27899644,6,"['dbgap', 'of genotypes', 'phenotypes', 'dbgap.', 'national institutes of health', 'database of genotypes and phenotypes']",4,3
32531204,6,"['monolink depth score', 'xlmo', 'mods', 'xlm', 'https://github.com/topf-lab/xlm-tools', 'xlm-tools']",4,3
21333005,6,"['cd34', 'ram', 'ranscriptome mapper', 'tram', 'http://apollo11.isto.unibo.it/software/', 'mapper']",3,4
21718534,6,"['analyzing next generation sequences database', 'cangs', 'leaning and analyzing next generation sequences database', 'cleaning and', 'cangs db', 'angs db']",3,3
27899574,6,"['pdb', 'uniprot', 'pfam', 'scop', 'uniprotkb', 'uniclust']",5,1
30416387,6,"['tool for searching putative factors regulating gene expression using chip-seq data', 'cistrome', 'encode', 'gene expression omnibus', 'tfmapper', 'geo']",5,1
28704505,6,"['http://cosbi4.ee.ncku.edu.tw/csmirtar/.', 'ondition-specific mirna targets', 'http://cosbi.ee.ncku.edu.tw/csmirtar/', 'csmirtar', 'mirdb', 'condition-specific mirna targets']",5,2
30624648,6,"['uniprot', 'http://www.nipgr.res.in/atfusiondb', 'a database of fusion transcripts in arabidopsis thaliana', 'atfusiondb', 'ensembl', 'sequence read archive']",6,1
30908262,6,"['snect', 'scalable network constrained tucker decomposition method', 'pathwaycommons', 'brca', 'scalable network constrained tucker decomposition for multi-platform data profiling', 'network constrained tucker decomposition']",5,2
27059780,6,"['collapsabel', 'genabel', 'ollapsabel', 'gcdh', 'generalized compound double heterozygosity', 'cdh']",3,5
22621371,6,"['comparison tool', 'clusters of orthologous groups of proteins', 'cgview comparison tool', 'cog', 'cct', 'ct']",4,3
31691824,6,"['database of genomic variants gold standard variants', 'the cancer genome atlas', 'genehancer', 'encode', 'university of california santa cruz genome browser', 'ucsc genome browser']",6,0
24563838,6,"['structural and biochemical database', 'aftol', 'fso', 'fungal tree', 'sbd', 'fungal subcellular ontology']",3,6
22689387,6,"['saap-rrbs', 'http://ndc.mayo.edu/mayo/research/biostat/stand-alone-packages.cfm', 'streamlined analysis and annotation pipeline for', 'aap-rrbs', 'rrbs', 'streamlined analysis and annotation pipeline for rrbs data (saap-rrbs']",4,3
26740669,6,"['pdbe', 'pfam', 'probebase', 'human pan-microbe communities', 'pride', 'mg-rast']",6,0
30096176,6,"['uniprot', 'biofuel producer screen', 'gold', 'biops', 'kegg', 'system for screening and assessment of biofuel-production potential of cyanobacteria']",6,2
33330918,6,"['pirna-eqtl', 'eqtl', 'the cancer genome atlas', 'tcga', 'pirna-', 'http://njmu-edu.cn:3838/pirna-eqtl/']",5,1
23160411,6,"['egift', 'agbase', 'j', 'iterms', 'agbase bi', 'http://www.agbase.msstate.edu/.']",5,2
33926379,6,"['gpu', 'gprimer', 'refseq', 'mrprimer', 'mapreduce', 'primer']",5,3
24130308,6,"['pdb', 'fas-3d', 'ffas-3d', 'ffas', 'scop', 'structural classification of proteins']",4,3
28925997,6,"['analyze resource', 'stargeo.org', 'gene expression omnibus', 'search tag analyze resource for', 'geo', 'eo']",4,4
32766702,6,"['omics', 'mfga', 'gene expression omnibus', 'male fertility gene atlas', ""research unit 'male germ cells"", 'sequence read archive']",3,4
31454399,6,"['integrative meta-assembly pipeline', 'imap', 'cbs', 'sigma1278b', 'pipeline', 'meta']",3,4
24843289,6,"['urjc germplasm bank', 'gps', 'urjc', 'gbif', 'the germplasm bank of universidad rey juan carlos', 'urjc gb']",4,2
30476227,6,"['drugbank', 'interaction database', 'orcs', 'biogrid', 'open repository for crispr screens', 'biological general repository for interaction datasets']",4,4
33181824,6,"['ircr2cancer', 'disease ontology', 'a manually curated database of associations between circrnas and cancers', 'c', 'circr2cancer', 'circbase']",4,3
31350874,6,"['interaction', 'ispot', 'scop', 'dispot', 'dommino', 'https://hub.docker.com/r/korkinlab/dispot']",4,3
34273956,6,"['http://viroblast.pungentdb.org.cn/tcm-blast/viroblast.php', 'traditional chinese medicine', 'traditional chinese medicine basic local', 'tcm-blast', 'traditional chinese medicine basic', 'search tool']",4,3
26424080,6,"['mplicons', 'jrc', 'european union reference laboratory for genetically modified food and feed', 'gmo-amplicons', 'jrc gmo-amplicons', 'amplicons']",3,3
22591066,6,"['genome-', 'etamapp', 'mapping and visualizing metabolomic data by integrating information from biochemical pathways and chemical and mass spectral similarity', 'metamapp', 'ets', 'kegg']",5,2
25228593,6,"['dbsnp', 'database of rheumatoid arthritis-related polymorphisms', 'genbank', 'http://www.bioapp.org/radb', 'kyoto encyclopedia of genes and genomes', 'radb']",6,2
23193260,6,"['an integrated ncbi resource for clone-associated data', 'cbi', 'db', 'clone', 'clone db', 'clone registry']",3,4
23875761,6,"['omics', 'mics', 'online mendelian inheritance in man', 'conclusions</h4>3omics', '3omics', 'kegg']",4,3
31210272,6,"['genome specific primers', 'plant intron exon comparison and evolution', 'cmap', 'refseq', 'w', 'graingenes']",5,2
29390042,6,"['abaws 2', 'aacon', 'abaws', 'disembl', 'jabaws', 'msaprobs']",4,3
25086704,6,"['pathway commons database', 'a genomics', 'chibe', 'hibe', 'gene expression omnibus', 'cbioportal']",5,1
24861615,6,"['piqmie', 'proteomics', 'service', 'or piqmie that', 'proteomics identifications and quantitations data management and integration service or piqmie that aids in reliable and scalable data management', 'data management']",2,5
34623430,5,"['pato', 'pangenome analysis toolkit', 'pangenome', 'https://github.com/irycisbioinfo/pato', 'ato']",3,3
24092884,5,"['podb', 'plant organelles database 3', 'podb2', 'podb3', 'plant organelles database']",2,5
23172288,5,"['enzyme)-e2', 'a family-based database of ubiquitin and ubiquitin-like conjugation', 'enzyme)-e3', 'dub', 'uucd']",5,1
22078224,5,"['differential', 'cdep', 'differential expression pattern', 'consistent differential expression pattern', 'dep']",2,4
27922621,5,"['neurovault', 'nidm-results', 'nidm-result', 'nidm', 'publically available']",3,3
30230259,5,"['imcd', 'curated database basic local alignment search tool', 'imcd proteomic database', 'imcd transcriptome database', 'cdbblast']",3,3
21471015,5,"['ime', 'http://www.stat.osu.edu/~statgen/software/dime', 'r-package for identifying differential chip-seq based on an ensemble of mixture models', 'identification using', 'dime']",3,3
30053266,5,"['tc3a', '3', 'cancer 3', 'utr atlas', 'cbioportal']",3,4
25428351,5,"['uniprot', 'omim', 'orthodb', 'cog', 'interpro']",5,1
29351734,5,"['ogd', 'eogd', 'octocarinatus genome database', 'euplotes octocarinatus genome database', 'e']",2,5
31114876,5,"['biomedical entity expansion', 'http://discovery.informatics.uab.edu/beere/.', 'iomedical entity expansion', 'ranking', 'beere']",3,3
33006480,5,"['fast-gbs', 'easy', 'bs', 'gbs', 'fast']",2,4
28986915,5,"['international nucleotide sequence database', 'genbank', 'international nucleotide sequence database collaboration', 'european molecular biology laboratory databank', 'dna database of japan']",4,1
26660198,5,"['window change database', 'cb', 'c', 'mirror change database', 'change blindness']",3,3
31680160,5,"['eukaryotic linear motif resource in', 'elm-t', 'eukaryotic linear motif', 'elm', 'resource']",2,5
32360052,5,"['mmibc).<h4', 'eau', 'european association of urology muscle-', 'eau mmibc', 'mmibc']",4,1
30577887,5,"['urgentseq', 'ultra-rapid reporting of genomic targets', 'sf3b1', 'apid reporting of genomic targets', 'ultra']",1,4
29462237,5,"['dud-e', 'database of useful decoys', 'ls-align', 'lign', 'dud']",2,3
29642096,5,"['anjem', 'canjem).<h4', 'canjem', 'canadian job-exposure matrix', 'xposure matrix']",2,4
25788626,5,"['http://mlg.hit.edu.cn/fgb/.', 'dbsnp', 'family genome browser', 'genome browser', 'fgb']",3,3
32406917,5,"['patterns', 'cazy', 'conserved unique peptide patterns', 'cupp', 'conserved unique']",3,3
28053114,5,"['feelnc', 'gencode', 'noncode', 'flexible extraction of lncrnas', 'lupa']",5,2
25152233,5,"['http://biotech.bmi.ac.cn/exptreedb', 'xptreedb', 'gene expression omnibus', 'geo', 'exptreedb']",4,2
25703262,5,"['cancer variant annotation tool', 'the cancer genome atlas', 'cosmic', 'tcga', 'oncotator']",5,1
29087446,5,"['data', 'network data exchange', 'ndexr-a', 'ndex', 'dexr']",1,4
22766416,5,"['fungene', 'its2', 'international nucleotide sequence database', 'a web-based tool for polyporales strains authentication', 'fungene-db']",4,1
29069520,5,"['cath', 'rfam', 'scop', 'rnarchitecture', 'a database and a classification system of rna families']",5,1
25414358,5,"['full-parasites', 'arasites', 'db-at--database of', 'of apicomplexa', 'db-at']",2,4
21326606,5,"['dpore-mirna', 'dragon database of polymorphic regulation of mirna genes', 'mirna).<h4', 'dpore', 'database of polymorphic regulation']",3,2
25637560,5,"['refseq', 'the cancer genome atlas', 'mics pipe', 'tcga', 'omics pipe']",3,2
30272209,5,"['uniprot', 'rhea', 'chebi', 'uniprotkb', 'metabolights']",5,1
25428369,5,"['ontology', 'amigo', 'gene ontology consortium', 'goc', 'go']",3,2
34589189,5,"['t', 'the cancer genome atlas', 'cancer deiso', 'deiso', 'tcga']",4,3
28862214,5,"['respcandb', 'espcandb', 'espiratory cancer database', 'respiratory cancer database', 'an open']",3,4
29280990,5,"['dpmind', 'degradome', 'mir-tar', 'pmind', 'database']",3,3
30286144,5,"['software engine for', 'optimal evidence-based non-drug therapies in older persons', 'senator', 'non-pharmacologic interventions', 'ontop']",2,4
31592084,5,"['gcgd previously', 'grass carp', 'the grass carp genomic visualization database', 'grass carp genomic visualization database', 'gcgvd']",2,4
31695723,5,"['trrust', 'genefriends', 'coxpresdb', 'fcnn', 'kegg']",5,0
22270192,5,"['sci', 'pulmonary function basic data set', 'international.<h4', 'sci pulmonary function data set', 'ci']",3,2
34260718,5,"['osmed', 'the cancer genome atlas', 'gene expression omnibus', 'cosmed', 'colorectal cancer side-specific molecular database']",3,3
33122003,5,"['sctk', 't3ss', 'atpase', 'type iii secretion system basal body and sorting platform', 'sctq']",5,0
25347823,5,"['omim', 'a knowledgebase and analysis platform of proteome', 'mitpronet', 'geo', 'kegg']",5,1
22276777,5,"['dsnp', 'targetscan and pictar', 'mirbase', 'irdsnp', 'mirdsnp']",4,2
25407802,5,"['h', 'pia', 'http://galaxy-dev.cnsi.ucsb.edu/pia/', 'phylogenetically-informed annotation (pia', 'lit']",4,1
29790910,5,"['script of scripts', 'sos notebook', 'os notebook', 'notebook', 'sos']",1,5
29949999,5,"['joint vector-based representation of biological entities and their ontology-based annotations', 'onto2vec', 'vec', 'onto2vec.<h4', 'ec']",3,3
23815072,5,"['vaxijen', '0.940', 'jenner-predict server outperformed nerve', 'redict', 'iedb']",4,1
29740723,5,"['rinchi-v1.00', 'rinchi', 'reaction inchi', 'rinchikeys', 'rinchi-v']",3,3
26155308,5,"['drugbank', 'chemspider', 'cvsp', 'chembl', 'chemical validation and standardization platform']",5,3
23193293,5,"['human ageing genomic resources', 'gendr', 'anage', 'genage', 'hagr']",3,5
24267415,5,"['stoney creek inn & conference center in columbia', 'mcbios', 'bioinformatics', 'midsouth computational biology and bioinformatics society', 'computational biology']",1,4
23717556,5,"['human gene population genetic difference database', 'human gene population genetic difference', 'hgpgd', 'kegg', 'kyoto encyclopedia of genes and genomes']",4,3
25300481,5,"['smart', 'uniprot', 'string', 'ensembl', 'simple modular architecture research tool']",5,2
28605765,5,"['bioproject', 'transcriptome shotgun assembly sequence database', 'sra', 'seqviewer', 'sequence read archive']",4,1
32986825,5,"['animal-apadb', 'alternative polyadenylation database', 'a comprehensive animal alternative polyadenylation database', 'apadb', 'animal-']",4,2
27993782,5,"['reconmap', 'h', 'econmap', 'cobra', 'http://vmh.uni.lu']",3,3
29040681,5,"['smart', 'uniprot', 'string', 'ensembl', 'simple modular architecture research tool']",5,2
30351394,5,"['genomic variant calling pipeline', 'calling', 'cpa', 'vcpa', 'ccdg']",2,4
31882993,5,"['string', 'a graphical gene-set enrichment tool for animals and plants', 'ensembl', 'kegg', 'shinygo']",5,1
29136180,5,"['breast cancer now tissue bank', 'the cancer genome atlas', 'bcntb', 'breast cancer now tissue bank bioinformatics', 'tissue bank']",3,3
25841438,5,"['disease ontology', 'the cancer genome atlas', 'doid:263', 'cosmic', 'tcga']",5,0
33408242,5,"['st.', '995</i', 'jude cloud', 'st', 'pediatric cancer knowledgebase']",3,2
30101282,5,"['cabs', 'abs-flex standalone', 'cabs-flex standalone', 'macos', 'cabs-flex']",2,3
31672996,5,"['genome', 'personal genome project uk', 'pgp-uk', 'gp-uk', 'personal genome project-uk']",3,3
26887375,5,"['-mir db', 'mirbase', 'plante-mir db', 'a database for transposable element-related micrornas in plant genomes', 'plante']",5,1
20127269,5,"['mantisgrid', 'a grid platform for dicom medical images management in colombia and latin america', 'grid', 'ogsa-dai', 'colombian high technology academic network']",5,1
34325669,5,"['tcmid', 'etcm', 'stroke-kg', 'strokekg', 'biobert']",5,2
29069475,5,"['refseq', 'appris', 'gencode', 'ensembl', 'uniprotkb']",5,1
26283419,5,"['beacon', 'tool for bacterial genome annotation comparison', 'a/', 'prokaryotes', 'b/']",5,2
24790154,5,"['dbgsh', 'bgsh', 'a database of s-glutathionylation', 'http://csb.cse.yzu.edu.tw/dbgsh/.', 'uniprotkb']",4,2
24502797,5,"['rdp', 'taxonomic unit identification tool)-an', 'taxonomic unit identification tool)-a', 'ribosomal database project', 'tuit']",4,2
29344887,5,"['ksea', 'kinase activity toolbox', 'inase substrate enrichment analysis', 'kinase substrate enrichment analysis', 'kinact']",1,4
29136207,5,"['analyzing multi-omics data within and across 32 cancer types', 'linkedomics', 'the cancer genome atlas', 'tcga', 'linkcompare']",4,2
31208323,5,"['hplcpeakclassifierapp', 'hunter', 'optide-hunter', 'lims', 'optide-hunter lims system']",3,3
25652236,5,"['avid', 'h', 'david', 'baca', 'cran']",3,3
26448704,5,"['recolnat', 'mnhn', 'myriapoda and onychophora', 'myriapoda and onychophora collection', 'gbif']",3,2
27714042,5,"['metanetx', 'cobra', 'bigg', 'bikegg', 'kegg']",5,1
22693211,5,"['omim', 'variant', 'online mendelian inheritance in man', 'dbsnp', 'cosmic']",5,1
26678566,5,"['yagm', 'yeast associated genes miner', 'east associated genes miner', 'string', 'spell']",4,2
22563474,5,"['snapshots', 'regulatory snapshots', 'http://kdbio.inesc-id.pt/software/regulatorysnapshots', 'yeastract', 'jaspar']",4,1
25052702,5,"['uniprot', 'mouse genome informatics', 'pombase', 'saccharomyces genome database', 'eco']",5,1
27239230,5,"['adapple', 'bard', 'bioassay research database', 'research database', 'badapple']",2,3
31805986,5,"['smart', 'smart app', 'the cancer genome atlas', 'tcga', 'shiny methylation analysis resource tool']",4,3
33395940,5,"['oecd', 'efsa', 'european food safety authority', 'an open', 'openfoodtox']",5,1
24285305,5,"['exploring the world of long non-coding rna genes', 'refseq', 'noncode', 'noncodev4', 'ensembl']",5,2
34039412,5,"['climate hazards group infrared', 'daymet', 'sparks in j open source softw', 'c', 'chirps']",2,3
24125570,5,"['respirare®', 'lung diseases', 'center for', 'respirare', 'iph']",1,4
33590873,5,"['ontology', 'admo-plus', 'alzpathway', 'dmo', 'disease map ontology']",5,2
26784691,5,"['imet', 'human metabolome database', 'imet-q', 'http://ms.iis.sinica.edu.tw/comics/software_imet-q.html', 'intelligent metabolomic quantitation']",2,3
22735743,5,"['vip db--a', 'vip db', 'protein domain database', 'kegg', 'viral protein domain database']",3,3
26438538,5,"['uniprot', 'cistrome', 'genecards', 'a database of super-enhancers in mouse and human genome', 'dbsuper']",5,1
29949966,5,"['g protein', 'deep learning based alignment-free method for protein family modeling and prediction', 'deepfam', 'clusters of orthologous groups', 'cogs']",5,1
28336542,5,"['malacards', 'hpo', 'reactome', 'kegg', 'seten']",4,1
23774715,5,"['autism brain imaging data exchange', 'asd', 'abide', 'abide)-a', 'a large-scale']",3,3
25300483,5,"['pdb', 'sc-pdb', 'http://bioinfo-pharma.u-strasbg.fr/scpdb/', 'sc-', 'a 3d-database of ligandable binding sites--10 years on']",4,1
30908487,5,"['searching algorithm for type iv effector proteins', 'pfam', 's4te', '2', 'earching algorithm for type iv effector proteins']",2,4
27275538,5,"['mirna enriched pathway impact analysis', 'tcga.<h4', 'mithril', 'ithril', 'enriched pathway']",3,3
24293647,5,"['allosteric database', 'updated content', 'asd', 'allosteric', 'http://mdl.shsmu.edu.cn/asd']",4,2
21349870,5,"['pdb', 'pid-t', 'mpid', 'mhc-peptide interaction database-tr', 'mpid-t2']",3,3
22039151,5,"['pharmgkb', 'omim', 'dbsnp', 'alfred', 'an allele frequency resource for research and teaching']",5,1
21700675,5,"['kegg pathway', 'eggtranslator', 'keggtranslator', 'visualizing and converting the', 'kegg']",3,4
21349863,5,"['http://act.gersteinlab.org<h4>contact</h4>pi@gersteinlab.org', 'modencode', 'aggregation and correlation toolbox', 'encode', 'act']",3,2
33264391,5,"['network construction and comparison for microbiome data in r.', 'etwork construction and comparison for microbiome data', 'network construction and comparison for microbiome data', 'netcomi', 'gabriela']",4,2
25414328,5,"['infrafrontier', 'international mouse phenotyping consortium', 'impc', 'emma', 'european mouse mutant archive']",3,3
23325619,5,"['mircancer', 'a microrna-cancer association database constructed by text mining on literature', 'mircancer.<h4', 'microrna-cancer association database', 'ircancer']",4,2
30942868,5,"['expression explorer', 'dee2', 'expression', 'sequence read archive', 'expression explorer 2']",3,3
28605766,5,"['genome-wide integration of enhancers and target genes in genecards', 'genehancer', 'encode', 'ensembl', 'genecards']",5,1
24699831,5,"['metals(3', 'sites similarity search', 'metalpdb', 'http://metalweb.cerm.unifi.it/tools/metals3/', 'metal sites similarity search']",3,3
26582914,5,"['an information system for g protein-coupled receptors', 'g protein', 'https://bitbucket.org/gpcr/protwis', 'gpcr', 'gpcrdb']",4,2
22768229,5,"['human metabolome database', 'madison metabolomics consortium database', 'hmdb', 'metabosearch', 'maps']",5,1
29982559,5,"['ndian wild rice', 'iwr', 'indian wild rice', 'database', 'wr']",1,4
25329307,5,"['pdb', 'http://impact-s.sourceforge.net', 'phyml', 'paml', 'impact_s']",4,1
26322066,5,"['reprolive', 'refseq', 'tair', 'kegg', 'interpro']",5,1
22712730,5,"['peanutdb', 'http://bioinfolab.muohio.edu/txid3818v1', 'aabb', 'an integrated bioinformatics web portal for arachis hypogaea transcriptomics', 'kegg']",5,1
28193156,5,"['discovering hidden associations between enzyme commission numbers and', 'pdb', 'pfam', 'ecdomainminer', 'interpro']",5,1
29069300,5,"['carcinogenic potency database', 'rosc-pred', 'carcinogenic', 'sar', 'pass']",4,2
28592293,5,"['lasmobase', 'pfam', 'uniprot.<h4', 'a comparative database of predicted domain architectures for plasmodium genomes', 'plasmobase']",4,2
23095476,5,"['hawaiian algal database', 'hawaiian freshwater algal database', 'lims', 'hfwadb', 'fwadb']",4,3
21481633,5,"['caalyx', 'complete ambient assisted living', 'roaming monitoring system that', 'ambient assisted living experiment', 'experiment']",4,2
32055858,5,"['the gene regulation graph database', 'gene regulation graph database', 'greg', 'he', 'www.moralab.science/greg/.']",3,3
29500026,5,"['cleanehr', 'care health informatics collaborative', 'cchic', 'an open', 'critical care health informatics collaborative']",3,3
31559753,5,"['mouse liver proteome', 'mouse liver portal', 'liver proteome database', 'm', 'ouse liver portal']",1,5
23635100,5,"['ausetts)--t', 'mlva', 'usetts', 'ausetts', 'automated selection of typing target subsets']",1,4
29860481,5,"['bioxpress', 'dexter', 'xpression relation extraction from text', 'bioxpress.d', 'disease-expression relation extraction from text']",0,5
31797632,5,"['pharmgkb', 'text mining for curation of', 'pharmacogenomics knowledgebase', 'dbsnp', 'pgxmine']",5,3
29949583,5,"['monitoring dashboard', 'disease monitoring dashboard', 'arcsde', 'arcgis', 'dmd']",4,2
28185571,5,"['hidden markov models', 'pfam', 'hierarchical profile hidden markov models for protein family identification', 'hippi', 'ippi']",3,3
28403240,5,"['the encyclopedia of dna elements', 'snovault', 'dna elements', 'encoded', 'encode']",3,4
27664130,5,"['environment ontology', 'envo', 'h', 'envo.<h4', 'nvo']",3,3
24163257,5,"['mouse genome informatics', 'gene expression database', 'gxd', 'mouse gene expression database', 'mgi']",4,3
33876217,5,"['cancer driver sites', 'candris', 'sites', 'cancer genome atlas', 'candrisdb']",4,3
21762488,5,"['a high-coverage web database for maritime pine transcriptome', 'europinedb', 'uropinedb', 'kegg', 'interpro']",4,2
25348214,5,"['ppdms', 'pfam', 'chembl', 'ppdms-a', 'pdms']",3,3
21976864,5,"['autodock', 'vsdk', 'fgfr', 'vsdk virtual screening by', 'vsdk virtual screening by docking']",4,2
29087512,5,"['rrust', 'trrust', 'interaction database', 'transcriptional regulatory relationships unraveled by sentence-based text mining)-which was constructed using sentence-based text mining', 'ranscriptional regulatory relationships unraveled by']",3,3
21930502,5,"['tcga', 'the cancer genome atlas', 'international cancer genome consortium', 'international cancer genome consortium data portal', 'icgc']",4,1
30932845,5,"['omim', 'dcf', 'online mendelian inheritance in man', 'https://github.com/xzenglab/dcf', 'inductive matrix completion']",5,1
34301175,5,"['pdb', 'dbecif', 'pypi', 'wwpdb', 'pdbecif']",4,2
33135044,5,"['pdb', 'rfam', 'evryrna', 'rnanet', 'silva']",4,2
33777032,5,"['vaximmutordb', 'a web-based vaccine immune factor database and its application for understanding vaccine-induced immune mechanisms', 'srp', 'casp-1', 'tlr8']",5,1
33317063,5,"['detr db', 'determinants of radioresistance database', 'a database of ionizing radiation resistance determinants', 'or', 'detr']",4,3
22962483,5,"['dipdatabase', 'database of ligand-receptor partners', 'database of interacting proteins', 'reliance', 'dlrp']",5,1
23203878,5,"['database of disordered protein prediction', 'd(2)p(2', 'scop', 'superfamily', 'd²p²']",4,3
30445619,5,"['gtrd', 'hocomoco', 'sra', 'encode', 'gene transcription regulation database']",5,2
22013967,5,"['insdc', 'rhnumts.2', 'numts', 'numtsome', 'ucsc genome browser']",5,1
26911813,5,"['o', 'lanner', 'odk', 'odk_planner', 'emanagement']",2,4
32341633,5,"['ms surveillance registry', 'veterans health administration', 'mssr', 'multiple sclerosis surveillance registry', 'mscoe']",4,3
31396192,5,"['cano-w', 'wgmlst_baccompare', 'baccompare', 'wgmlst', 'cano-wgmlst_baccompare']",2,3
31410488,5,"['eqtl', 'ncrna-eqtl', 'the cancer genome atlas', 'tcga', 'ncrna-']",4,1
26423722,5,"['c2map', 'dmap', 'cmap', 'pubchem', 'a connectivity map database to enable identification of novel drug repositioning candidates']",5,1
25568279,5,"['glycomine', 'ensemblegly', 'gpp', 'netnglyc', 'netoglyc']",5,1
29982280,5,"['pdb', 'pepbdb-a', 'peptide binding database', 'pepbdb', 'epbdb']",3,4
30395289,5,"['uniprot', 'proteomexchange', 'pride', 'ensembl', 'proteomics identifications']",4,2
32117874,5,"['gdbmedchem', 'gdbchembl', 'chembl', 'likeness score and database gdbchembl', 'gdb17']",5,2
27256313,5,"['art', 'cart', 'chemical annotation retrieval toolkit', 'cart-a', 'annotation retrieval']",2,4
24289158,5,"['pdb', 'firedb', 'kinmut', 'wkinmut', 'databases.wkinmut']",4,2
24064416,5,"['uniprot', 'ioservices', 'biomodels', 'bioservices', 'kegg']",4,2
33984507,5,"['h', 'isphossite', 'hisphossite', 'pser', 'a comprehensive database of histidine phosphorylated proteins and sites']",3,3
27694195,5,"['http://www.bioconductor.org/packages/egseadata/', 'h', 'egseadata', 'egsea', 'gsea']",3,3
33442066,5,"['aedc', 'modeling resource', 'dns', 'direct numerical simulation database for hypersonic turbulent boundary layers', 'numerical simulation database']",3,2
23203870,5,"['talen', 'engineered endonuclease database', 'a database and knowledge base of zfns and talens for endonuclease engineering', 'foki', 'eendb']",5,2
31942161,5,"['global biodiversity information facility', 'sibbr', 'brazilian biodiversity information system', 'harvestmen occurrence database', 'gbif']",5,1
26699919,5,"['endometrial cancer gene database', 'the cancer genome atlas', 'tcga', 'ecgene', 'ndometrial cancer gene database']",4,2
24928188,5,"['freesolv', 'gromacs', 'a database of experimental and calculated hydration free energies', 'pubchem', 'free solvation database']",4,2
31838261,5,"['tbpp', 'depot', 'portals program', 'portal', 'data exploration portal']",3,4
