pmid,entity_count,entities,spacy_count,v2_count
33067876,6,"['extreme', 'pubchem', 'chembl', 'mubd', 'hdac3i-finder', 'dnn']",5,1
30053237,6,"['human microrna disease database', 'hdncrna', 'lncrnadisease', 'heart disease-related non-coding rnas database', 'hmdd', 'mirbase']",6,2
29660498,6,"['string', 'morphinome database', 'morphinome database - the database of proteins altered by morphine administration - an update', 'addiction-proteomics.org', 'morphinome', 'kegg']",5,2
26827237,6,"['pdb', 'dommino 2.0', 'scop', 'dommino', 'superfamily', 'dommino 2']",4,3
31807684,6,"['natural products atlas', 'global natural products social molecular networking', 'information about a biosynthetic', 'access knowledge base for microbial natural products discovery', 'mibig', 'gnps']",5,1
27924039,6,"['flyrnai.org-t', 'drosophila rnai screening', 'drosophila rnai screening center', 'flyrnai', 'trip', 'flyrnai.org']",5,2
24270787,6,"['genome', 'ucsc', 'encode', 'university of california santa cruz', 'ucsc genes tracks for human and mouse', 'ucsc genome browser']",4,2
24304899,6,"['pdb', 'structural classification of proteins--e', 'structural classification of proteins-extended', 'scop', 'scope', 'structural classification of proteins']",5,4
23204843,6,"['h', 'indianapolis discovery network for dementia', 'emr-abc', 'enhanced medical record for aging brain care', 'ndianapolis discovery network for dementia', 'idnd']",2,5
22600737,6,"['pdb', 'probis', 'probis-database', 'probis-2012', 'web server and web services for detection of structurally similar binding sites in proteins', 'probis-2']",5,2
26695483,6,"['drugbank', 'prediction of xenobiotic metabolism', 'proximal', 'kegg', 'roximal', 'an open']",5,3
27907895,6,"['mutlbsgenedb', 'utated ligand binding site gene database', 'http://zhaobioinfo.org/mutlbsgenedb', 'mutlbsgenes', 'lbs', 'mutated ligand binding site gene database']",5,3
22533924,6,"['uniprot', 'relevance nearest', 'multi-label prediction of enzyme classes using', 'kegg', 'enzml', 'interpro']",5,2
31691824,6,"['database of genomic variants gold standard variants', 'the cancer genome atlas', 'genehancer', 'encode', 'university of california santa cruz genome browser', 'ucsc genome browser']",6,0
22434834,6,"['mouse genome informatics', 'adult mouse anatomy', 'human anatomy ontology mapping', 'mouse-human anatomy project', 'mhap', 'mgi']",5,3
21584191,6,"['mtb-pcdb', 'http://www.bicjbtdrc-mgims.in/mtb-pcdb/', 'mycobacterium tuberculosis proteome comparison database', 'the mycobacterium tuberculosis proteome comparison database', 'mtb', 'database']",3,3
25943549,6,"['topdb', 'cctop', 'topdom', 'consensus constrained topology prediction', 'pdbtm', 'consensus constrained topology prediction web server']",4,3
28761062,6,"['t2dm', 't2diacod', 'crk', 'gene expression omnibus', 'vegfa', 'ager']",6,1
34930116,6,"['complexome-structural network', 'osneti', 'cosnet i', 'complexome-structural', 'cosnet', 'cosneti']",3,4
27286472,6,"['prime', 'collection', 'proximal lilly collection', 'proximal lilly collection: mapping', 'plc', 'proximal']",3,3
24861615,6,"['piqmie', 'proteomics', 'service', 'or piqmie that', 'proteomics identifications and quantitations data management and integration service or piqmie that aids in reliable and scalable data management', 'data management']",2,5
27924013,6,"['px', 'proteomexchange', 'jpost', 'pride', 'peptideatlas', 'proteomecentral']",5,3
28415075,6,"['hopbase', 'hopbase.org', 'a unified resource for humulus genomics', 'shinsuwase', 'humulus lupulus l.', 'usda']",5,2
33216895,6,"['g protein', 'gpcr-pendb', 'gpcr prediction ensemble database', 'pendb', 'uniprotkb', 'gpcr.utep.edu/database']",4,2
31167633,6,"['rasp2', 'uided reference-based assembly of short peptides', 'grasp2', 'http://www.sourceforge.net/projects/grasp2', 'graspx', 'grasp']",3,4
23368899,6,"['phytamp', 'rpsblast', 'tgicl', 'symgrass', 'hit', 'cdd']",6,1
31430292,6,"['dud-e', 'autodock', 'pdbbind', 'directory of useful decoys', 'cnn', 'dud']",6,3
24139024,6,"['xenbase', 'xenopus', 'xenopus model organism', 'xao', 'xenopus anatomy', 'xenopus anatomy ontology']",4,3
25157320,6,"['adverse event reporting system', 'drug-a', 'medex', 'aers-dm', 'aers', 'rxnorm']",5,3
24144535,6,"['mhc-np', 'hla-b*44:03', 'hla-b*07:02', 'immune epitope database', 'hla-b*35:01', 'hla-b*57:01']",6,1
25332395,6,"['unipathway', 'chebi', 'chemical entities of biological interest', 'rhea', 'kegg', 'reactome']",6,1
24767513,6,"['bioproject', 't4.0', 'allpaths-lg', 'genbank', '0', '~360']",4,2
31951607,6,"['eltime', 'lsd', 'treetime', 'reltime', 'rtdt', 'mega']",4,2
22121212,6,"['refseq', 'cbi', 'efseq', 'international nucleotide sequence database collaboration', 'prokaryotes', 'http://www.ncbi.nlm.nih.gov/refseq/']",4,3
22121217,6,"['scde', 'stem cell discovery engine', 'wikipathways', 'msigdb', 'scde)-a', 'genesigdb']",4,3
26504143,6,"['drugbank', 'http://biomine.ece.ualberta.ca/pdid/.', 'protein-drug interaction database', 'biodrugscreen', 'pdid', 'database of molecular-level putative protein-drug interactions in the structural human proteome']",6,2
30239692,6,"['ymbol nomenclature for glycan', 'symbol nomenclature for glycan', 'http://matrixdb.univ-lyon1.fr/', 'gag', 'matrixdb', 'snfg']",5,1
30534599,6,"['rdp', 'human aerodigestive tract', 'expanded human oral microbiome database', 'human oral microbiome database', 'ehomd', 'hmt-174']",5,2
26839887,6,"['parallel', 'mapreduce', 's smith-waterman alignment', 'bwasw-pmr', ""burrows-wheeler aligner's smith-waterman alignment on parallel mapreduce"", 'long read alignment with parallel mapreduce cloud platform']",4,3
25586514,6,"['rc', 'nb', 'cnl', 'alignment and search tool', 'm', 'nlr-parser']",1,5
27224906,6,"['cadd', 'gwava', 'a unified platform for accurately evaluating snp effects by exploiting the different characteristics of variants in distinct genomic regions', 'http://loschmidt.chemi.muni.cz/predictsnp2', 'fitcons', 'predictsnp2']",6,1
25324316,6,"['pdb', 'ezmetact', 'the enzyme reaction database', 'ezcatdb', 'uniprotkb', 'http://ezcatdb.cbrc.jp/ezcatdb/']",5,2
23198982,6,"['rare allele detector', 'afnd', 'allele frequencies net database website', 'allele frequencies net database', '16(th', 'ihiw']",4,4
31329252,6,"['network', 'aop', 'saop', 'ctb', 'stressor-a', 'linking chemical stressors to adverse outcomes pathway networks']",3,4
27397138,6,"['for rapid', 'drip', 'bayesian', 'http://melodi-lab.github.io/driptoolkit', 'gmtk', 'bayesian network for accurate detection of peptides from tandem mass spectra']",4,3
29091996,6,"['pharmgkb', 'izgvar', 'vizgvar', 'visualization portal for genetic variation', 'ensembl', 'cosmic']",4,3
26045019,6,"['mouse genome informatics', 'mouse genome', 'gene expression database', 'gxd', 'mouse gene expression database', 'resource']",3,5
33750289,6,"['y-lineagetracker', 'pypi', 'macos', 'codeocean', 'lineagetracker', 'ineagetracker']",5,3
26405458,6,"['a data-mining resource for protein-protein interactions', 'flybase', 'apper', 'ensembl', 'd', 'dapper']",4,3
22309450,6,"['medicago genome annotated group', 'medicago truncatula transporter database', 'mtdb', 'truncatula transporter database', 'm', 'truncatula']",2,6
28174895,6,"[""implementation</h4>'cooccurnet"", 'h', ""results</h4>'cooccurnet"", 'ooccurnet', 'cooccurnet', 'http://cran.r-project.org/package=cooccurnet']",4,3
21859449,6,"['kefed', 'brain architecture management system', 'first order logic reasoning system', 'r01', 'engineering from', 'bioscholar']",4,3
23685612,6,"[""phylofacts 'fast approximate tree classification"", 'cat', 'at', 'phylofacts', 'fast approximate tree classification', 'fat-cat']",3,5
31648227,6,"['pdb', 'scop', 'pdbsum', 'metabolic molecular ancestry networks', 'kegg', 'manet']",6,2
22833525,6,"['uniprot', 'pdb', 'redoxdb-a', 'http://biocomputer.bio.cuhk.edu.hk/redoxdb.<h4>contact</h4>djguo@cuhk.edu.hk<h4>supplementary', 'redoxdb--a', 'redoxdb']",4,3
27987164,6,"['dna marker db', 'plant genome database japan', 'tair', 'sabre', 'rap-db', 'pgdbj']",6,2
22210871,6,"['uniprot', 'omim', 'snpdbe-snp', 'dbsnp', 'constructing an nssnp functional impacts database', 'snpdbe']",5,2
21063943,6,"['uniprot', 'dod', 'pride', 'ensembl', 'proteomics identifications database', 'reactome']",5,3
22449400,6,"['pdb', 'sms', 'stamp', 'sequence', 'motif and structure', 'gdb']",4,3
22800569,6,"['pdb', 'pcbost', 'protein classification based on structural trees', 'scop', 'classification based', 'structural classification of proteins']",5,2
25750664,6,"['conclusions</h4>3dapfp', '3dapfp', 'lbvs', 'openeye', 'dud', 'cambridge structural database']",6,0
23555215,6,"['reconstruction', 'reconstruction, analysis and visualization of metabolic networks', 'metabolic', 'kegg', 'raven', 'analysis and visualization']",2,4
23424146,6,"['genewiki+', 'pharmgkb', 'decodeme', 'mcv', 'mayo consumer health vocabulary', 'mcv)-a']",5,3
30403770,6,"['hits-pr-hhblits', 'http://bioinformatics.hitsz.edu.cn/hits-pr-hhblits', 'scop', 'scope', 'pagerank', 'hits-pr']",6,0
30339214,6,"['asd', 'autism knowledgebase (', 'autismkb 2', 'kobas', 'autismkb', 'autism knowledgebase']",4,3
31453287,6,"['omim', 'https://doi.org/10.1016/j.drudis.2019.06.020', 'gene2pubmed', 'online mendelian inheritance in man', 'knime', 'mendelian inheritance in']",5,1
32469073,6,"['uniprot', 'iptmnet', 'phosphositeplus', 'pinet', 'signor', 'lincs']",6,1
34244700,6,"['pdb', 'cath', 'https://2dprots.ncbr.muni.cz', 'database of family-wide protein secondary structure diagrams', 'cath.<h4', '2dprots']",6,1
24194602,6,"['dna data bank of japan', 'insdc', 'jga', 'ddbj', 'international nucleotide sequence database collaboration', 'japanese genotype-phenotype archive']",4,4
23103606,6,"['topdp', 'thoracic oncology research program', 'thoracic oncology program', 'oncology', 'mpm', 'torp']",4,3
29978613,6,"['analysis of degs', 'retrieval of interacting genes database', 'gene expression omnibus', 'www.cytoscape.org).<h4', 'rat model using gene expression profiling', 'kyoto encyclopedia of genes and genomes']",6,0
30371817,6,"['human super-enhancer database', 'eqtl', 'sra', 'comprehensive human super-enhancer database', 'geo', 'sedb']",5,2
22900683,6,"['htridb', 'htridb).<h4', 'human transcriptional regulation interactions database', 'htridb).<h', 'tridb', 'http://www.lbbc.ibb.unesp.br/htri.<h4>conclusions</h4>htridb']",4,4
34900127,6,"['myocardial infarction knowledge base', 'risk knowledge base', 'mirkb', 'mi risk knowledge base', 'mikb', 'migd']",3,5
34664389,6,"['c19dmap', 'covid-19 disease map', 'a large-scale', 'covid19 disease map', 'disease map', 'covid1']",4,4
29618009,6,"['ased microbiome analysis', 'plugin-based microbiome analysis', 'ased microbiome analysis (pluma', 'biorg', 'http://biorg.cis.fiu.edu/pluma', 'pluma']",4,3
31688925,6,"['uniprot', 'https://www.uniprot.org/help/api', 'uniprotkb', 'chebi', 'chemical entities of biological interest', 'rhea']",6,2
31878869,6,"['ram', 'cgrm', 'https://github.com/mingfang618/clgrm.<h4>conclusions</h4>icgrm', 'relationship matrix', 'icgrm', 'integrative construction of genomic relationship matrix combining multiple genomic regions for big dataset']",4,3
23496976,6,"['dirac', 'daptive unified relative expression analyzer', 'adaptive unified relative expression analyzer)-a', 'gene expression omnibus', 'aurea', 'publically available']",5,2
21360289,6,"['mr', 'psi:biology-mr', 'protein structure initiative:biology-materials repository', 'dnasu', 'protein structure initiative', 'structural biology knowledgebase']",3,4
24217911,6,"['agefactdb--t', 'agefactdb', 'jenage ageing factor database', 'gendr', 'lifespan observations database', 'dietary restriction gene database']",5,3
32075414,6,"['icrs', 'https://cartilage.org/society/icrs-patient-registry/registry-annual-reports/.', ""international cartilage regeneration and joint preservation society's"", 'crs', 'gdpr', 'eq-5d']",5,2
29126249,6,"['the encyclopedia of dna elements', 'encyclopedia of dna elements', 'encode portal', 'modencode', 'encode', 'of dna elements']",3,4
28077567,6,"['farme', 'functional antibiotic resistant metagenomic element', 'farme db', 'arme', 'publically available', 'f']",2,5
32934277,6,"['stonemod', 'kidney stone modulator database', 'ensembl', 'uniprotkb', 'peptideatlas', 'human protein atlas']",6,2
28077570,6,"['omim', 'http://rhesus.amu.edu.pl/ktcnlncdb/.', 'ktcnlncdb-a', 'ktcn', 'http://rhesus.amu.edu.pl/ktcnlncdb/', 'ktcnlncdb']",3,3
32271844,6,"['ruv', 'signature', 'batch effect signature correction', 'combat', 'besc', 'surrogate variable analysis sva']",5,2
30862804,6,"['trrust', 'mfr', 'genefriends', 'coxpresdb', 'kegg', 'relatedness']",5,2
31288758,6,"['ordinary differential equation', 'pulse generator network', 'toolbox for matlab', 'http://gitlab.ict4life.com/sysbiothe/cra-matlab', 'conditional robustness algorithm', 'cra']",6,1
30010738,6,"['hrpdviewer', 'rpfdb', 'gene expression omnibus', 'translatomedb', 'human ribosome profiling data viewer', 'ribosome profiling data viewer']",5,4
31386904,6,"['cross', 'ross', 'https://github.com/ohdsi/studyprotocolsandbox/tree/master/smokingmodel', 'current risk of smoking status', 'methods</h4>251,643', 'ibm marketscan commercial']",4,3
29420797,6,"['octopus-toolkit', 'oolkit', 'homer', 'sra', 'fastqc', 'octopus']",3,3
33156332,6,"['ddbj center', 'i', 'insdc', 'ddbj', 'international nucleotide sequence database collaboration', 'japanese genotype-phenotype archive']",3,5
31418539,6,"['reeshrewdb', 'tree shrew genome', 't', 'ts_2.0', 'kiz', 'treeshrewdb']",3,4
29091991,6,"['sampdi.<h4', 'pbsa', 'predicting protein-dna binding free energy change upon missense mutations using modified mm/pbsa', 'pronit', 'single amino acid mutation binding free energy change of protein-dna interaction', 'sampdi']",5,2
23256889,6,"['pdb', 'muster', 'http://bioinfo.cau.edu.cn/cypsi', 'ypsi', 'cypsi', 'cyp structure interface']",5,2
27091357,6,"['chemirs', 'mirbase', 'hgnc', 'hugo gene nomenclature committee', 'kegg', 'reactome']",6,1
25428365,6,"['http://www.ncbi.nlm.nih.gov/cog/', 'clusters of orthologous groups of proteins', 'cog', 'c', 'clusters of orthologous groups', 'cogs']",4,3
25333826,6,"['human metabolome database', 'bmrb', 'biological magnetic resonance data bank', 'hmdb', 'complex mixture analysis by nmr', 'colmar']",5,2
28212602,6,"['happi', 'database of', 'http://discovery.informatics.uab.edu/happi', 'human annotated and predicted protein interactions', 'happi-2', 'human protein-protein interaction']",6,2
28610638,6,"['database of iberoamerican clinical trials and journals', 'procite', 'central', 'aderi', 'baderi', 'cochrane collaboration central register of controlled trials.<h4']",5,2
30445657,6,"['pdbe', 'https://www.ebi.ac.uk/gxa/sc/', 'europe pmc', 'pdbe-knowledgebase', 'expression atlas', 'cell expression']",4,2
30335785,6,"['metacyc', 'raven toolbox', 'cobra', 'imk1208', 'kegg', 'raven']",4,2
32531204,6,"['monolink depth score', 'xlmo', 'mods', 'xlm', 'https://github.com/topf-lab/xlm-tools', 'xlm-tools']",4,3
29036667,6,"['disnor', 'signor', 'isnor', 'a disease network open resource', 'disgenet', 'kegg']",5,2
22536960,6,"['pfam', 'argot2', 'rgot2', 'goa', 'uniprotkb', 'http://www.medcomp.medicina.unipd.it/argot2']",5,2
29745830,6,"['pdb', 'uniprot', 'megadock', 'megadock-web', 'web', 'kegg']",4,3
34700680,6,"['the cancer imaging archive', 'idc', 'dc', 'the cancer genome atlas', 'tcga', 'commons']",4,3
33808985,6,"['mwtab', 'metabolomics workbench', 'workbench', 'pypi', 'mw', 'wtab']",1,5
34955819,6,"['analysis of chemical structures that have been tested as cftr activating substances', 'publicly available database candactcftr', 'pubchem', 'chembl', 'candactcftr', 'candactbase']",5,2
33382884,6,"['heartbioportal2.0', 'afgen', 'finngen', 'heartbioportal', 'heartbioportal2', 'charge']",5,3
28369246,6,"['randomforest', 'partie', 'sra', 'sequence read archive', 'artie', 'ra']",4,4
31919449,6,"['https://sourceforge.net/projects/spacedwordsprojection/.', 'spaced words projection (sweep', 's', 'weep', 'representing large biological sequences datasets in compact vectors', 'sweep']",4,3
26730820,6,"['cicrunch', 'nif', 'resource disambiguator for the', 'rdw', 'scicrunch', 'disambiguator for the web']",2,6
23203874,6,"['cil-', 'an image library-ccdb', 'image library', 'ccdb', 'cil-ccdb', 'cdb']",3,3
28545394,6,"['pfam', 'h', 'annotation of enzyme families by means of refined neighborhood networks', 'enzyme function initiative', 'prokaryotes', 'agennt']",5,2
25428349,6,"['omim', 'omim.org', 'online mendelian inheritance in man', 'omim.o', 'omim®', 'omim(®']",3,6
26087842,6,"['editor rdml-ninja', 'rdml', 'http://sourceforge.net/projects/qpcr-ninja/', 'rdml-ninja', 'miqe', 'rdmldb']",6,3
31350874,6,"['interaction', 'ispot', 'scop', 'dispot', 'dommino', 'https://hub.docker.com/r/korkinlab/dispot']",4,3
22581690,6,"['specific mutation database', 'lovd', 'human variome project', 'lsdb', 'leiden open-source variation database', 'locus specific mutation database']",4,3
28925997,6,"['analyze resource', 'stargeo.org', 'gene expression omnibus', 'search tag analyze resource for', 'geo', 'eo']",4,4
34037798,6,"['consensus pathway analysis', 'kegg', 'fgsea', 'gsa', 'cpa', 'geo']",6,2
27562499,6,"['a database system for the integration of enzyme sequences and biocatalytic experiments', 'teed', 'enzymes engineering database', 't', 'hiamine diphosphate-dependent enzymes engineering database', 'biocatnet']",4,4
28368827,6,"['brane', 'string', 'brane clust', 'regulondb', 'regulatory network', 'simone']",5,1
23256920,6,"['protein2genome', 'gff3', 'genbank', 'cpgavas', 'dogma', 'pgavas']",5,2
25845596,6,"['uniprot', 'rfam', 'pfam', 'wormbase', 'ena', 'ensembl']",6,0
26776191,6,"['bin', 'skat', 'biobin', 'at', 'knowledge', 'bin-kat']",3,4
23203885,6,"['the encyclopedia of dna elements', 'http://factorbook.org', 'factorbook.org', 'factorbook', 'encode', 'of dna elements']",4,4
31784310,6,"['ii)-', 'μm', 'bpe', ""2,2'-bipyridine"", 'pm.', 'mirna-155']",6,0
30204897,6,"['animal transcription factor database', 'humantfdb', 'animaltfdb', 'http://bioinfo.life.hust.edu.cn/animaltfdb/', 'human tf database', 'a comprehensive resource for annotation']",4,4
21390321,6,"['knowledgebase of standard biological parts', 'sbol', 'sbol-semantic', 'sbpkb', 's', 'emantic']",2,6
32499815,6,"['degradome', 'rfam', 'pfam', 'luludb-t', 'kegg', 'luludb']",5,2
33318981,6,"['stu-530', 'stu-500', 'mathworks', 'doodb', 'gps', 'isigndb']",6,1
34344425,6,"['orgsd', 'h', 'sorghum genome snp database', 'genome variation map', 'sorghum genome science database', 'sorgsd']",4,5
22285826,6,"['t-ace', 'transcriptome analysis and comparison explorer', 'ace', 'macos', 'transcriptome analysis and comparison explorer--t', 'kegg']",4,4
31690272,6,"['scale integrated genome graph browser', 'momi', 'multi-scale integrated genome graph browser', 'momi-g', 'modular', 'omi-g']",2,5
21292827,6,"['ssfa-', 'gphr', 'structure-function-analysis of glycoprotein hormone receptors', 'structure-function-analysis of gphrs', 'ssfa-gphr', 'structure-function-analysis of']",4,2
25267793,6,"['athcasemaw', 'smda', 'pathcase', 'pathcasemaw', 'p', 'pathcase metabolomics analysis workbench']",2,4
25267794,6,"['the cancer genomics atlas', 'genetorrent', 'cancer cell line encyclopedia', 'tcga', 'cancer genomics hub', 'cghub']",6,2
23193287,6,"['dna data bank of japan', 'genbank®', 'european nucleotide archive', 'ddbj', 'ena', 'genbank']",5,2
25398900,6,"['mbgd', 'mymbgd', 'mbgd)', 'domclust', 'domrefine', 'microbial genome database for comparative analysis']",5,4
23193261,6,"['hamap', 'unirule', 'high-quality automated and manual annotation of proteins-available', 'high-quality automated and manual annotation of proteins-a', 'automated annotation', 'uniprotkb']",5,2
23193260,6,"['an integrated ncbi resource for clone-associated data', 'cbi', 'db', 'clone', 'clone db', 'clone registry']",3,4
26578580,6,"['ncbi', 'insdc', 'refseq', 'international nucleotide sequence database consortium', 'assembly', 'www.ncbi.nlm.nih.gov/assembly/']",4,2
27070134,6,"['biolincc', 'b', 'national sleep research resource', 'nsrr', 'national institutes of health', 'physionet']",5,3
31549018,6,"['bicmix', 'soykb', 'soybean gene atlas', 'soybean knowledge base', 'soycsn', 'soybean context-specific interactomes were predicted by combining soybean tissue gene expression and protein-protein interaction data']",6,3
23160411,6,"['egift', 'agbase', 'j', 'iterms', 'agbase bi', 'http://www.agbase.msstate.edu/.']",5,2
21751369,6,"['intact', 'chembl', 'biogrid', 'proteomics tutorial', 'ensembl', 'reactome']",5,2
27059780,6,"['collapsabel', 'genabel', 'ollapsabel', 'gcdh', 'generalized compound double heterozygosity', 'cdh']",3,5
21718534,6,"['analyzing next generation sequences database', 'cangs', 'leaning and analyzing next generation sequences database', 'cleaning and', 'cangs db', 'angs db']",3,3
30936866,6,"['iarc', 'inferred allele review committee', 'allele review', 'inferred allelic variants of immunoglobulin receptor genes', 'v-(d)-j', 'airr']",4,2
29036324,6,"['eqtl', 'systematic identification of cis-eqtls and trans-eqtls in 33 cancer types', 'pancanqtl', 'the cancer genome atlas', 'tcga', 'http://bioinfo.life.hust.edu.cn/pancanqtl/']",6,1
21718467,6,"['intact', 'biogrid', 'genbank', 'intermitobase', 'kegg', 'ntermitobase']",5,2
22701464,6,"['pep2pro', 'pride', 'the high-throughput proteomics data processing', 'pep2pro4all', 'mascp gator', 'www.pep2pro.ethz.ch']",5,2
23793516,6,"['pharmgkb', 'mupit interactive', 'mutation position imaging toolbox', 'cancer genome atlas', 'interactive', 'mupit']",3,4
26148193,6,"['nawl', 'nencki affective word list', 'basic emotions in the nencki affective word list', 'nawl be', 'affective word list', 'emotions in the nencki affective word list']",3,5
33547313,6,"['cuban human brain mapping project', 'human brain mapping project', 'mmse', 'chbmp', 'https://chbmp-open.loris.ca', 'synapse.org']",5,2
29069312,6,"['parameter estimation toolbox', 'pesto', 'esto', 'mathworks', 'matlab.<h4', 'toolbox']",4,3
24536078,6,"['micdb3', 'micdb2', 'micdb3.0', 'microsatellite analysis server', 'micas', 'micdb']",1,6
21619703,6,"['ontocat--s', 'bioportal', 'ntocat', 'ontocat', 'efo', 'arrayexpress']",4,2
28726811,6,"['esultsiembase', 'conclusioniembase', 'iembase', 'purposerecognizing', 'resultsiembase', 'onclusioniembase']",4,3
24563838,6,"['structural and biochemical database', 'aftol', 'fso', 'fungal tree', 'sbd', 'fungal subcellular ontology']",3,6
21255607,6,"['pdb', 'cath', 'aromatic-aromatic interactions database', 'scop', 'a(2)id', 'http://203.199.182.73/gnsmmg/databases/aidb/aidb.html']",6,2
31893286,6,"['spring', 'read compressor', 'pseudogenome', 'pgrc', 'ased read compressor', 'grc']",3,5
23734176,6,"['uniprot', 'pdbe', 'pfam', 'european nucleotide archive', 'ena', 'arrayexpress']",6,0
22165817,6,"['human organ-specific molecular', 'human organ-specific molecular electronic repository', 'homer', 'hpa', 'omer', 'ctd']",4,3
28387199,6,"['bioproject', 'insdc', 'genome sequence archive<s', 'gsa', 'international nucleotide sequence database collaboration', 'genome sequence archive']",5,3
28785082,6,"['bind', 'canadian biomarker integration network in depression', 'can-', 'can', 'can-bind', 'code']",4,2
22165958,6,"['mint', 'scan', 'intact', 'biogrid', 'structural clustering algorithm for networks', 'reactome']",6,0
32520685,6,"['web application server apache tomcat', 'e-m', 'e-membranome', 'e-', 'membranome', 'e']",3,4
32909033,6,"['network', 'principles of large-scale evidence generation and evaluation across a network of databases', 'observational health data sciences and informatics', 'legend', 'generation', 'evaluation across']",3,4
32188029,6,"['affi-bams', 'erk1', 'matrix assisted laser desorption ionization mass spectrometry', 'ams', 'affinity-bead assisted mass spectrometry', '4ebp1']",4,2
33307250,6,"['gpu', 'statement', 'mslookup', 'pride', 'dleamse', 'dleamse gpu']",5,2
23116482,6,"['ccurring variant analyzer', 'oovar', 'co', 'co-occurring variant analyzer', 'gvf', 'coovar']",3,5
24913605,6,"['http', 'mapreduce', 'the cancer genome atlas', 'qmachine', 'tcga', 'qm']",5,2
31374080,6,"['viaf', 'dbpedia', 'ldis', 'ldts', 'sinopedia', 'linked data reasoning service']",6,1
26420923,6,"['adsbet', 'adsbet2', 'δδgbrd', 'automated determination of salt-bridge energy-terms version', 'dsbet2', 'δδgprot']",3,4
31210272,6,"['genome specific primers', 'plant intron exon comparison and evolution', 'cmap', 'refseq', 'w', 'graingenes']",5,2
29079816,6,"['surface enhanced', 'lspr-', 'plasmon resonance', 'lspr', 'sers', 'localized surface plasmon resonance - surface enhanced raman scattering']",2,4
29669592,6,"['glyco-disease genes database', 'disorders of', 'rcmg', 'ggdonto', 'gdgdb', 'genetic glyco-diseases ontology']",6,4
30259355,6,"['circnet', 'circr2disease', 'circ2traits', 'circbase', 'cscd', 'tcsd']",6,0
28180317,6,"['mutpred', 'covec', 'imhotep-a', 'imhotep', 'human gene mutation database', 'polyphen-2']",5,2
31238109,6,"['a new standard vocabulary for chemotherapy regimen representation in the omop common data model', 'athena', 'hemonc', 'hemonc.org', 'rxnorm', 'observational health data sciences and informatics']",4,3
28522612,6,"['breakdancer', 'genomevip', 'dream', 'strip', 'tcga', 'genome variant investigation platform']",6,2
33110108,6,"['chinese ecosystem research network', 'glass', 'priestley-taylor jet propulsion laboratory', 'globmap', 't/et', 'rmse']",6,0
23935056,6,"['markup', 'chebi', 'yeast 6', 'cobra', 'yeast metabolic network', 'metabolic']",2,4
26228684,6,"['duf', 'pfam', 'de-d', 'scop', 'domains of unknown function', 'nrichd']",5,1
30943284,6,"['uniprot', 'pdb', 'gendis', 'pfam', 'scop', 'genomic distribution of protein structural domain superfamilies']",5,2
25077821,6,"['gpu', 'gamut', 'cmti', 'iranda', 'cuda', 'cuda-miranda']",4,4
29472600,6,"['uniprot', 'propagation of affinity and domain architecture', 'protein function prediction using domain architecture and affinity propagation', 'cog', 'ropagation of affinity and domain architecture', 'panda']",5,2
31602464,6,"['drugbank', 'uniprot', 'hmdb', 'a comprehensive pathway database for model organisms', 'pathbank', 'sbgn']",6,1
27899677,6,"['mouse genome informatics', 'gene expression database', 'gxd', 'mouse gene expression database', 'mouse developmental anatomy browser', 'mgi']",5,4
27899644,6,"['dbgap', 'of genotypes', 'phenotypes', 'dbgap.', 'national institutes of health', 'database of genotypes and phenotypes']",4,3
23275726,6,"['bcg', 'h(37)ra', 'useful resource for mycobacterium tuberculosis complex and nontuberculous mycobacterial proteases', 'mycoprotease-db', 'mtb', 'ycoprotease-db']",5,2
28616931,6,"['database for rapid dereplication of known natural products using data from ms and fast nmr experiments', 'universal natural products database', 'https://github.com/clzani/derep-np', 'derep-np', 'datawarrior', 'publically available']",6,1
30096176,6,"['uniprot', 'biofuel producer screen', 'gold', 'biops', 'kegg', 'system for screening and assessment of biofuel-production potential of cyanobacteria']",6,2
31064191,6,"['the encyclopedia of cll subsets belongs to our bioinformatics platform antigen receptor research tool', 'assignsubsets', 'antigen receptor research', 'the encyclopedia of cll subsets', 'czech ministry of health grant no', 'encyclopedia']",4,2
24532370,6,"['cfdb', 'cystic fibrosis database', 'ystic fibrosis database', 'www.inetflow.it/cfdb', 'cfdb""--cystic fibrosis database', 'cfdb""--c']",4,4
28327936,6,"['guidock-vnc', 'oauth2', 'novnc', 'guidock', 'nc', 'ovnc']",3,4
23183102,6,"['eupathdb', 'piroplasmadb', 'plasmodb', 'ukaryotic pathogen database resources', 'eukaryotic pathogen database resources', 'geneious']",4,3
33767193,6,"['horvu', 'tpm', 'barley expression database', 'eorna', 'bart', 'expression database']",4,2
22127861,6,"['pdb', 'rna characterization of secondary structure motifs', 'cossmos', 'characterization of secondary', 'characterization of secondary structure motifs', 'rna cossmos']",4,3
26944737,6,"['cdisc', 'sciencedirect', 'odm', 'model', 'electronic health record', 'europe central']",5,2
32096105,6,"['https://psico.fcep.urv.cat/exp/files/sandchild.xlsx', 's', 'words rated by children and adolescents', 'sandchild', 'andchild', 'affective']",3,4
31368353,6,"['online consensus survival analysis for kirc', 'aim:</b', 'the cancer genome atlas', 'oskirc', 'gene expression omnibus', 'kirc']",5,2
25764973,6,"['ass', 'refseq', 'genome annotation based on species similarity', 'enome annotation based on species similarity', 'ensembl', 'gass']",4,3
