pmid,entity_count,entities,spacy_count,v2_count
27195106,5,"['biomes of australian soil environments', 'biomes of australian soil environments soil microbial diversity database', 'base', 'iomes of australian soil environments', 'ase']",3,4
29727060,5,"['eukref-ciliophora', 'eukref', 'silva', 'genbank', 'ukref']",3,3
32761142,5,"['ncbi', 'namebank', 'ncbi taxonomy', 'taxonomy', 'international nucleotide sequence database collaboration']",2,3
30799499,5,"['a comprehensive genomic resource for the study of human- and animal-pathogenic pasteurella multocida', 'pamuldb', 'p', 'genbank', 'multocida database']",3,3
33391092,5,"['art.pics', 'y.o', 'https://osf.io/btwnq/', 'pics', 'ics']",3,3
23197657,5,"['h', 'refseq', 'nvdb', 'h-invdb', 'ensembl']",3,3
23819846,5,"['dbsnp', 'meta-snp', 'snp', 'np', 'panther']",2,4
28940711,5,"['pa', 'hpa', 'human', 'atlas', 'human protein atlas']",2,4
25205347,5,"['compound library', 'european compound library', 'joint european compound library', 'jecl', 'imi european lead factory']",2,3
24675620,5,"['tibs', 'arrayexpress', 'gene expression omnibus', 'geo', 'transcriptome of irritable bowel syndrome']",5,2
23160415,5,"['map', 'comparative toxicogenomic database', 'comparative toxicogenomics database', 'pubtator', 'ctd']",5,3
26745458,5,"['pdb', 'crossminer', 'csd-crossminer', 'csd', 'cambridge structural database']",4,1
29157087,5,"['apoptosis orchestrators', 'thanatos', 'the autophagy', 'the autophagy, necrosis, apoptosis orchestrators', 'necrosis']",2,4
22800180,5,"['automated microarray data analysis', 'ivt', 'amda', 'netaffx', 'kegg']",5,2
23175606,5,"['uniprot', 'model organism databases for comprehensive whole-cell models', 'wholecellkb-mg', 'kegg', 'wholecellkb']",4,2
32499682,5,"['zcalcium', 'open-source toolbox for analysis of calcium imaging data', 'caiman', 'caiman</i', 'ezcalcium']",4,2
29288495,5,"['genome', 'the cancer genome atlas', 'h&e)-stained', 'tcga', 'pancancer']",4,3
26253947,5,"['pdb', 'r', 'bmrb', 'nmr-star', 'connjur']",3,2
29336210,5,"['integrative genomics robust identification of cancer subgroups', 'https://dongjunchung.github.io/ingrid/', 'the cancer genome atlas', 'ngrid', 'ingrid']",3,3
26731286,5,"['rapidminer', 'mimic', 'mimic-ii', 'crisp-dm', 'scalable predictive analysis in critically ill patients using a visual open data analysis platform']",5,0
24475049,5,"['http://istar.cse.cuhk.edu.hk/idock', 'autodock', 'pdbbind', 'nrc', 'istar']",4,1
33382885,5,"['the cork oak genome database portal', 'corkoakdb', 'corkoakdb-t', 'oak genome database portal', 'cork oak genome database portal']",2,4
28578698,5,"['dictyexpress', 'dictybase', 'dictybase-a', 'genboard', 'ictyexpress']",3,4
33072049,5,"['extreme', 't4se', 'se-xgb', 'shap', 't4se-xgb']",3,2
33104800,5,"['drosophila rnai screening', 'flyrnai', 'trip', 'flyrnai.org', 'drosophila rnai screening center and transgenic rnai project']",5,2
34437766,5,"['enzyme portal', 'pdbe', 'chembl', 'enzyme', 'uniprotkb']",3,2
28664183,5,"['mouse brain', 'virtual mouse brain', 'tvmb', 'dmri)-based', 'vb']",2,4
26286194,5,"['csdb', 'carbohydrate', 'carbohydrate structure databases', 'csdbs', 'bcsdb']",2,5
36119373,5,"['uniprot', 'radicalsam.org', 'sam', 'sequence-function space and discover new radical sam enzyme chemistry', 'rss']",5,1
33816940,5,"['uniprot', 'uniprot knowledge base', 'niprot', 'kegg', 'kyoto encyclopedia of genes and genomes']",4,2
32956841,5,"['trans-proteomic pipeline', 'pepxml', 'comparing label-free shotgun proteomics datasets using accumulated peptide probabilities', 'proteinprophet', 'protyquant']",5,1
23332401,5,"['tb database', 'tuberculist', 'atric', 'pathosystems resource integration center', 'patric']",4,3
34248822,5,"['i', 'european medicines agency', 'arca', 'arca registry', 'arcas']",4,2
34234809,5,"['functional annotation of animal genomes', 'functional annotation of animal genome', 'faang', 'inrae', 'annotation of animal genome']",3,3
32416537,5,"['(including central america', 'counterdrug', 'ccdb', 'consolidated counterdrug database', 'gao']",4,3
23197660,5,"['ecoblast', 'refseq', 'ecoarray', 'ecogene', 'primerpairs']",5,1
29689380,5,"['mobidic', 'dbnsfp', 'mpa', 'mobidicprioritization algorithm', 'dmd']",2,3
23667475,5,"['amxx00000000', 'zoofish', 'ddbj', 'genbank', 'aouj00000000']",5,0
31757212,5,"['tacitus', 'transcriptomic data collector, integrator', 'acitus', 'arrayexpress', 'geo']",4,2
28451592,5,"['edgar', 'cei', 'ecgi', '..', 'consortium for electrocardiographic imaging']",5,3
33382980,5,"['cancer microbiome atlas', 'the cancer genome atlas', 'the cancer microbiome atlas', 'tcma', 'tcga']",4,2
31040227,5,"['uniprot', 'maxquant', 'proteoformer', 'readme', 'i.e.</i']",4,1
21914200,5,"['castor db', 'castordb', 'a comprehensive knowledge base for ricinus communis', 'astordb', '4x']",3,3
31586406,5,"['yeastract', 'pathoyeastract', 'non-conventional yeastract', 'ncyeastract', 'yeastract+']",5,3
26903996,5,"['pattyfams', 'rapid annotation using subsystem technology', 'protein families for the microbial genomes', 'pathosystems resource integration center', 'patric']",5,2
34235130,5,"['litt', 'tuberculosis', 'https://zenodo.org/badge/latestdoi/166261171', 'logically inferred tuberculosis transmission', 'itt']",3,4
22536971,5,"['gidl', 'molecular biodiversity database by gidl', 'genbank', 'molecular biodiversity database', 'moleculardata']",5,1
21624887,5,"['blosumr', 'rfam', 'blastr', 'www.tcoffee.org/blastr.html', 'blastr--f']",3,3
34170977,5,"['use', 'database on urban inequality and amenities', 'ipums', 'series', 'duia']",1,4
25895059,5,"['presto-tango', 'g protein', 'presto', 'resto-tango', 'gpcrome']",3,2
34038028,5,"['dbgap', 'covid-19, social determinants of health', 'exposures', 'mental health research', 'phenx']",5,0
33365016,5,"['youtube', 'hypothetical protein characterization project provides students with an opportunity to learn and apply knowledge of bioinformatic programs to address scientific questions', 'automated annotation', 'hypothetical protein characterization project uses multiple well-documented', 'hypothetical protein characterization project']",5,0
21471015,5,"['ime', 'http://www.stat.osu.edu/~statgen/software/dime', 'r-package for identifying differential chip-seq based on an ensemble of mixture models', 'identification using', 'dime']",3,3
22159132,5,"['human proteinpedia', 'hprd', 'proteinpedia', 'human protein reference database', 'human protein reference database and human proteinpedia']",3,3
26187044,5,"['uniprot', 'pdb', 'omim', 'variation database', 'coagvdb']",4,2
31392324,5,"['content management systems', 'for', 'angularjs', 'soccomas', 'spro']",3,3
25521507,5,"['ismep', 'cismep', 'is-regulatory module epigenetic profile database', 'cis-regulatory module epigenetic profile database', 'c']",2,4
33592504,5,"['tap', '0.4834', 'tap 1', 'iedb', 'tantigen']",4,2
28765723,5,"['global biodiversity information facility', 'sibbr', 'brazilian biodiversity information facility repository', 'brazilian biodiversity information system', 'gbif']",5,1
34958914,5,"['damage (cd)-mine', 'cd)-mine', 'modelseed', 'cd-mine', 'chemical-damage mine']",2,4
30414112,5,"['gff3toolkit', 'https://github.com/nal-i5k/gff3toolkit', 'i5k', 'gff3t', 'qc and merge pipeline for genome annotation']",4,2
30012108,5,"['cedar ondemand', 'cedar', 'bioportal', 'ondemand', 'https://chrome.google.com/webstore/search/cedarondemand']",4,2
24243849,5,"['p³db 3', 'plant protein phosphorylation database', 'p(3)db', 'p(3)db 3', 'p(3)db 3.0']",2,5
30699145,5,"['align', 'sa', 'align-csa', 'csa', 'align-']",2,3
27914894,5,"['structural classification of proteins-extended', 'structural classification of proteins - extended', 'scop', 'scope', 'structural classification of proteins']",5,2
26602694,5,"['apd2', 'apd3', 'apd', 'the antimicrobial peptide database', 'antimicrobial peptide database']",3,4
29322930,5,"['lincs-clo', 'chembl', 'lincs-cloview', 'lincs', 'mcf']",3,2
24997786,5,"['igc', 'metahit', 'metagenomics of the human intestinal tract', 'human intestinal tract', 'gene catalog']",1,4
31333719,5,"['uniprot', 'drugbank', 'cobrapy', 'findtargetsweb', 'kegg']",5,1
30371760,5,"['gcdb', 'chemogenomics', 'μm', 'μm.', 'glaucomatous chemogenomics database']",3,3
32108478,5,"['dbsnp', 'mhc-associated peptide discovery platform', 'gnomad', 'iedb', 'mapdp']",5,2
34938144,5,"['fusws', 'mycological', 'fungal literature-based occurrence database for the southern west siberia', 'usws', 'gbif']",2,3
31125569,5,"['marvinview', 'i</sub', 'moad', 'marvinjs', 'binding moad']",3,3
31425122,5,"['resnet', 'drosophila embryogenesis image annotation based on image tiling and convolutional neural networks', 'flyit', 'image annotation based on image tiling and convolutional neural networks for fruit fly', 'flyexpress']",5,2
31978042,5,"['online resource for social omics', 'orso', 'orso (o', 'resource for', 'resource for social omics']",2,4
26909892,5,"['chemdraw', 'peptoid calculator', 'pep-calc.com', 'peptide calculator and peptoid calculator', 'peptide calculator']",2,3
29531295,5,"['t', 'trytransdb', 'trypanosomatidae transport protein database', 'a web-based resource for transport proteins in trypanosomatidae', 'rypanosomatidae transport protein database']",3,3
24910945,5,"['multi-omics profiling expression database', 'moped', 'data-enabled life sciences alliance', 'delsa global', 'expression database']",1,4
22126435,5,"['p', 'pocilloporabase', 'kegg', 'ocilloporabase', '≤.001']",3,3
25521246,5,"['module-2', 'iphos', 'iphos tookit', 'iphos peak extraction assister', 'dda']",4,2
22139919,5,"['helmcop', 'nematode.net', 'nemasnp', 'helminth control', 'nemapath']",3,4
26208916,5,"['mutation analysis informatics tools', 'mgmd', 'mammalian gene mutation database', 'mutait', 'transgenicdb']",5,5
29321535,5,"['sdamll', 'stacked denoising autoencoder multi', 'learning', 'damll', 'stacked denoising autoencoder multi-label learning']",2,4
29136216,5,"['eukaryotic linear motif resource', 'eukaryotic linear motif', 'elm', 'resource', 'reactome']",3,4
33690701,5,"['migration and mobility in', 'citizenship', 'migration and mobility in a pandemic', 'pandemic', 'cmmp']",1,5
21948792,5,"['microarray', 'bμg@sbase', ""bacterial microarray group at st george's"", 'μg@s', 'bμg@sbase--a']",2,4
30075297,5,"['recipient mitochondrial dna matching', 'doremi', 'donor, recipient mitochondrial dna matching', 'mitochondrial genomics in the cancer cell line encyclopedia and a scoring method to effectively pair cell lines for cytoplasmic hybridization', 'onor']",3,3
33289511,5,"['clinvar', 'avia', 'via', 'tcga', 'annotation, visualization and impact analysis']",4,2
25392415,5,"['pdb', 'cancer3d', 'understanding cancer mutations through protein structures', 'the cancer genome atlas', 'tcga']",5,1
27552220,5,"['nadda', 'pfam', 'o-alignment domain detection algorithm', 'mapreduce', 'interpro']",4,2
35003208,5,"['aim:</b', 'covid-19 transcriptomic atlas', 'gene expression omnibus', 'geo', 'publically available']",5,0
22611057,5,"['human proteome organization proteomics standards initiative', 'i', 'psicquic', 'imex', 'interface']",3,2
30835791,5,"['progtdb', 'proglycprot', 'mapview', 'progpdb', 'prokaryotes']",4,3
26208906,5,"['atlas of noncoding rnas in cancer', 'the cancer genome atlas', 'the atlas of noncoding rnas', 'tcga', 'tanric']",4,2
21700574,5,"['feed', 'mammalian feeding working group', 'feeding experiments end-user database', 'user database', 'feeding experiments']",3,4
26582928,5,"['weighted gene', 'weighted gene expression tool and database', 'weget', 'kegg', 'reactome']",4,2
25425036,5,"['pdb', 'biologically interesting molecules reference dictionary', 'wwpdb', 'data bank', 'protein data bank']",4,1
28830434,5,"['malacards', 'arelect', 'varelect', 'superpaths', 'genecards']",3,4
26047590,5,"['mouse genome informatics', 'annotation display', 'vlad', 'visual annotation display', 'mgi']",3,3
22639657,5,"['oryzapg-db', 'rice proteogenomics database', 'oryzapg', 'ryzapg-db', 'proteogenomics database']",2,3
28902400,5,"['proteomexchange', 'jpost', 'pride', 'peptideatlas', 'proteomecentral']",5,1
34663179,5,"['pdb', 'rfam', 'rr3dd', 'an rna global structure-based rna three-dimensional structural classification database', 'darts']",4,1
30311379,5,"['genome resource', 'global alliance for genomics and health', 'clinical genome resource', 'clingen', 'lingen']",3,3
30311374,5,"['clinvar', 'http', 'dbsnp', 'gnomad', 'clingen']",5,1
27259807,5,"['proteasix', 'xo', 'a large-scale', 'chemical entities of biological interest', 'pxo']",2,3
21523460,5,"['metacyc', 'seed', 'bigg', 'kegg', 'reactome']",5,0
22080561,5,"['gabi', 'gabi-kat', 'http://www.gabi-kat.de', 'at', 'simplesearch']",3,3
29092928,5,"['gencode', 'the cancer genome atlas', 'isb-cgc', 'isb cancer genomics cloud', 'cosmic']",4,2
26671801,5,"['map', 'http://datamining-iip.fudan.edu.cn/service/bmexpert/.', 'ismb', 'mining medline for finding experts in biomedical domains based on language model', 'bmexpert']",5,1
29028828,5,"['openstreetmap', 'ised', 'ned', 'dataset', 'rmse']",4,1
23585030,5,"['senselab', 'odordb', 'ordb', 'olfactory receptor database', 'odormodeldb']",1,5
31228159,5,"['hybrid rat diversity panel', 'hrdp', 'rat diversity panel', 'phenogen', 'hxb']",4,3
31054477,5,"['antibiotic resistance genes database', 'sequence database of antibiotic resistance genes', 'arga', 'ardb', 'sdarg']",1,5
32037563,5,"['rrid', 'zebra finch expression brain atlas', 'zebra finch expression brain atlas-a', 'zebra', 'scr_012988']",4,3
26935085,5,"['r&d', 'platform for drug discovery', 'saxs', 'sad', 'pdis']",5,1
23584940,5,"['lamp', 'maps', 'ms-lamp', 'analyzer', 'molecular platform']",2,3
26499835,5,"['relevance rank platform', 'saint', 'ranking', 'rrp', 'crapome']",3,3
27633797,5,"['brca share™', 'universal mutation database', 'labcorp', 'brca share', 'brca']",3,2
21632774,5,"['imgt/3dstructure-db', 'imgt/3', 'imgt', 'structure-db', 'fpia']",2,3
32997169,5,"['etfid', 'csi', 'casmi', 'metfid', 'metaboquest']",4,2
27924010,5,"['dna data bank of japan', 'insdc', 'ddbj', 'international nucleotide sequence database collaboration', 'japanese genotype-phenotype archive']",4,5
32398145,5,"['refseq', 'gplv3', 'conterminator', 'https://github.com/martin-steinegger/conterminator', 'genbank']",3,2
26645212,5,"[""h3'utrome"", '3', 'h3', 'trome', 'publically available']",2,3
33914028,5,"['sra biosample', 'biosample', 'sra', 'https://github.com/cartercompbio/predictmee', 'sequence read archive']",3,2
29359269,5,"['pfam', 'cazy', 'the protein families database', 'carbohydrate-active enzymes database', 'database']",3,3
26631124,5,"['serial pattern of expression levels locator', 'saccharomyces genome database', 'pattern of expression levels', 'sgd', 'spell']",4,3
23307863,5,"['art', 'tool', 'advanced reach tool', 'rt', 'reach tool']",2,4
22140100,5,"['http://www.hgpd.jp/', 'upex', 'human proteome expression resource', 'hgpd', 'human gene and protein database']",4,4
32570509,5,"['interpretation', 'swiss variant interpretation platform', 'swiss variant interpretation platform for oncology', 'swiss', 'text-mining services of the swiss variant interpretation platform for oncology']",2,3
32865404,5,"['three-dimensional convolutional neural networks', 'pdbbind', 'cross-docked data set for structure-based drug design', 'cnn', 'crossdocked2']",4,2
30942743,5,"['smdg', 'biogrid', 'harvard personal genome project', 'disgenet', 'single multi-disease genes']",4,2
25634285,5,"['ceb', 'cell', 'mitoxpress', 'budget', 'cell energy budget']",1,4
34209818,5,"['kg', 'graph', 'coronavirus', 'coronavirus knowledge graph', 'wikidata']",1,4
27498275,5,"['https://github.com/knime-omics', 'openms', 'proteinprophet', 'knime', 'msbayespro']",5,0
22874333,5,"['portal', 'etop', 'health terminology/o', 'the health terminology/ontology portal', 'hetop']",2,4
26777304,5,"['dbem', 'database of epigenetic modifiers', 'colt', 'cosmic', 'a database of epigenetic modifiers curated from cancerous and normal genomes']",5,2
27524807,5,"['pipe', 'collaborative biocurator assistant task', 'biocreative', 'iepa', 'aimed']",4,2
33095861,5,"['database of essential genes that includes built-in analysis tools', 'deg', 'database of essential genes', 'kegg', 'prokaryotes']",4,1
34045448,5,"['root mean square error', 'moisture', 'amsr', 'nnsm', 'rmse']",3,2
29382397,5,"['protein-protein interaction', 'asm', 'high performance chemical-induced disease', 'iepa', 'aimed']",4,1
24532766,5,"['development system', 'model research', 'http://memoys.i-med.ac.at', 'metabolic model', 'memosys']",3,3
32117432,5,"['gtrd', 'bedsect', 'encode', 'gene transcription regulation database', 'an integrated web server application to perform intersection']",5,1
34723794,5,"['eepaudiosegmenter', 'das)</i', 'as', 'das</i', 'as</i']",0,5
31620779,5,"['prokaryotic antiviral defense system', 'prokaryotes', 'arsenal', 'pads', 'pads arsenal']",2,4
27809763,5,"['blastp', 'blast.<h4', 'database-indexed protein sequence search on multicore cpus', 'ublastp', 'mublastp']",3,3
26519403,5,"['ensembl plants', 'gramene', 'nsembl plants', 'ensembl', 'integrating tools for visualizing']",3,2
26519399,5,"['uniprot', 'newly available', 'niprotkb', 'uniprotkb', 'universal protein resource']",4,3
25712262,5,"['panorama', 'yale protein expression database', 'yale protein', 'expression database', 'yped']",3,2
30988307,5,"['spycatcher', 'spy&g', 'spy&go', 'spydock', 'go']",2,4
24805060,5,"['oecd', 'chembl', 'sar', 'herg', 'tuning herg out']",4,1
29186503,5,"['the cancer genome atlas', 'genome atlas', 'mintbase', 'tcga', 'modomics']",4,2
34838140,5,"['deepchem', 'gcn', 'ssl-gcn', 'graph convolution neural network', 'ssl']",4,1
24926252,5,"['postgressql', 'sa', 'mrn', 'coins', 'asmt']",5,1
29055037,5,"['http://onlinelibrary.wiley.com/doi/10.1111/bph.13882/full', 'g protein', 'concise guide to', '2015/16', 'concise']",4,1
23255150,5,"['ucsc genome bioinformatics group and external collaborators include gene predictions', 'genome browser and table browser', 'csc', 'ucsc table browser', 'ucsc genome browser']",4,1
30201434,5,"['mgneg', 'gneg', 'ploc', 'pseaac', 'ploc_b']",3,3
21659040,5,"['the environmental polymorphism registry', 'pr', 'epr', 'registry', 'environmental polymorphism registry']",2,4
34879097,5,"['mbrm', 'imagenet', 'ahl', 'corel5k', 'cnn-2l']",5,0
32069199,5,"['observatory data repository', 'global health observatory data repository', 'global', 'observatory', 'repository']",1,4
25667314,5,"['lowernet', 'a gene expression correlation network for anther and pollen development', 'http://www.cpib.ac.uk/anther', 'flowernet', 'f']",3,3
25352555,5,"['small-angle scattering biological data bank', 'saxs', 'wwpdb', 'sastf', 'sasbdb']",4,2
31228151,5,"['rat genome', 'sslp', 'rat genome database', 'rat genome assemblies', 'rat genome sequencing project consortium']",4,1
26664034,5,"['contingency table browser', 'early stage', 'contingency table browser - prediction of early stage protein structure', 'table browser', 'contingency']",3,3
24090164,5,"['iocat', 'a pattern recognition platform for customizable biological image classification and annotation', 'bioimage classification and annotation tool', 'biocat', 'bioimage']",3,3
30040077,5,"['mongo', 'manta2', 'jaspar', 'remap', 'manta']",4,2
28648396,5,"['european ribosomal rna database project in 2007', 'arb', 'lat', 'silva', 'ena']",4,2
21472436,5,"['pdb', 'sbkb', 'protein structure', ""protein structure initiative's"", 'structural biology knowledgebase']",4,3
34210067,5,"['vector', 'the cancer genome atlas', 'tcga', 'uveal melanoma correlation network', 'an integrated correlation network database']",5,2
32810405,5,"['gromacs', 'biomolecular reaction and interaction dynamics global environment', 'an open platform for reproducible high-throughput free energy simulations', 'bridge', 'cdk2']",4,2
24778629,5,"['indigo', 'go)-terms', 'data warehouse of microbial genomes', 'warehouse of', 'interpro']",4,1
22238258,5,"['molecular interaction database', 'interaction database', 'integrated molecular interaction database', 'imid', 'integrated molecular']",3,3
26088053,5,"['uniprot', 'uniprotkb', 'uniparc', 'protein resource', 'universal protein resource']",4,2
23658422,5,"['fission yeast phenotype ontology', 'pombase', 'chemical entities of biological interest', 'sourceforge', 'fypo']",4,3
23667806,5,"['protein co-migration database', 'pcom -db', 'protein co-migration database for photosynthetic organisms', 'pcom-db', 'pcom']",3,4
33268827,5,"['yopp', 'year of polar prediction', 'ecmwf', 'mosaic', 'cmwf']",3,3
23289674,5,"['vigea', 'pviut1', 'pvigea', 'switchgrass', 'gene expression atlas']",2,4
28693544,5,"['optimal aging', ""mcmaster optimal aging portal's"", 'optimal aging portal', 'mcmaster optimal aging portal', 'macplus']",3,2
29533231,5,"['pdb', 'wwpdb onedep', 'worldwide protein data bank', 'wwpdb', 'protein data bank']",3,3
24093723,5,"['o', 'subcellular anatomy ontology', 'go-cco', 'biological process and molecular function branches of go as well as to other ontologies', 'sao']",3,2
33936422,5,"['irdbb', 'image and radiation dose biobank', 'medirad', 'ontomedirad', 'biobank']",3,2
30053238,5,"['mint', 'dbsnp', 'hgnc', 'kegg', 'muttcpdb']",5,1
27862010,5,"['http', 'for quantitative social science at harvard university to extend the dataverse', 'dataverse', 'sbdg', 'structural biology data grid']",3,3
32169912,5,"['open-access resource for nuclear medicine dosimetry', 'idac', 'mcnp', 'opendose', 'olinda/exm']",5,1
21520336,5,"['omim', 'lovd', 'disorders of', 'thalind', 'hgmd']",5,1
24927841,5,"['tfrn', 'genome network', 'genome network project', 'gnp platform', 'gnp']",2,4
27366202,5,"['identify selective antibacterial peptides', 'identify selective antibacterial peptides based on abstracts meaning', 'antimicrobial peptide database 2', 'isap', 'antimicrobial peptide database']",4,2
24564786,5,"['fungal plant cell wall-degrading enzyme database', 'cfgp', 'fungal pcwde database', 'fpdb', 'comparative fungal genomics platform']",5,4
30542062,5,"['regulatory relationships', 'inference of large-scale', 'mapreduce', 'regulatory network', 'mprgep']",5,1
30451108,5,"['ploc', 'pseaac', 'mplant', 'ploc-mplant', 'ploc_bal-mplant']",2,4
29392860,5,"['feasible', 'molecular universe knowledge base', 'chemically', 'chembl', 'chipmunk']",3,3
22994154,5,"['ipd', 'cn3d', 'genbank', 'frequencies*.net', 'pypop']",5,0
24304901,5,"['an information system for g protein-coupled receptors', 'g protein', 'g', 'protein-coupled receptors database', 'gpcrdb']",2,3
29547800,5,"['human metabolome database', 'hmdb', 'ceu mass mediator', 'kegg', 'cmm']",4,2
33170789,5,"['sdnet', 'covidgr-1.0', 'covidgr', 'hospital universitario clínico san cecilio', 'covid']",4,2
32570388,5,"['pharmacogenomic resource', 'comparative toxicogenomic database', 'pharmacogenomic', 'pgxlod', 'ctd']",4,4
31459550,5,"['spinlims', 'spinmacro', 'h-<i', 'interspin', 'interanalysis']",5,4
30845160,5,"['pmipv6', 'ae-pmipv6', 'internet engineering task force', 'bce', 'mipv6']",4,1
22437851,5,"['pdb', 'mdweb).<h4', 'mdweb', 'mdmoby', 'model']",3,2
22434839,5,"['nif', 'automated annotation', 'domeo', 'disco', 'neuroscience information framework']",4,2
29023571,5,"['uniprot', 'pickle', 'protein interaction knowledgebase', 'rotein interaction knowledgebase', 'uniprotkb']",4,2
28269909,5,"['dbgap', 'aml', 'cimi', 'tcga', 'phekb']",4,1
34312990,5,"['ddassq', 'proteomexchange', 'openms', 'knime', 'an open']",5,1
30614735,5,"['drugbank', 'hcolondb', 'pubchem', 'human colon cancer database', 'kegg']",5,2
27035433,5,"['http://nugget.unisa.edu.au/thuc/cancersubtypes/.', 'tcga', 'network fusion', 'wsnf', 'brca']",3,2
28938868,5,"['start', 'signal track analytical research tool', 'track query', 'signal track query language', 'stql']",4,4
27098042,5,"['g', 'biojs', 'g:profiler', 'g:profiler-a', 'ensembl']",3,2
25304126,4,"['maizecyc', 'corncyc', 'cyctools', 'maizegdb']",4,1
29602368,4,"['global genome initiative', 'i5k', 'global genome biodiversity network', 'ggbn']",4,0
22748121,4,"['genes2fans', 'connecting genes through functional association networks', 'a large-scale', 'fans']",3,2
30678108,4,"['tni', 'nl', 'genome assembly and annotation of the trichoplusia ni tni-fnl insect cell line enabled by long-read technologies', 'tni-fnl']",1,3
21705364,4,"['plasmodb', 'wdk', 'eupathdb', 'code.google.com/p/strategies-wdk']",3,2
33305317,4,"['human microbiome project', 'hmpdacc', 'human microbiome project multi-omic data resource', 'human microbiome project data coordination center']",4,2
26424852,4,"['bacdive', 'bacdive--t', 'bacdive-the', 'bacterial diversity metadatabase']",2,3
28455528,4,"['flavonoidsearch', 'fstool', 'a system for comprehensive flavonoid annotation by mass spectrometry', 'fsdatabase']",3,3
32716361,4,"[""fight against alzheimer's disease through expert curation of key protein targets"", 'international molecular exchange consortium', 'imex', 'uniprotkb']",4,0
29209195,4,"['patient repository of eeg data + computational tools', 'repository for eeg data', 'pred+ct', 'tools']",1,4
27008012,4,"['cancer genome atlas', 'genome atlas', 'the cancer genome atlas', 'tcga']",2,3
26221624,4,"['foodwiki', 'driven mobile safe food consumption system', 'oodwiki', 'ontology-driven mobile safe food consumption system']",3,2
31175305,4,"['flows database', 'yale stocks', 'ystafdb', 'yale stocks and flows database']",2,3
31045205,4,"['gpu', 'mrprimerw', 'http://mrprimerw2.com', 'mrprimerw2']",3,2
29760467,4,"['oral microbiome bank of china', 'human oral microbiome database', 'homd', 'ombc']",2,4
27924016,4,"['bioscience query tool discovery systems', 'bio-tds', 'bioscience query tool discovery system', 'tds']",2,4
26162614,4,"['eeglab', 'mdlab', 'emd', 'emdlab']",3,2
23402035,4,"['somamers', 'ate modified', 'selex', 'systematic evolution of ligands by exponential enrichment']",2,2
33199736,4,"['netcdf4', 'common data', 'cmcc-bioclimind', 'bioclimind']",2,2
24189240,4,"['replacement', 'mrage', 'automated', 'phaser.mrage']",1,3
34248529,4,"['stroke neuroimaging phenotype repository', 'stroke neuro-imaging phenotype repository', 'snipr', 'toast']",3,3
30578915,4,"['transcribed enhancer landscape search', 'fantom5', 'trens', 'tels']",4,2
25048124,4,"['allergenonline', 'allfam', 'allergome', 'sdap']",2,4
29963332,4,"['l', 'lakecat', 'lake-catchment', 'akecat']",1,3
35035297,4,"['multiple sclerosis data alliance', 'msda', 'multiple sclerosis data alliance catalogue', 'msda catalogue']",3,2
32577447,4,"['radiocarbon palaeolithic europe database', 'osl', 'their ecology & cultural adaptations', 'esr']",4,0
23533534,4,"['o', 'method-92', 'ods', 'riented diagnosis system']",1,3
26220682,4,"['kegg', 'h', 'pirpro', 'spirpro']",2,3
21901790,4,"['human variome project', 'hvp-china', 'lovd', 'leiden open variation database']",4,0
30487656,4,"['emdb', 'electron microscopy data bank', 'thermo fisher scientific falcon', 'microscopy data bank']",3,1
34150506,4,"['l', 'laser', 'earning assisted strain engineering', 'learning assisted strain engineering']",1,3
32420996,4,"['euterium exchange', 'deuterium exchange mass spectrometry', 'hdx-ms', 'hdx']",3,1
25933103,4,"['doe systems biology knowledge base', 'systems biology knowledge base', 'kbase', 'plantseed']",2,2
29897910,4,"['vsp', 'virtual-spine platform', 'pine platform', 'virtual-spine platform-acquiring']",2,2
32249828,4,"['crispr', 'lustered regularly interspaced short palindromic repeats', 'chymera', 'hybrid for multiplexed']",0,4
34248680,4,"['sparc', 'sparc drc', 'drc', 'data and resource center']",3,1
31267134,4,"['phytochelatin database', 'phytochelatins', 'pycdb', 'pycs']",4,2
32191543,4,"['clinical interpretations for variants in cancer', 'civicpy', 'civic', 'a python software development and analysis toolkit for the']",3,3
26483015,4,"['nanostring', 'gene expression profiling during infection using a nanostring ncounter platform', 'ncounter', 'nanostring ncounter']",3,1
30815091,4,"['autism spectrum disorder', 'asd', 'word2vec', 'n=4482']",4,0
23174015,4,"['rm', 'bioinformatics resource manager', 'brm', 'resource manager']",1,4
27407110,4,"['data', 'ebv', 'trimd', 'transcriptome resolution through integration of multi-p']",1,3
34739839,4,"['pdb', 'data bank', 'rcsb pdb', 'rcsb']",1,3
27342282,4,"['prokaryotic genome annotation pipeline', 'prokaryotes', 'pgap', 'genemarks+']",3,2
30087946,4,"['pharmacology', 'iuphar-db', 'gtopdb', 'challenges of connecting chemistry to pharmacology']",3,2
23205526,4,"['nextprot', 'chromosome-centric human proteome project', 'hpp', 'uniprotkb']",3,2
34380547,4,"['mimic', 'seer', 'the cancer genome atlas', 'tcga']",4,0
33594086,4,"['geocoded disasters', 'gdis', 'em-dat', 'emergency events database']",3,2
28448553,4,"['dili', 'tg-gates', 'a large-scale', 'a large microarray database']",3,1
32781728,4,"['mongodb', 'gene2d', 'data repository of genetic disorders data', 'idr']",2,3
23893746,4,"['flyprimerbank', 'an online database for drosophila melanogaster gene expression analysis and knockdown evaluation of rnai reagents', 'sybr', 'primerbank']",4,2
