inventory_row_id,best_name,extracted_url,source_batch,inventory_pmid,match_type,confidence,baseline_resource_id,baseline_short_name,baseline_full_name,is_gcbr,recommendation,user_decision
1150,ioDynaMo,http://www.biodynamo.org,2022-2025,34529036,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1151,DSDBASE,http://caps.ncbs.res.in/dsdbase2,2022-2025,35230424,PMID,1.0,4568,DSDBASE2.0,DiSulphide dataBASE,0,IN_BASELINE,
1152,InParanoiD,https://inparanoidb.sbc.su.se/,2022-2025,36764355,PMID,1.0,5525,InParanoiDB,,0,IN_BASELINE,
1153,DGI,https://odgi.readthedocs.io,2022-2025,35552372,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1154,VCAb,https://fraternalilab.cs.ucl.ac.uk/VCAb/,2022-2025,39399372,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1155,modERN,http://encodeproject.org,2022-2025,36652461,NAME_EXACT,0.95,4994,ModERN,Model Organism ENCyclopedia,0,LIKELY_IN_BASELINE,
1156,NBLAST,http://nbitglobal.com/nblast,2022-2025,36239113,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1157,ormulationAI,https://formulationai.computpharm.org/,2022-2025,37991246,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1158,steoDIP,http://ophid.utoronto.ca/OsteoDIP,2022-2025,36474475,PMID,1.0,6160,OsteoDIP,Osteoarthritis Data Integration Portal,0,IN_BASELINE,
1159,CovalentInDB 2,http://cadd.zju.edu.cn/cidb/,2022-2025,39441070,NAME_FUZZY,0.923,4333,CovalentInDB,Covalent Inhibitor Database,0,REVIEW,
1160,AVR/I,https://bblserver.org.in/avrissa/,2022-2025,39402285,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1161,CeDR Atlas,https://ngdc.cncb.ac.cn/cedr,2022-2025,34634794,PMID,1.0,6118,CeDR,,0,IN_BASELINE,
1162,FPocket,http://durrantlab.com/fpocketweb,2022-2025,36008829,NAME_FUZZY,0.857,8174,RPocket,,0,REVIEW,
1163,ETCM v2.0,http://www.tcmip.cn/ETCM2/front/#/,2022-2025,37425046,PMID,1.0,8258,ETCM,Encyclopedia of Traditional Chinese Medicine version,0,IN_BASELINE,
1164,NEI-MPDB,https://neist.res.in/neimpdb/,2022-2025,35952423,PMID,1.0,6146,NEI-MPDB,North East India medicinal plants database,0,IN_BASELINE,
1165,THINGS-data,https://things-initiative.org,2022-2025,36847339,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1166,evUP,http://www.revup-classifier.ca,2022-2025,35289834,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1167,NDEx IQuery,https://www.ndexbio.org/iquery,2022-2025,36882166,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1168,Metalloenzyme Data Bank and Analysis,https://medba.ddtmlab.org,2022-2025,36243971,PMID,1.0,5753,MeDBA,Metalloenzyme Data,0,IN_BASELINE,
1169,Rnet,https://irnet.missouri.edu,2022-2025,39097091,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1170,MLOsMetaDB,http://mlos.leloir.org.ar,2022-2025,38063081,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1171,AnnoDUF,http://bts.ibab.ac.in/annoduf.php,2022-2025,39215721,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1172,SalmoNet2,http://salmonet.org/,2022-2025,35913188,PMID,1.0,8155,SalmoNet,,0,IN_BASELINE,
1173,Overture,http://www.overture.bio,2022-2025,40272881,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1174,SHAPEwarp-web,https://shapewarp.incarnatolab.com,2022-2025,38709889,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1175,ACdb,https://ngdc.cncb.ac.cn/macdb,2022-2025,37027007,PMID,1.0,6165,MACdb,,0,IN_BASELINE,
1176,Disease trend analysis platform,http://bioinfor.imu.edu.cn/dtapcc,2022-2025,39111721,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1177,Single,https://smart-db.cn,2022-2025,39380204,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1178,traditional Chinese medicine modernization,https://www.tcmm.net.cn/,2022-2025,38680873,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1179,PFAS-Tox Database,https://pfastoxdatabase.org,2022-2025,35908389,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1180,Open Biomedical Imaging Archive,https://ngdc.cncb.ac.cn/obia,2022-2025,37806555,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1181,CPedia,https://www.rcpediadb.org,2022-2025,39240653,NAME_FUZZY,0.923,6898,RCPedia,,0,REVIEW,
1182,SignaLink3,http://signalink.org/,2022-2025,34634810,PMID,1.0,6440,SignaLink,,0,IN_BASELINE,
1183,PDBe-KB,https://pdbe-kb.org,2022-2025,34755867,PMID,1.0,6126,PDBe-KB,Protein Data Bank in Europe - Knowledge Base,0,IN_BASELINE,
1184,OSAP,https://cosap.bio,2022-2025,38532317,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1185,enrichMiR,https://ethz-ins.org/enrichMiR/,2022-2025,35609985,NAME_FUZZY,0.875,8339,Enrichr,,0,REVIEW,
1186,CTRR-ncRNA,http://ctrr.bioinf.org.cn/,2022-2025,36265769,PMID,1.0,4830,CTRR-ncRNA,,0,IN_BASELINE,
1187,Alzheimer's Cell Atlas,https://taca.lerner.ccf.org/,2022-2025,36254161,PMID,1.0,6836,TACA,The Alzheimer's Cell Atlas,0,IN_BASELINE,
1188,Acinetobase,https://acinetobase.vib.be/,2022-2025,36412325,NAME_FUZZY,0.9,3935,AcetoBase,,0,REVIEW,
1189,exoRBase 2,http://www.exoRBase.org,2022-2025,34918744,PMID,1.0,8208,exoRBase,,0,IN_BASELINE,
1190,EVLncRNAs 3,https://www.sdklab-biophysics-dzu.net/EVLncRNAs3/,2022-2025,37953349,NAME_FUZZY,0.9,4283,EVLncRNAs,,0,REVIEW,
1191,Domain Database,https://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml,2022-2025,36477806,PMID,1.0,7860,CDD,Conserved Domain Database,0,IN_BASELINE,
1192,Protein-ligand Binding Database,https://plbd.org/,2022-2025,37290059,PMID,1.0,6404,PLBD,igand binding database,0,IN_BASELINE,
1193,Locuaz,https://locuaz.readthedocs.io/,2022-2025,39107888,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1194,OThresher,https://anaconda.org/bioconda/gothresher,2022-2025,36688705,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1195,Visiomode,http://www.visiomode.org,2022-2025,36621552,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1196,Eye Biomarker Database,http://www.eyeseeworld.com/ebd/index.html,2022-2025,37052519,PMID,1.0,7346,EBD,,0,IN_BASELINE,
1197,enchAMRking,https://erasmusmc-bioinformatics.github.io/benchAMRking/,2022-2025,39794695,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1198,BEAGLE,https://beagle2.bio.uniroma2.it,2022-2025,40268235,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1199,PancanQTLv2.0,https://hanlaboratory.com/PancanQTLv2/,2022-2025,37870463,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1200,FoPGDB,http://www.fopgdb.site,2022-2025,38537199,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1201,COVID-19Base,https://covidbase-v3.vercel.app/,2022-2025,36950105,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1202,Molecules,http://corgenerf.com,2022-2025,40257906,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1203,ipidMS,https://CRAN.R-project.org/package=LipidMS,2022-2025,36005855,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1204,PTMD 2.0,https://ptmd.biocuckoo.cn/,2022-2025,39329270,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1205,OLS,https://www.ebi.ac.uk/ols4,2022-2025,40323307,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1206,ditome Disease Knowledgebase,https://ngdc.cncb.ac.cn/edk/,2022-2025,39968378,NAME_FUZZY,0.982,4085,EDK,Editome-Disease Knowledgebase,0,REVIEW,
1207,AGC,https://anaconda.org/bioconda/agc,2022-2025,36864624,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1208,agMD,http://www.unimd.org/magmd,2022-2025,36467581,PMID,1.0,8081,MagMD,Metabolic action of gut Microbiota to Drugs,0,IN_BASELINE,
1209,Metal-binding Protein Atlas,http://bioinfor.imu.edu.cn/mbpa,2022-2025,37086947,PMID,1.0,4381,MbPA,The Metal-binding Protein Atlas,0,IN_BASELINE,
1210,ssMutPA,https://CRAN.R-project.org/package=ssMutPA,2022-2025,39704703,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1211,hosMap,https://huggingface.co/spaces/Bio-Add/PhosMap,2022-2025,38613887,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1212,O-GlcNAcAtlas 4.0,https://oglcnac.org/atlas/,2022-2025,39988118,NAME_FUZZY,0.867,5948,O-GlcNAcAtlas,,0,REVIEW,
1213,CODD-Pred,http://codd.iddd.group/,2022-2025,37820365,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1214,CBD2,http://www.eyeseeworld.com/cbd,2022-2025,38868513,PMID,1.0,8262,CBD,Colorectal Cancer Biomarker Database,0,IN_BASELINE,
1215,AlloMAPS 2,http://allomaps.bii.a-star.edu.sg,2022-2025,36169226,NAME_FUZZY,0.889,3859,AlloMAPS,,0,REVIEW,
1216,Distribution Of Prokaryotic Protein Families,http://bioinfo.qd.sdu.edu.cn/GDPF/,2022-2025,37823598,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1217,FlyPhoneDB2,https://www.flyrnai.org/tools/fly_phone_v2/,2022-2025,40677242,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1218,Cross,http://ciec.gene.ac/,2022-2025,39363510,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1219,PrankWeb,https://prankweb.cz/,2022-2025,35609995,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1220,TADB,https://bioinfo-mml.sjtu.edu.cn/TADB3/,2022-2025,37897352,NAME_FUZZY,0.889,5299,tatDB,targets of tRFs DataBase,0,REVIEW,
1221,pSATdb 2.0,https://bioinfo.icgeb.res.in/psatdb/,2022-2025,39546046,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1222,AARS Online,http://www.aars.online,2022-2025,39247978,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1223,EDH,http://www.redhdatabase.com/,2022-2025,37386732,PMID,1.0,8089,REDH,,0,IN_BASELINE,
1224,Oryza CLIMtools,https://gramene.org/CLIMtools/oryza_v1.0/,2022-2025,38213027,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1225,Agnodice,https://dianalab.e-ce.uth.gr/agnodice,2022-2025,38319109,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1226,raphGONet,https://forge.ibisc.univ-evry.fr/vbourgeais/GraphGONet.git,2022-2025,35266505,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1227,Crop-GPA,https://crop-gpa.aielab.net,2022-2025,38346982,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1228,LPSDB,http://bio-comp.org.cn/llpsdbv2,2022-2025,35025997,PMID,1.0,8210,LLPSDB,,0,IN_BASELINE,
1229,Genetically Modified Mice Information Database,http://www.gmmid.cn,2022-2025,39163546,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1230,Assessment,https://dockground.compbio.ku.edu/assessment/,2022-2025,39237205,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1231,AMMA,https://bioconda.github.io/recipes/gamma/README.html,2022-2025,34415321,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1232,DHARANI,https://brainportal.humanbrain.in/publicview/index.html,2022-2025,39905665,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1233,Nphos,http://www.bio-add.org/Nphos/,2022-2025,39380205,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1234,Rmadillo,https://datashield.org/,2022-2025,39673440,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1235,MGnify Genomes,https://www.ebi.ac.uk/metagenomics/browse/genomes/,2022-2025,36806692,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1236,National Center Biobank Network,http://www2.ncbiobank.org/Index_en,2022-2025,36333292,PMID,1.0,8078,NCBN,Center Biobank Network,0,IN_BASELINE,
1237,Multiorgan,https://labs-laboratory.com/mutate,2022-2025,40135505,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1238,Dali,http://ekhidna2.biocenter.helsinki.fi/dali,2022-2025,35610055,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1239,COBREXA 2,https://cobrexa.github.io/COBREXA.jl/,2022-2025,39921902,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1240,RALINE,http://praline.tartaglialab.com,2022-2025,36592044,PMID,1.0,6399,PRALINE,,0,IN_BASELINE,
1241,getSequenceInfo,http://calamar.univ-ag.fr/c3i/galaxy_karubionet.html,2022-2025,35804320,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1242,arineMetagenomeDB,https://webapp.ufz.de/marmdb/,2022-2025,36401317,PMID,1.0,7067,MarineMetagenomeDB,Marine Metagenome Metadata Database,0,IN_BASELINE,
1243,Genome Editing Meta-database,https://bonohu.hiroshima-u.ac.jp/gem/,2022-2025,40056431,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1244,FerrDb V2,http://www.zhounan.org/ferrdb/,2022-2025,36305834,PMID,1.0,8077,FerrDb,,0,IN_BASELINE,
1245,ASA,http://www.splicedb.net/casa/,2022-2025,36266726,PMID,1.0,8076,CASA,COVID-19 Alternative Splicing Atlas,0,IN_BASELINE,
1246,SAAMBE-MEM,http://compbio.clemson.edu/SAAMBE-MEM/,2022-2025,39240325,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1247,Mycowiki,http://mycowiki.uni-goettingen.de,2022-2025,35958127,PMID,1.0,5750,MycoWiki,,0,IN_BASELINE,
1248,eUseData,https://bioconductor.org/packages/ReUseData/,2022-2025,38172657,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1249,Marigold,https://downeslab.github.io/marigold/,2022-2025,39875867,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1250,lzCode,http://www.alzcode.xyz,2022-2025,35040932,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1251,FusionGDB 2,https://compbio.uth.edu/FusionGDB2/,2022-2025,34755868,PMID,1.0,8189,FusionGDB,fusion gene annotation DataBase,0,IN_BASELINE,
1252,Single-cell Lineage Tracing Database,https://scltdb.com,2022-2025,39470724,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1253,DO-KB,https://disease-ontology.org/,2022-2025,37953304,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1254,Abalign,http://cao.labshare.cn/abalign/,2022-2025,37207341,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1255,DIANA-miRPath,http://www.microrna.gr/miRPathv4,2022-2025,37260078,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1256,NucMap 2.0,https://ngdc.cncb.ac.cn/nucmap,2022-2025,38878855,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1257,CHESS 3,http://ccb.jhu.edu/chess,2022-2025,37904256,PMID,1.0,4616,CHESS,,0,IN_BASELINE,
1258,Protein Data Bank Japan,https://pdbj.org,2022-2025,34865074,PMID,1.0,8095,PDBj,Protein Data Bank Japan,0,IN_BASELINE,
1259,Nanobase.org,https://nanobase.org/,2022-2025,34747480,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1260,REMBRANDT,https://www.nitrc.org/projects/rembrandt_brain/,2022-2025,35701399,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1261,3D-genome database,http://www.3d-gdp.com/,2022-2025,40308064,NAME_EXACT,0.95,3786,3DGD,3D Genome Database,0,LIKELY_IN_BASELINE,
1262,NAR,https://nardbstatus.kalis-amts.de,2022-2025,37871106,NAME_FUZZY,0.857,5703,NARD,Northeast Asian Reference Database,0,REVIEW,
1263,Amphibian Genomics Consortium,https://mvs.unimelb.edu.au/amphibian-genomics-consortium,2022-2025,39487448,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1264,eoCancerPrognosticDatasetsRetriever,https://metacpan.org/pod/App::geoCancerPrognosticDatasetsRetriever,2022-2025,34935889,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1265,DIGEST,https://digest-validation.net,2022-2025,35753693,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1266,Decomprolute,http://pnnl-compbio.github.io/decomprolute,2022-2025,38412834,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1267,Alpha&ESMhFolds,https://alpha-esmhfolds.biocomp.unibo.it/,2022-2025,38718922,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1268,Alzheimer DataLENS,https://alzdatalens.partners.org,2022-2025,38306039,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1269,Marine Biodiversity Database,https://www.godac.jamstec.go.jp/bismal/e/,2022-2025,38506570,PMID,1.0,7635,BISMaL,Biological Information System for Marine Life,0,IN_BASELINE,
1270,Hacksig,https://CRAN.R-project.org/package=hacksig,2022-2025,35561166,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1271,scATAC-seq preprocessing and imputation evaluation system,https://sapiensdb.com,2022-2025,38084919,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1272,DAVID Ortholog,https://davidbioinformatics.nih.gov/ortholog.jsp,2022-2025,39412445,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1273,ISSTA,https://kbds.re.kr/hissta/,2022-2025,40163697,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1274,mVOC 4,http://bioinformatics.charite.de/mvoc,2022-2025,39475188,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1275,FunCoup 6,https://funcoup.org,2022-2025,39530220,NAME_FUZZY,0.875,4987,FunCoup,,0,REVIEW,
1276,IMPPAT 2.0,https://cb.imsc.res.in/imppat/,2022-2025,36910986,PMID,1.0,4597,IMPPAT,,0,IN_BASELINE,
1277,ccDB,http://www.xiejjlab.bio/eccDB,2022-2025,37018146,PMID,1.0,8088,eccDB,,0,IN_BASELINE,
1278,aMP-DB,https://rampdb.nih.gov/,2022-2025,36373969,NAME_FUZZY,0.909,4180,AMPDB,Anti-Microbial Peptide Database version 1,0,REVIEW,
1279,BGMDB,http://bgmdb.online/bgmdb,2022-2025,40123802,NAME_FUZZY,0.889,4659,BGDB,,0,REVIEW,
1280,DriverDBv4,http://driverdb.bioinfomics.org/,2022-2025,37956338,NAME_FUZZY,0.889,5812,DriverDB,,0,REVIEW,
1281,CovEp,https://pgx.zju.edu.cn/covepiab/,2022-2025,38653491,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1282,Pysodb,https://protocols-pysodb.readthedocs.io/,2022-2025,38135744,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1283,Genebe.net,https://genebe.net,2022-2025,38440907,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1284,HPV Induced Cancer Resource,https://thincr.ca/,2022-2025,35950764,PMID,1.0,6830,THInCR,The HPV Induced Cancer Resource,0,IN_BASELINE,
1285,TKO,http://tko.hms.harvard.edu/,2022-2025,34918453,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1286,EV-ADD,http://www.evdnadatabase.com,2022-2025,36271888,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1287,LncRNAWiki 2,https://ngdc.cncb.ac.cn/lncrnawiki,2022-2025,34751395,PMID,1.0,6125,LncRNAWiki,,0,IN_BASELINE,
1288,Solu,https://platform.solugenomics.com,2022-2025,39806295,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1289,Mrbase2,https://webs.iiitd.edu.in/raghava/hmrbase2,2022-2025,37291365,PMID,1.0,4854,Hmrbase2,,0,IN_BASELINE,
1290,Microbe Directory,http://www.themicrobedirectory.com/,2022-2025,40996703,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1291,Gene Updater,https://share.streamlit.io/kuanrongchan/date-to-gene-converter/main/date_gene_tool.py,2022-2025,35882976,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1292,Data Bank of Japan,https://www.ddbj.nig.ac.jp,2022-2025,34751405,PMID,1.0,7332,DDBJ,DNA Data Bank of Japan,1,IN_BASELINE,
1293,circRNADisease,http://cgga.org.cn/circRNADisease/,2022-2025,37897359,NAME_FUZZY,0.889,4355,CircR2Disease,,0,REVIEW,
1294,Microbial Signal Transduction,https://mistdb.com,2022-2025,37791884,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1295,PAE viewer,http://www.subtiwiki.uni-goettingen.de/v4/paeViewerDemo,2022-2025,37140053,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1296,FAST_QC,https://dfast.ddbj.nig.ac.jp/dqc/submit/,2022-2025,39773409,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1297,orghumBase,https://www.sorghumbase.org,2022-2025,35015132,PMID,1.0,8058,SorghumBase,,0,IN_BASELINE,
1298,IGNORApp,https://apps.cytoscape.org/apps/signorapp,2022-2025,34954787,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1299,OER,https://www.inchi-trust.org/oer/,2022-2025,38601265,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1300,Rigon,https://cran.r-project.org/web/packages/tRigon,2022-2025,38443821,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1301,Soybean,https://soyatlas.venanciogroup.uenf.br/,2022-2025,37681739,NAME_FUZZY,0.933,6631,SoyDBean,,0,REVIEW,
1302,cPath,http://ncpath.pianlab.cn/,2022-2025,36525367,NAME_FUZZY,0.889,7244,CATH,,1,REVIEW,
1303,Ribocentre-switch,https://riboswitch.ribocentre.org,2022-2025,37855663,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1304,Microbial Genome Database for Comparative,https://mbgd.nibb.ac.jp/,2022-2025,39826711,NAME_FUZZY,0.901,5572,MBGD,microbial genome database for comparative analysis,0,REVIEW,
1305,Codon Statistics,http://codonstatsdb.unr.edu,2022-2025,35859338,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1306,Riority Index,http://pi.well.ox.ac.uk,2022-2025,34751399,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1307,GAS-J,http://gasj.ncgm.go.jp,2022-2025,40253701,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1308,lantRNA,http://plantrna.ibmp.cnrs.fr/,2022-2025,36196656,PMID,1.0,6393,PlantRNA,,0,IN_BASELINE,
1309,arKG,https://tarkg.ddtmlab.org,2022-2025,39392404,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1310,Haplogrep,https://haplogrep.i-med.ac.at,2022-2025,37070190,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1311,laASDB,http://zzdlab.com/PlaASDB/ASDB/index.html,2022-2025,37106367,PMID,1.0,8252,PlaASDB,,0,IN_BASELINE,
1312,PBrowse,http://browser.proteo.cloud/,2022-2025,38468111,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1313,Syntenet,https://bioconductor.org/packages/syntenet,2022-2025,36539202,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1314,PRGdb 4.0,http://prgdb.org/prgdb4/,2022-2025,34850118,PMID,1.0,8199,PRGdb,Plant Resistance Genes database,0,IN_BASELINE,
1315,ICRUSt2,https://anaconda.org/bioconda/picrust2,2022-2025,40293718,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1316,ARIBOSS,http://hariboss.pasteur.cloud,2022-2025,35799352,PMID,1.0,5285,HARIBOSS,Harnessing RIBOnucleic acid-Small molecule Structures,0,IN_BASELINE,
1317,AtSubP,https://kaabil.net/AtSubP2/,2022-2025,39924294,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1318,yCoM,https://pycom.brunel.ac.uk,2022-2025,38532297,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1319,Cortexa,https://cortexa-rna.com/,2022-2025,39237879,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1320,Pra-GE-ATLAS,http://pra-ge-atlas.valmei.es,2022-2025,40504102,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1321,RNA aptamer 3D-structural modeling,https://rnaapt3d.medals.jp,2022-2025,36146935,PMID,1.0,6598,RNAapt3D,,0,IN_BASELINE,
1322,Open Genes,https://open-genes.org/,2022-2025,37665017,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1323,Oldcomp,https://foldcomp.foldseek.com,2022-2025,36961332,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1324,ONET,https://monet.mdanderson.org/,2022-2025,38835776,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1325,Damietta Server,https://damietta.de/,2022-2025,38661218,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1326,Heligeom,https://heligeom.galaxy.ibpc.fr,2022-2025,40133792,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1327,enchStab,https://loschmidt.chemi.muni.cz/benchstab,2022-2025,39259175,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1328,tRFtarget 2.0,http://trftarget.net/,2022-2025,37811890,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1329,Ymptom Annotation Made Simple,https://www.genecascade.org/SAMS/,2022-2025,35524573,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1330,ROSBASE1,https://rosbase.bits-hyderabad.ac.in/,2022-2025,41171287,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1331,Variomes,https://candy.hesge.ch/Variomes,2022-2025,35274687,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1332,GMWI-w,https://gmwi-webtool.github.io/,2022-2025,36707995,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1333,pathlinkR,https://bioconductor.org/packages/pathlinkR/,2022-2025,39283925,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1334,Database,https://idrblab.org/mdipid/,2022-2025,40236778,NAME_FUZZY,0.889,5292,HSDatabase,,0,REVIEW,
1335,Enalos,http://www.enaloscloud.novamechanics.com/sabydoma/safenanoscope/,2022-2025,38646468,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1336,Membranome 3.0,https://membranome.org,2022-2025,35481632,PMID,1.0,5747,Membranome,,0,IN_BASELINE,
1337,eactomeGSA,https://www.reactome.org/gsa,2022-2025,38806182,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1338,APEX,https://archaea.i2bc.paris-saclay.fr/vapex/,2022-2025,37624923,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1339,UTR,https://pypi.org/project/peaks2utr,2022-2025,36864613,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1340,cPEPmatch Webserver,https://t38webservices.nat.tum.de/cpepmatch/,2022-2025,39253058,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1341,CAID,https://caid.idpcentral.org,2022-2025,37246642,NAME_FUZZY,0.857,3959,CAD,Cation-Aromatic Database,0,REVIEW,
1342,Shimming toolbox,https://shimming-toolbox.org,2022-2025,36441743,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1343,Project2-dngisws9d7xkygjcvnue8u,https://project2-dngisws9d7xkygjcvnue8u.streamlit.app/,2022-2025,38914571,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1344,PANEL,https://www.evomicslab.org/db/ScRAPdb/,2022-2025,39470715,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1345,IMOSA2,http://elbo-spice.cs.tau.ac.il/shiny/MIMOSA2shiny/,2022-2025,34999748,NO_MATCH,0.0,,,,,NEW_RESOURCE,
1346,ASD2023,http://mdl.shsmu.edu.cn/ASD,2022-2025,37870448,NO_MATCH,0.0,,,,,NEW_RESOURCE,
