inventory_row_id,best_name,extracted_url,source_batch,inventory_pmid,match_type,confidence,baseline_resource_id,baseline_short_name,baseline_full_name,is_gcbr,recommendation,user_decision
1163,ETCM v2.0,http://www.tcmip.cn/ETCM2/front/#/,2022-2025,37425046,PMID,1.0,8258.0,ETCM,Encyclopedia of Traditional Chinese Medicine version,0.0,IN_BASELINE,
1164,NEI-MPDB,https://neist.res.in/neimpdb/,2022-2025,35952423,PMID,1.0,6146.0,NEI-MPDB,North East India medicinal plants database,0.0,IN_BASELINE,
1168,Metalloenzyme Data Bank and Analysis,https://medba.ddtmlab.org,2022-2025,36243971,PMID,1.0,5753.0,MeDBA,Metalloenzyme Data,0.0,IN_BASELINE,
1172,SalmoNet2,http://salmonet.org/,2022-2025,35913188,PMID,1.0,8155.0,SalmoNet,,0.0,IN_BASELINE,
1175,ACdb,https://ngdc.cncb.ac.cn/macdb,2022-2025,37027007,PMID,1.0,6165.0,MACdb,,0.0,IN_BASELINE,
1182,SignaLink3,http://signalink.org/,2022-2025,34634810,PMID,1.0,6440.0,SignaLink,,0.0,IN_BASELINE,
1183,PDBe-KB,https://pdbe-kb.org,2022-2025,34755867,PMID,1.0,6126.0,PDBe-KB,Protein Data Bank in Europe - Knowledge Base,0.0,IN_BASELINE,
1186,CTRR-ncRNA,http://ctrr.bioinf.org.cn/,2022-2025,36265769,PMID,1.0,4830.0,CTRR-ncRNA,,0.0,IN_BASELINE,
1187,Alzheimer's Cell Atlas,https://taca.lerner.ccf.org/,2022-2025,36254161,PMID,1.0,6836.0,TACA,The Alzheimer's Cell Atlas,0.0,IN_BASELINE,
1189,exoRBase 2,http://www.exoRBase.org,2022-2025,34918744,PMID,1.0,8208.0,exoRBase,,0.0,IN_BASELINE,
1191,Domain Database,https://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml,2022-2025,36477806,PMID,1.0,7860.0,CDD,Conserved Domain Database,0.0,IN_BASELINE,
1192,Protein-ligand Binding Database,https://plbd.org/,2022-2025,37290059,PMID,1.0,6404.0,PLBD,igand binding database,0.0,IN_BASELINE,
1196,Eye Biomarker Database,http://www.eyeseeworld.com/ebd/index.html,2022-2025,37052519,PMID,1.0,7346.0,EBD,,0.0,IN_BASELINE,
1208,agMD,http://www.unimd.org/magmd,2022-2025,36467581,PMID,1.0,8081.0,MagMD,Metabolic action of gut Microbiota to Drugs,0.0,IN_BASELINE,
1209,Metal-binding Protein Atlas,http://bioinfor.imu.edu.cn/mbpa,2022-2025,37086947,PMID,1.0,4381.0,MbPA,The Metal-binding Protein Atlas,0.0,IN_BASELINE,
1214,CBD2,http://www.eyeseeworld.com/cbd,2022-2025,38868513,PMID,1.0,8262.0,CBD,Colorectal Cancer Biomarker Database,0.0,IN_BASELINE,
1223,EDH,http://www.redhdatabase.com/,2022-2025,37386732,PMID,1.0,8089.0,REDH,,0.0,IN_BASELINE,
1228,LPSDB,http://bio-comp.org.cn/llpsdbv2,2022-2025,35025997,PMID,1.0,8210.0,LLPSDB,,0.0,IN_BASELINE,
1236,National Center Biobank Network,http://www2.ncbiobank.org/Index_en,2022-2025,36333292,PMID,1.0,8078.0,NCBN,Center Biobank Network,0.0,IN_BASELINE,
1240,RALINE,http://praline.tartaglialab.com,2022-2025,36592044,PMID,1.0,6399.0,PRALINE,,0.0,IN_BASELINE,
1242,arineMetagenomeDB,https://webapp.ufz.de/marmdb/,2022-2025,36401317,PMID,1.0,7067.0,MarineMetagenomeDB,Marine Metagenome Metadata Database,0.0,IN_BASELINE,
1244,FerrDb V2,http://www.zhounan.org/ferrdb/,2022-2025,36305834,PMID,1.0,8077.0,FerrDb,,0.0,IN_BASELINE,
1245,ASA,http://www.splicedb.net/casa/,2022-2025,36266726,PMID,1.0,8076.0,CASA,COVID-19 Alternative Splicing Atlas,0.0,IN_BASELINE,
1247,Mycowiki,http://mycowiki.uni-goettingen.de,2022-2025,35958127,PMID,1.0,5750.0,MycoWiki,,0.0,IN_BASELINE,
1251,FusionGDB 2,https://compbio.uth.edu/FusionGDB2/,2022-2025,34755868,PMID,1.0,8189.0,FusionGDB,fusion gene annotation DataBase,0.0,IN_BASELINE,
1257,CHESS 3,http://ccb.jhu.edu/chess,2022-2025,37904256,PMID,1.0,4616.0,CHESS,,0.0,IN_BASELINE,
1258,Protein Data Bank Japan,https://pdbj.org,2022-2025,34865074,PMID,1.0,8095.0,PDBj,Protein Data Bank Japan,0.0,IN_BASELINE,
1261,3D-genome database,http://www.3d-gdp.com/,2022-2025,40308064,NAME_EXACT,0.95,3786.0,3DGD,3D Genome Database,0.0,LIKELY_IN_BASELINE,
1269,Marine Biodiversity Database,https://www.godac.jamstec.go.jp/bismal/e/,2022-2025,38506570,PMID,1.0,7635.0,BISMaL,Biological Information System for Marine Life,0.0,IN_BASELINE,
1276,IMPPAT 2.0,https://cb.imsc.res.in/imppat/,2022-2025,36910986,PMID,1.0,4597.0,IMPPAT,,0.0,IN_BASELINE,
1277,ccDB,http://www.xiejjlab.bio/eccDB,2022-2025,37018146,PMID,1.0,8088.0,eccDB,,0.0,IN_BASELINE,
1284,HPV Induced Cancer Resource,https://thincr.ca/,2022-2025,35950764,PMID,1.0,6830.0,THInCR,The HPV Induced Cancer Resource,0.0,IN_BASELINE,
1287,LncRNAWiki 2,https://ngdc.cncb.ac.cn/lncrnawiki,2022-2025,34751395,PMID,1.0,6125.0,LncRNAWiki,,0.0,IN_BASELINE,
1289,Mrbase2,https://webs.iiitd.edu.in/raghava/hmrbase2,2022-2025,37291365,PMID,1.0,4854.0,Hmrbase2,,0.0,IN_BASELINE,
1292,Data Bank of Japan,https://www.ddbj.nig.ac.jp,2022-2025,34751405,PMID,1.0,7332.0,DDBJ,DNA Data Bank of Japan,1.0,IN_BASELINE,
1297,orghumBase,https://www.sorghumbase.org,2022-2025,35015132,PMID,1.0,8058.0,SorghumBase,,0.0,IN_BASELINE,
1308,lantRNA,http://plantrna.ibmp.cnrs.fr/,2022-2025,36196656,PMID,1.0,6393.0,PlantRNA,,0.0,IN_BASELINE,
1311,laASDB,http://zzdlab.com/PlaASDB/ASDB/index.html,2022-2025,37106367,PMID,1.0,8252.0,PlaASDB,,0.0,IN_BASELINE,
1314,PRGdb 4.0,http://prgdb.org/prgdb4/,2022-2025,34850118,PMID,1.0,8199.0,PRGdb,Plant Resistance Genes database,0.0,IN_BASELINE,
1316,ARIBOSS,http://hariboss.pasteur.cloud,2022-2025,35799352,PMID,1.0,5285.0,HARIBOSS,Harnessing RIBOnucleic acid-Small molecule Structures,0.0,IN_BASELINE,
1321,RNA aptamer 3D-structural modeling,https://rnaapt3d.medals.jp,2022-2025,36146935,PMID,1.0,6598.0,RNAapt3D,,0.0,IN_BASELINE,
1336,Membranome 3.0,https://membranome.org,2022-2025,35481632,PMID,1.0,5747.0,Membranome,,0.0,IN_BASELINE,
1349,anchSATdb,https://bioinfo.usu.edu/ranchSATdb/,2022-2025,37510385,PMID,1.0,4389.0,ranchSATdb,,0.0,IN_BASELINE,
1351,metaPR,https://shiny.metapr2.org,2022-2025,35762265,PMID,1.0,6594.0,metaPR2,,0.0,IN_BASELINE,
1364,Gene Space database,https://viscumalbum.pflanzenproteomik.de/,2022-2025,37484460,PMID,1.0,7079.0,VaGs,album Gene Space database,0.0,IN_BASELINE,
1365,Food-derived Bioactive Peptides,http://www.cqudfbp.net/,2022-2025,35552640,PMID,1.0,7305.0,DFBP,bioactive peptides,0.0,IN_BASELINE,
1366,DEbase,https://odebase.org,2022-2025,36699350,PMID,1.0,6162.0,ODEbase,,0.0,IN_BASELINE,
1367,AGEs,https://archeogenomics.eu/,2022-2025,37216609,PMID,1.0,3954.0,Human AGEs,,0.0,IN_BASELINE,
1368,AMPPrimerBank,https://lampprimerbank.mathematik.uni-marburg.de,2022-2025,37828369,PMID,1.0,5544.0,LAMPPrimerBank,,0.0,IN_BASELINE,
1369,Conformation-Based Decoys Database,http://cadd.zju.edu.cn/tocodecoy/,2022-2025,37317043,PMID,1.0,4383.0,ToCoDDB,,0.0,IN_BASELINE,
1372,Sequence,http://uctcrdb.cn/,2022-2025,36993970,PMID,1.0,6850.0,UcTCRdb,,0.0,IN_BASELINE,
1376,b-CoV,https://web.iitm.ac.in/bioinfo2/ab-cov/home,2022-2025,35771624,PMID,1.0,7062.0,Ab-CoV,,0.0,IN_BASELINE,
1378,Disorders Of Sex Development Atlas,http://dsd.geneworks.cn,2022-2025,35560008,PMID,1.0,5075.0,DSDatlas,disorders of,0.0,IN_BASELINE,
1397,Disturbances,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/FOREST/DISTURBANCES/DEFID2/,2022-2025,37605971,PMID,1.0,5540.0,DEFID2,Database of European Forest Insect and Disease Disturbances,0.0,IN_BASELINE,
1413,World Archives of Species,http://wasp-project.net/,2022-2025,36852842,PMID,1.0,7073.0,WASP,the World Archives of Species Perception,0.0,IN_BASELINE,
1414,CPB-LEX,https://tinyurl.com/4este73c,2022-2025,37566336,PMID,1.0,6856.0,CPB-LEX,The Children's Picture Books Lexicon,0.0,IN_BASELINE,
1422,NAloops,https://rnaloops.cs.put.poznan.pl,2022-2025,35809063,PMID,1.0,6595.0,RNAloops,,0.0,IN_BASELINE,
1424,MPAD,https://web.iitm.ac.in/bioinfo2/mpad,2022-2025,36309134,PMID,1.0,7066.0,MPAD,Membrane Protein complex binding Affinity Database,0.0,IN_BASELINE,
1427,ulfAtlas,https://sulfatlas.sb-roscoff.fr/,2022-2025,36318251,PMID,1.0,8232.0,SulfAtlas,sulfatase database,0.0,IN_BASELINE,
1432,Xplorer,http://exposome-explorer.iarc.fr/,2022-2025,36732606,PMID,1.0,5092.0,Exposome-Explorer,,0.0,IN_BASELINE,
1436,Nucleome,https://data.4dnucleome.org/,2022-2025,35501320,PMID,1.0,4809.0,4DN,4D Nucleome Data Portal,0.0,IN_BASELINE,
1440,PPI-Hotspot,https://ppihotspot.limlab.dnsalias.org,2022-2025,35147037,PMID,1.0,6380.0,PPI-HotspotDB,,0.0,IN_BASELINE,
1441,ncR2metasta,http://ncr2met.wchoda.com,2022-2025,36736440,PMID,1.0,6163.0,ncR2Met,,0.0,IN_BASELINE,
1444,Swiss portal,https://spica.unil.ch,2022-2025,34747477,PMID,1.0,6582.0,SPICA,,0.0,IN_BASELINE,
1446,TritiKBdb,http://bioinfo.usu.edu/tritikbdb/,2022-2025,35806459,PMID,1.0,4364.0,TritiKBdb,,0.0,IN_BASELINE,
1447,Feature Database,http://www.oncoimmunobank.cn/index.php,2022-2025,35150127,PMID,1.0,7852.0,GNIFdb,,0.0,IN_BASELINE,
1451,TLAS,https://www.xjtlu.edu.cn/biologicalsciences/m5c-atlas,2022-2025,34986603,PMID,1.0,8057.0,m5C-Atlas,,0.0,IN_BASELINE,
1452,Animal Gut Microbiome,http://addagma.omicsbio.info/,2022-2025,35222847,PMID,1.0,3919.0,ADDAGMA,domestic animal gut microbiome atlas,0.0,IN_BASELINE,
1454,Biocomp,http://biocomp.chem.uw.edu.pl/A3D2/hproteome,2022-2025,35445695,PMID,1.0,4154.0,A3D,,0.0,IN_BASELINE,
1455,Transcriptome Atlas,https://www.eye-transcriptome.com,2022-2025,35124170,PMID,1.0,7300.0,Human Eye Transcriptome Atlas,Human Eye Transcriptome Atlas,0.0,IN_BASELINE,
1459,LTR Retrotransposon Reference,https://inpactordb.github.io,2022-2025,37646935,PMID,1.0,5541.0,InpactorDB,,0.0,IN_BASELINE,
1466,GENOME,http://yeyn.group:96/,2022-2025,36896476,PMID,1.0,8084.0,IGTCM,database of TCM plants,0.0,IN_BASELINE,
1475,expression atlas,https://cannatlas.venanciogroup.uenf.br/,2022-2025,39686909,NAME_EXACT,0.95,8122.0,Expression Atlas,,0.0,LIKELY_IN_BASELINE,
1477,TVIR,http://tvir.bio2db.com,2022-2025,36483087,PMID,1.0,6846.0,TVIR,Vegetable Information Resource,0.0,IN_BASELINE,
1478,CARs-DB,http://carsdb.ppmclab.com,2022-2025,"35898309, 37676599",NAME_EXACT,0.95,4580.0,CARs-DB,,0.0,LIKELY_IN_BASELINE,
1480,webTWAS,http://www.webtwas.net,2022-2025,"34669946, 39526380",NAME_EXACT,0.95,8053.0,webTWAS,,0.0,LIKELY_IN_BASELINE,
1482,GPCRdb,https://gpcrdb.org,2022-2025,"36395823, 39558158",NAME_EXACT,0.95,5300.0,GPCRdb,,0.0,LIKELY_IN_BASELINE,
1484,MODOMICS,https://iimcb.genesilico.pl/modomics/,2022-2025,"34893873, 38015436",NAME_EXACT,0.95,8207.0,MODOMICS,Modification Pathways Database,0.0,LIKELY_IN_BASELINE,
1485,SubtiWiki,http://subtiwiki.uni-goettingen.de/,2022-2025,"34664671, 39441067",NAME_EXACT,0.95,6812.0,SubtiWiki,,0.0,LIKELY_IN_BASELINE,
1487,RSDB,https://rsdb.cmdm.tw,2022-2025,36028515,PMID,1.0,6597.0,RSDB,rare skin disease database,0.0,IN_BASELINE,
1494,ODiseA,https://netbio.bgu.ac.il/odisea,2022-2025,35504357,PMID,1.0,6143.0,ODiseA,Organ-Disease Annotations,0.0,IN_BASELINE,
1495,AlliumDB,https://allium.qau.edu.cn,2022-2025,38371639,PMID,1.0,3965.0,AlliumDB,,0.0,IN_BASELINE,
1497,TRSRD,http://trsrd.wpengxs.cn,2022-2025,37159240,PMID,1.0,6852.0,TRSRD,,0.0,IN_BASELINE,
1502,BitterDB,http://bitterdb.agri.huji.ac.il,2022-2025,39535052,NAME_EXACT,0.95,4295.0,BitterDB,,0.0,LIKELY_IN_BASELINE,
1504,MTSviewer,https://neurobioinfo.github.io/MTSvieweR/,2022-2025,37093842,PMID,1.0,6167.0,MTSviewer,,0.0,IN_BASELINE,
1507,JASPAR,https://jaspar.elixir.no/,2022-2025,37962376,NAME_EXACT,0.95,5502.0,JASPAR,,0.0,LIKELY_IN_BASELINE,
1510,MutaXome,http://www.vidyalab.rf.gd/,2022-2025,35586731,PMID,1.0,8065.0,MutaXome,,0.0,IN_BASELINE,
1517,aSynPEP-DB,https://asynpepdb.ppmclab.com/,2022-2025,38011719,PMID,1.0,3963.0,aSynPEP-DB,,0.0,IN_BASELINE,
1518,CEBS,https://cebs.niehs.nih.gov/cebs/,2022-2025,34751388,PMID,1.0,8188.0,CEBS,Chemical Effects in Biological Systems database,0.0,IN_BASELINE,
1519,ViroidDB,https://viroids.org,2022-2025,34751403,PMID,1.0,7057.0,ViroidDB,,0.0,IN_BASELINE,
1520,COTTONOMICS,http://cotton.zju.edu.cn/,2022-2025,36094905,PMID,1.0,4819.0,COTTONOMICS,,0.0,IN_BASELINE,
1521,ARTS-DB,https://arts-db.ziemertlab.com/,2022-2025,34718689,PMID,1.0,3907.0,Antibiotic Resistant Target Seeker,Antibiotic Resistant Target Seeker,0.0,IN_BASELINE,
1522,-pI 2.0,http://isoelectricpointdb2.org,2022-2025,34718696,PMID,1.0,5501.0,Proteome-pI 2.0,,0.0,IN_BASELINE,
1524,Natural Products Atlas,https://www.npatlas.org,2022-2025,34718710,PMID,1.0,7843.0,Natural Products Atlas,,0.0,IN_BASELINE,
1525,DisPhaseDB,http://disphasedb.leloir.org.ar,2022-2025,35685370,PMID,1.0,4811.0,DisPhaseDB,,0.0,IN_BASELINE,
1526,OncoDB,http://oncodb.org,2022-2025,34718715,PMID,1.0,6122.0,OncoDB,,0.0,IN_BASELINE,
1527,MetazExp,https://bioinfo.njau.edu.cn/metazExp,2022-2025,34718719,PMID,1.0,4349.0,MetazExp,,0.0,IN_BASELINE,
1528,BrainBase,https://ngdc.cncb.ac.cn/brainbase,2022-2025,34718720,PMID,1.0,6123.0,BrainBase,,0.0,IN_BASELINE,
1529,RNAInter,http://www.rnainter.org,2022-2025,34718726,PMID,1.0,8179.0,RNAInter,RNA Interactome Database,0.0,IN_BASELINE,
1531,RPS,http://rps.renlab.org,2022-2025,34718734,PMID,1.0,6580.0,RPS,,0.0,IN_BASELINE,
1532,RNAPhaSep,http://www.rnaphasep.cn,2022-2025,34718740,PMID,1.0,8054.0,RNAPhaSep,,0.0,IN_BASELINE,
1533,qPTMplants,http://qptmplants.omicsbio.info,2022-2025,34718741,PMID,1.0,6370.0,qPTMplants,,0.0,IN_BASELINE,
1534,CompoDynamics,https://ngdc.cncb.ac.cn/compodynamics/,2022-2025,34718745,PMID,1.0,6124.0,CompoDynamics,,0.0,IN_BASELINE,
1535,EWAS,https://ngdc.cncb.ac.cn/ewas,2022-2025,34718752,PMID,1.0,8216.0,EWAS,,0.0,IN_BASELINE,
1536,SLOAD,http://www.tmliang.cn/SLOAD,2022-2025,36029479,PMID,1.0,8071.0,SLOAD,,0.0,IN_BASELINE,
1543,PlantPAN,http://PlantPAN.itps.ncku.edu.tw/,2022-2025,37897338,NAME_EXACT,0.95,6320.0,PlantPAN,Plant Promoter Analysis Navigator,0.0,LIKELY_IN_BASELINE,
1558,QTLdb,https://www.animalgenome.org/QTLdb,2022-2025,34850103,PMID,1.0,8197.0,CorrDB,,0.0,IN_BASELINE,
1559,ConsensusPathDB,http://consensuspathdb.org,2022-2025,34850110,PMID,1.0,4563.0,ConsensusPathDB,,0.0,IN_BASELINE,
1561,PLSDB,https://www.ccb.uni-saarland.de/plsdb,2022-2025,34850116,PMID,1.0,8198.0,PLSDB,,0.0,IN_BASELINE,
1562,DASES,http://www.hxdsjzx.cn/DASES,2022-2025,38028612,PMID,1.0,7633.0,DASES,,0.0,IN_BASELINE,
1563,MirGeneDB,http://www.mirgenedb.org/,2022-2025,34850127,PMID,1.0,8201.0,MirGeneDB,,0.0,IN_BASELINE,
1564,PRODORIC,https://www.prodoric.de,2022-2025,34850133,PMID,1.0,7846.0,PRODORIC,,0.0,IN_BASELINE,
1569,UbiBrowser,http://ubibrowser.ncpsb.org.cn,2022-2025,34669962,PMID,1.0,6817.0,UbiBrowser,,0.0,IN_BASELINE,
1571,CycPeptMPDB,http://cycpeptmpdb.com,2022-2025,36930969,PMID,1.0,4850.0,CycPeptMPDB,,0.0,IN_BASELINE,
1573,CNSA,https://db.cngb.org/cnsa/,2022-2025,40224325,NAME_EXACT,0.95,4759.0,CNSA,CNGB,0.0,LIKELY_IN_BASELINE,
1577,CrypticProteinDB,https://www.maherlab.com/crypticproteindb,2022-2025,37275273,PMID,1.0,7614.0,CrypticProteinDB,,0.0,IN_BASELINE,
1581,PSnpBind,https://psnpbind.org,2022-2025,35227289,PMID,1.0,6381.0,PSnpBind,,0.0,IN_BASELINE,
1592,FunCoup,https://apps.cytoscape.org/apps/funcoup,2022-2025,39700425,NAME_EXACT,0.95,4987.0,FunCoup,,0.0,LIKELY_IN_BASELINE,
1593,Ribocentre,https://www.ribocentre.org,2022-2025,36177882,PMID,1.0,8074.0,Ribocentre,,0.0,IN_BASELINE,
1598,JASPAR,http://jaspar.genereg.net/,2022-2025,34850907,PMID,1.0,5502.0,JASPAR,,0.0,IN_BASELINE,
1599,IEDB,https://nextgen-tools.iedb.org,2022-2025,38783079,NAME_EXACT,0.95,7417.0,IEDB,Immune Epitope Database and Analysis Resource,0.0,LIKELY_IN_BASELINE,
1601,EPEK,https://cb.imsc.res.in/epek,2022-2025,37030102,PMID,1.0,4600.0,EPEK,Ectopic Pregnancy Expression Knowledgebase,0.0,IN_BASELINE,
1602,ENCD,http://www.bio-server.cn/ENCD/,2022-2025,36653322,PMID,1.0,7070.0,ENCD,,0.0,IN_BASELINE,
1605,PlantcircBase,http://ibi.zju.edu.cn/plantcircbase/,2022-2025,35637632,PMID,1.0,5281.0,PlantcircBase,,0.0,IN_BASELINE,
1606,GROMACS,https://youtu.be/I4OKc6uVx1M.Communicated,2022-2025,37489036,NAME_EXACT,0.95,6878.0,GROMACS,,0.0,LIKELY_IN_BASELINE,
1610,TWAS Atlas,https://ngdc.cncb.ac.cn/twas/,2022-2025,36243959,PMID,1.0,6151.0,TWAS Atlas,,0.0,IN_BASELINE,
1611,RABC,http://www.onethird-lab.com/RABC/,2022-2025,36243962,PMID,1.0,7857.0,RABC,Rheumatoid Arthritis Bioinformatics Center,0.0,IN_BASELINE,
1612,PAT,http://bioinfo.qd.sdu.edu.cn/PAT/,2022-2025,36243963,PMID,1.0,4368.0,PAT,prokaryotic antimicrobial toxin database,0.0,IN_BASELINE,
1613,isomiRdb,https://www.ccb.uni-saarland.de/isomirdb,2022-2025,36243964,PMID,1.0,7307.0,isomiRdb,,0.0,IN_BASELINE,
1615,Aquila,https://aquila.cheunglab.org,2022-2025,36243967,PMID,1.0,3942.0,Aquila,,0.0,IN_BASELINE,
1616,HGNC,http://www.genenames.org,2022-2025,36243972,NAME_EXACT,0.95,7412.0,HGNC,HUGO Gene Nomenclature Committee,1.0,LIKELY_IN_BASELINE,
1617,PertOrg,http://www.inbirg.com/pertorg/,2022-2025,36243973,PMID,1.0,7597.0,PertOrg,,0.0,IN_BASELINE,
1623,SilkBase,https://silkbase.ab.a.u-tokyo.ac.jp,2022-2025,35670730,PMID,1.0,6592.0,SilkBase,,0.0,IN_BASELINE,
1624,PLAViMoP,https://plavimop.prd.fr/en/motions,2022-2025,35441360,PMID,1.0,6385.0,PLAViMoP,,0.0,IN_BASELINE,
1633,SmartWoodID,https://hdl.handle.net/20.500.12624/SmartWoodID_first_edition,2022-2025,37178209,PMID,1.0,5309.0,SmartWoodID,,0.0,IN_BASELINE,
1634,GroovDB,https://groov.bio,2022-2025,36178800,PMID,1.0,5290.0,GroovDB,,0.0,IN_BASELINE,
1635,BioLiP,https://zhanggroup.org/BioLiP,2022-2025,37522378,NAME_EXACT,0.95,8108.0,BioLiP,,0.0,LIKELY_IN_BASELINE,
1642,pQSAR,http://i.uestc.edu.cn/PQsarDB,2022-2025,36474016,PMID,1.0,5305.0,PepQSAR,,0.0,IN_BASELINE,
1643,ncFO,http://www.jianglab.cn/ncFO/,2022-2025,36162726,PMID,1.0,7596.0,ncFO,,0.0,IN_BASELINE,
1644,CohesinDB,https://cohesindb.iqb.u-tokyo.ac.jp,2022-2025,36162821,PMID,1.0,4586.0,CohesinDB,,0.0,IN_BASELINE,
1646,PlantMWpIDB,https://plantmwpidb.com/,2022-2025,35523906,PMID,1.0,6387.0,PlantMWpIDB,,0.0,IN_BASELINE,
1650,COVIDpro,https://www.guomics.com/covidPro/,2022-2025,37555633,PMID,1.0,7616.0,COVIDpro,,0.0,IN_BASELINE,
1655,StoneMod,https://www.stonemod.org,2022-2025,38309384,NAME_EXACT,0.95,8033.0,StoneMod,kidney stone modulator database,0.0,LIKELY_IN_BASELINE,
1659,MethMotif,https://methmotif.org,2022-2025,37850642,NAME_EXACT,0.95,4089.0,MethMotif,,0.0,LIKELY_IN_BASELINE,
1661,ProNAB,https://web.iitm.ac.in/bioinfo2/pronab/,2022-2025,34606614,PMID,1.0,7051.0,ProNAB,,0.0,IN_BASELINE,
1664,GRAND,https://grand.networkmedicine.org,2022-2025,34508353,PMID,1.0,5260.0,GRAND,,0.0,IN_BASELINE,
1665,scAPAdb,http://www.bmibig.cn/scAPAdb,2022-2025,34508354,PMID,1.0,7290.0,scAPAdb,,0.0,IN_BASELINE,
1666,tModBase,https://www.tmodbase.com/,2022-2025,36408909,PMID,1.0,8080.0,tModBase,,0.0,IN_BASELINE,
1668,RIKEN Plant Metabolome MetaDatabase,http://metabobank.riken.jp/pmm/db/plantMetabolomics,2022-2025,34918130,PMID,1.0,5744.0,RIKEN PMM,RIKEN Plant Metabolome MetaDatabase,0.0,IN_BASELINE,
1671,VirhostlncR,http://ciods.in/VirhostlncR/,2022-2025,37572440,PMID,1.0,4609.0,VirhostlncR,,0.0,IN_BASELINE,
1673,GExplore,https://genome.science.sfu.ca/gexplore,2022-2025,40996714,NAME_EXACT,0.95,5187.0,GExplore,,0.0,LIKELY_IN_BASELINE,
1676,DBLiPro,http://lipid.cloudna.cn/home,2022-2025,37589022,PMID,1.0,5539.0,DBLiPro,,0.0,IN_BASELINE,
1677,EGA,https://identifiers.org/ega,2022-2025,37244984,PMID,1.0,5310.0,DanMAC5,,0.0,IN_BASELINE,
1680,DoPI,https://www.dopi.org.uk/,2022-2025,35754095,PMID,1.0,7306.0,DoPI,The Database of Pollinator Interactions,0.0,IN_BASELINE,
1685,JustRNA,http://JustRNA.itps.ncku.edu.tw,2022-2025,37523674,PMID,1.0,5535.0,JustRNA,,0.0,IN_BASELINE,
1693,MTD,https://mtd.biodesign.ac.cn/,2022-2025,40276250,NAME_EXACT,0.95,5646.0,MTD,mammalian transcriptomic database,0.0,LIKELY_IN_BASELINE,
1694,PlantLTRdb,https://bioinformatics.um6p.ma/PlantLTRdb,2022-2025,36950350,PMID,1.0,4379.0,PlantLTRdb,,0.0,IN_BASELINE,
1695,PlantCHRs,http://www.functionalgenomics.cn/PlantCHRs/,2022-2025,37867975,PMID,1.0,7620.0,PlantCHRs,Plant Chromatin Remodeling Factors Database,0.0,IN_BASELINE,
1698,GeCoViz,https://gecoviz.cgmlab.org,2022-2025,35639770,PMID,1.0,5077.0,GeCoViz,,0.0,IN_BASELINE,
1701,AutophagyNet,http://autophagynet.org,2022-2025,37589496,PMID,1.0,3958.0,AutophagyNet,Regulatory Network,0.0,IN_BASELINE,
1702,HumanMine,https://www.humanmine.org,2022-2025,35820040,PMID,1.0,7593.0,HumanMine,,0.0,IN_BASELINE,
1707,DrugCVar,http://drugcvar.omicsbio.info,2022-2025,35426945,PMID,1.0,5074.0,DrugCVar,,0.0,IN_BASELINE,
1708,FungiExp,https://bioinfo.njau.edu.cn/fungiExp,2022-2025,36655761,PMID,1.0,4377.0,FungiExp,,0.0,IN_BASELINE,
1710,LncRNADisease,http://www.rnanut.net/lncrnadisease,2022-2025,37819033,NAME_EXACT,0.95,8004.0,LncRNADisease,non-coding RNA disease database,0.0,LIKELY_IN_BASELINE,
1714,GeniePool,https://geniepool.link,2022-2025,37311148,PMID,1.0,5098.0,GeniePool,,0.0,IN_BASELINE,
1715,EnteroBase,https://enterobase.warwick.ac.uk,2022-2025,39441072,NAME_EXACT,0.95,5028.0,EnteroBase,,0.0,LIKELY_IN_BASELINE,
1718,TIGER,http://tiger.canceromics.org/,2022-2025,36049666,PMID,1.0,6831.0,TIGER,Tumor Immunotherapy Gene Expression Resource,0.0,IN_BASELINE,
1719,Human Ageing Genomic Resources,https://genomics.senescence.info/,2022-2025,37933854,NAME_EXACT,0.95,5137.0,HAGR,Human Ageing Genomic Resources,0.0,LIKELY_IN_BASELINE,
1724,REDIportal,http://srv00.recas.ba.infn.it/atlas/,2022-2025,39588754,NAME_EXACT,0.95,6561.0,REDIportal,,0.0,LIKELY_IN_BASELINE,
1725,COCONUT,https://coconut.naturalproducts.net,2022-2025,39588778,NAME_EXACT,0.95,4547.0,COCONUT,COlleCtion of Open Natural prodUcTs,0.0,LIKELY_IN_BASELINE,
1728,PRIDE,https://www.ebi.ac.uk/pride/chatbot/,2022-2025,38556628,NAME_EXACT,0.95,8183.0,PRIDE,Proteomics Identifications Database,0.0,LIKELY_IN_BASELINE,
1736,GEN,https://ngdc.cncb.ac.cn/gen/,2022-2025,34591957,PMID,1.0,6117.0,GEN,Gene Expression Nebulas,0.0,IN_BASELINE,
1739,IID,http://ophid.utoronto.ca/iid,2022-2025,34755877,PMID,1.0,6128.0,IID,Integrated Interactions Database,0.0,IN_BASELINE,
1740,Factorbook,http://www.factorbook.org,2022-2025,34755879,NAME_EXACT,0.95,4883.0,factorbook,,0.0,LIKELY_IN_BASELINE,
1741,Rhea,https://www.rhea-db.org,2022-2025,34755880,NAME_EXACT,0.95,8000.0,Rhea,,1.0,LIKELY_IN_BASELINE,
1743,ChemBioPort,https://chembioport.thesgc.org,2022-2025,36164975,PMID,1.0,4587.0,ChemBioPort,,0.0,IN_BASELINE,
