inventory_row_id,best_name,extracted_url,source_batch,inventory_pmid,match_type,confidence,baseline_resource_id,baseline_short_name,baseline_full_name,is_gcbr,recommendation,user_decision
623,Dundee Resource for Sequence Analysis and Structure Prediction,http://www.compbio.dundee.ac.uk/drsasp.html,2010-2022,31710725,NO_MATCH,0.0,,,,,NEW_RESOURCE,
624,YAAM,http://yaam.ifc.unam.mx/,2010-2022,29688347,NO_MATCH,0.0,,,,,NEW_RESOURCE,
625,Pro,http://proconsortium.org,2010-2022,24270789,NO_MATCH,0.0,,,,,NEW_RESOURCE,
626,ALMANAC,https://dtp.cancer.gov/ncialmanac,2010-2022,28446463,NO_MATCH,0.0,,,,,NEW_RESOURCE,
627,MSiMass,http://www.maldi-msi.org/mass,2010-2022,24313301,NO_MATCH,0.0,,,,,NEW_RESOURCE,
628,Diurnal.plant.tools,http://diurnal.plant.tools,2010-2022,31501868,NO_MATCH,0.0,,,,,NEW_RESOURCE,
629,Assembly,http://www.ncbi.nlm.nih.gov/assembly/,2010-2022,26578580,NO_MATCH,0.0,,,,,NEW_RESOURCE,
630,chernobyl tissue bank,http://www.chernobyltissuebank.com,2010-2022,24704918,NO_MATCH,0.0,,,,,NEW_RESOURCE,
631,CoralTBase,http://www.comp.hkbu.edu.hk/~db/CoralTBase,2010-2022,31101011,NO_MATCH,0.0,,,,,NEW_RESOURCE,
632,aturalistic neuroimaging database,http://naturalistic-neuroimaging-database.org/,2010-2022,33051448,NO_MATCH,0.0,,,,,NEW_RESOURCE,
633,GLAD,http://www.flyrnai.org/glad,2010-2022,26157507,NO_MATCH,0.0,,,,,NEW_RESOURCE,
634,microphysiology systems database,https://mps.csb.pitt.edu,2010-2022,32211684,NO_MATCH,0.0,,,,,NEW_RESOURCE,
635,AntiTbPdb,http://webs.iiitd.edu.in/raghava/antitbpdb/,2010-2022,29688365,NO_MATCH,0.0,,,,,NEW_RESOURCE,
636,Warsaw set of emotional facial expression pictures,http://www.emotional-face.org,2010-2022,25601846,NO_MATCH,0.0,,,,,NEW_RESOURCE,
637,Ubibrowser,http://ubibrowser.ncpsb.org,2010-2022,28839186,NAME_EXACT,0.95,6817,UbiBrowser,,0,LIKELY_IN_BASELINE,
638,WilsonGen,http://clingen.igib.res.in/WilsonGen/,2010-2022,32493955,NO_MATCH,0.0,,,,,NEW_RESOURCE,
639,TMBB,http://beta-barrel.tulane.edu/,2010-2022,22843985,NAME_FUZZY,0.857,4749,TMB,,0,REVIEW,
640,ORGANISMS,http://species.jensenlab.org,2010-2022,23823062,NO_MATCH,0.0,,,,,NEW_RESOURCE,
641,NEA Thermochemical Database,http://www.oecd-nea.org/dbtdb/,2010-2022,28302339,NO_MATCH,0.0,,,,,NEW_RESOURCE,
642,TeSS,https://tess.elixir-europe.org,2010-2022,32044952,NO_MATCH,0.0,,,,,NEW_RESOURCE,
643,CompTox,https://comptox.epa.gov,2010-2022,29185060,NO_MATCH,0.0,,,,,NEW_RESOURCE,
644,AbDb,http://www.bioinf.org.uk/abs/abdb/,2010-2022,29718130,NAME_FUZZY,0.857,8323,BDB,,0,REVIEW,
645,Amsterdam Open MRI Collection,https://openneuro.org/datasets/ds003097,2010-2022,33741990,NO_MATCH,0.0,,,,,NEW_RESOURCE,
646,PainNetworks,http://www.PainNetworks.org,2010-2022,"24036287, 30335683",NO_MATCH,0.0,,,,,NEW_RESOURCE,
647,2DMatPedia,http://www.2dmatpedia.org/,2010-2022,31189922,NO_MATCH,0.0,,,,,NEW_RESOURCE,
648,HD-RNAS,http://www.saha.ac.in/biop/www/HD-RNAS.html,2010-2022,22529851,NO_MATCH,0.0,,,,,NEW_RESOURCE,
649,Gene,http://www.ncbi.nlm.nih.gov/gene,2010-2022,25355515,NAME_FUZZY,0.857,6117,GEN,Gene Expression Nebulas,0,REVIEW,
650,VarSome,http://varsome.com,2010-2022,30376034,NO_MATCH,0.0,,,,,NEW_RESOURCE,
651,National platform for Rare Diseases Data Registry of Japan,http://ecompliance.co.jp/english/Japanese%20ERES%20Guideline.html,2010-2022,31317070,NO_MATCH,0.0,,,,,NEW_RESOURCE,
652,FADB-China,http://www.rxnfinder.org/FADB-China/,2010-2022,32442849,NO_MATCH,0.0,,,,,NEW_RESOURCE,
653,duplicated genes database,http://dgd.genouest.org,2010-2022,23209799,NO_MATCH,0.0,,,,,NEW_RESOURCE,
654,ATCC,https://genomes.atcc.org,2010-2022,34817215,NO_MATCH,0.0,,,,,NEW_RESOURCE,
655,L1000,https://clue.io,2010-2022,29195078,NO_MATCH,0.0,,,,,NEW_RESOURCE,
656,VIS,http://dataset.inbo.be/vis-inland-occurrences,2010-2022,25685001,NO_MATCH,0.0,,,,,NEW_RESOURCE,
657,PXD000702,http://proteomecentral.proteomexchange.org/dataset/PXD000702,2010-2022,26224020,NO_MATCH,0.0,,,,,NEW_RESOURCE,
658,of Cross-Linguistic Colexifications,https://clics.clld.org/,2010-2022,31932593,NO_MATCH,0.0,,,,,NEW_RESOURCE,
659,open targets,https://www.targetvalidation.org/downloads/data,2010-2022,"28587637, 33196847",NO_MATCH,0.0,,,,,NEW_RESOURCE,
660,viral genomes resource,http://www.ncbi.nlm.nih.gov/genome/viruses/,2010-2022,25428358,NO_MATCH,0.0,,,,,NEW_RESOURCE,
661,Aging Brain Cohort,https://aging.sc.gov/programs-initiatives/alzheimers-resource-coordination-center-arcc,2010-2022,40568240,NO_MATCH,0.0,,,,,NEW_RESOURCE,
662,RNANet,https://evryrna.ibisc.univ-evry.fr/evryrna/rnanet,2010-2022,33135044,NO_MATCH,0.0,,,,,NEW_RESOURCE,
663,StraPep,http://isyslab.info/StraPep,2010-2022,29688386,NO_MATCH,0.0,,,,,NEW_RESOURCE,
664,3dgb,http://3dgb.cs.mcgill.ca/,2010-2022,25990738,NO_MATCH,0.0,,,,,NEW_RESOURCE,
665,CommonMind,http://CommonMind.org,2010-2022,31551426,NO_MATCH,0.0,,,,,NEW_RESOURCE,
666,Preselector.uni-jena.de,https://preselector.uni-jena.de/,2010-2022,34037777,NO_MATCH,0.0,,,,,NEW_RESOURCE,
667,mouseTube,http://mousetube.pasteur.fr,2010-2022,27830061,NO_MATCH,0.0,,,,,NEW_RESOURCE,
668,Atlases,http://fsl.fmrib.ox.ac.uk/fsl/fslwiki/Atlases,2010-2022,25977801,NO_MATCH,0.0,,,,,NEW_RESOURCE,
669,ADDRESS,https://zhanglab.ccmb.med.umich.edu/ADDRESS,2010-2022,33539887,NO_MATCH,0.0,,,,,NEW_RESOURCE,
670,MGIS,https://www.crop-diversity.org/mgis/,2010-2022,29220435,NAME_FUZZY,0.857,8109,MGI,Mouse Genome Informatics,0,REVIEW,
671,World Checklist of Vascular Plants,http://www.plantsoftheworldonline.org,2010-2022,34389730,NO_MATCH,0.0,,,,,NEW_RESOURCE,
672,EuroGEMS.org,https://www.EuroGEMS.org,2010-2022,32906220,NO_MATCH,0.0,,,,,NEW_RESOURCE,
673,RiTE,http://www.genome.arizona.edu/rite,2010-2022,26194356,NO_MATCH,0.0,,,,,NEW_RESOURCE,
674,LocusZoom.js,https://my.locuszoom.org/,2010-2022,33734315,NO_MATCH,0.0,,,,,NEW_RESOURCE,
675,Targetvalidation,https://www.targetvalidation.org/,2010-2022,27011785,NO_MATCH,0.0,,,,,NEW_RESOURCE,
676,TFome,http://grassius.org/,2010-2022,25053252,NO_MATCH,0.0,,,,,NEW_RESOURCE,
677,IMGT,http://www.ebi.ac.uk/imgt/hla/,2010-2022,23080122,NO_MATCH,0.0,,,,,NEW_RESOURCE,
678,Disease Map,http://hipathia.babelomics.org/covid19/,2010-2022,34664389,NO_MATCH,0.0,,,,,NEW_RESOURCE,
679,yeast metabolic network,http://yeast.sf.net/,2010-2022,23935056,NAME_FUZZY,0.87,6362,Plant Metabolic Network,Plant Metabolic Network,0,REVIEW,
680,JWS,https://jjj.bio.vu.nl/models/experiments/,2010-2022,28130238,NO_MATCH,0.0,,,,,NEW_RESOURCE,
681,IM,http://www.bioinformatics.org.cn/,2010-2022,23721660,NO_MATCH,0.0,,,,,NEW_RESOURCE,
682,Complex Portal,http://www.ebi.ac.uk/complexportal,2010-2022,30357405,PMID,1.0,8387,ComplexPortal,,0,IN_BASELINE,
683,Tubulin Mutation Database,http://tubulinmutations.bio.uci.edu,2010-2022,30907069,NO_MATCH,0.0,,,,,NEW_RESOURCE,
684,Integrative Human Microbiome Project,http://hmp2.org,2010-2022,25211071,NO_MATCH,0.0,,,,,NEW_RESOURCE,
685,international laser ranging service,https://ilrs.gsfc.nasa.gov,2010-2022,32020991,NO_MATCH,0.0,,,,,NEW_RESOURCE,
686,PlasmiR,http://microrna.gr/plasmir/,2010-2022,34359584,NAME_FUZZY,0.923,5143,PASmiR,,0,REVIEW,
687,The UCSC Interaction Browser,http://sysbio.soe.ucsc.edu/nets,2010-2022,23748957,NO_MATCH,0.0,,,,,NEW_RESOURCE,
688,RNABP,http://bioinf.iiit.ac.in/RNABPCOGEST,2010-2022,25776022,NO_MATCH,0.0,,,,,NEW_RESOURCE,
689,MPI bioinformatics Toolkit,http://toolkit.tuebingen.mpg.de,2010-2022,27131380,NO_MATCH,0.0,,,,,NEW_RESOURCE,
690,JAX Clinical Knowledgebase,https://ckb.jax.org/,2010-2022,30675517,NO_MATCH,0.0,,,,,NEW_RESOURCE,
691,HuskinDB,https://huskindb.drug-design.de,2010-2022,33262341,NO_MATCH,0.0,,,,,NEW_RESOURCE,
692,Erythrogene,http://www.erythrogene.com,2010-2022,29296939,NO_MATCH,0.0,,,,,NEW_RESOURCE,
693,Genomevolution,https://genomevolution.org,2010-2022,28334338,NO_MATCH,0.0,,,,,NEW_RESOURCE,
694,Actinidia,http://bar.utoronto.ca/efp_actinidia/cgi-bin/efpWeb.cgi,2010-2022,33639842,NO_MATCH,0.0,,,,,NEW_RESOURCE,
695,Cancer Omics Atlas,http://tcoa.cpu.edu.cn,2010-2022,30089500,NO_MATCH,0.0,,,,,NEW_RESOURCE,
696,itSATdb,https://www.citrusgenomedb.org/,2010-2022,33321957,NO_MATCH,0.0,,,,,NEW_RESOURCE,
697,Integrating Culture,https://gear-base.com,2010-2022,31100356,NO_MATCH,0.0,,,,,NEW_RESOURCE,
698,The ChIP,http://ccg.vital-it.ch/chipseq/,2010-2022,27863463,NO_MATCH,0.0,,,,,NEW_RESOURCE,
699,se-atlas,http://www.se-atlas.de,2010-2022,34283250,NO_MATCH,0.0,,,,,NEW_RESOURCE,
700,RNA (plantcircrna),https://plantcircrna.ibch.poznan.pl/,2010-2022,34788390,NO_MATCH,0.0,,,,,NEW_RESOURCE,
701,pCRM1exportome,http://prodata.swmed.edu/pCRM1exportome,2010-2022,31504173,NO_MATCH,0.0,,,,,NEW_RESOURCE,
702,Brain,https://www.healthybrainstudy.nl/en/data-and-methods/access,2010-2022,34965252,NAME_FUZZY,0.909,7201,BRAINS,Brain Images of Normal Subjects,0,REVIEW,
703,Humanvariomeproject,http://www.humanvariomeproject.org,2010-2022,21089065,NO_MATCH,0.0,,,,,NEW_RESOURCE,
704,Mouse Brain,http://connectivity.brain-map.org/,2010-2022,25536338,NO_MATCH,0.0,,,,,NEW_RESOURCE,
705,Genomic Data Commons,https://gdc.cancer.gov/,2010-2022,33619257,NO_MATCH,0.0,,,,,NEW_RESOURCE,
706,Construction,http://matsui-lab.riken.jp/rubber/,2010-2022,29363422,NO_MATCH,0.0,,,,,NEW_RESOURCE,
707,Afromoths,http://www.afromoths.net,2010-2022,34187007,NO_MATCH,0.0,,,,,NEW_RESOURCE,
708,Medicago,http://www.jcvi.org/medicago,2010-2022,24767513,NO_MATCH,0.0,,,,,NEW_RESOURCE,
709,Archive of Sleep Studies,http://www.ceams-carsm.ca/en/MASS,2010-2022,24909981,NO_MATCH,0.0,,,,,NEW_RESOURCE,
710,BIGD,http://bigd.big.ac.cn,2010-2022,29036542,NAME_FUZZY,0.857,8325,BGD,Bat Genome Database,0,REVIEW,
711,RANScendence,http://bioputer.mimuw.edu.pl/transcendence,2010-2022,29072141,NO_MATCH,0.0,,,,,NEW_RESOURCE,
712,The JAX Synteny Browser,http://syntenybrowser.jax.org/,2010-2022,31776723,NO_MATCH,0.0,,,,,NEW_RESOURCE,
713,functional interactome of,http://worm.biomedtzc.cn,2010-2022,33076954,NO_MATCH,0.0,,,,,NEW_RESOURCE,
714,SARS,http://hgdownload.soe.ucsc.edu/goldenPath/wuhCor1/UShER_SARS-CoV-2/,2010-2022,34469548,NO_MATCH,0.0,,,,,NEW_RESOURCE,
715,echinoderm,https://www.echinobase.org/gene/static/geneNomenclature.jsp,2010-2022,34386815,NO_MATCH,0.0,,,,,NEW_RESOURCE,
716,Oryza,http://nksingh.nationalprof.in,2010-2022,29982559,NO_MATCH,0.0,,,,,NEW_RESOURCE,
717,endogenous RNA,http://www.oncomir.umn.edu/cefinder/,2010-2022,23055620,NO_MATCH,0.0,,,,,NEW_RESOURCE,
718,eczema,http://www.greatdatabase.org.uk,2010-2022,21592376,NO_MATCH,0.0,,,,,NEW_RESOURCE,
719,Transgenic,https://hdsheep.cer.auckland.ac.nz/,2010-2022,34420978,NO_MATCH,0.0,,,,,NEW_RESOURCE,
720,coffee genome hub,http://coffee-genome.org/,2010-2022,25392413,NO_MATCH,0.0,,,,,NEW_RESOURCE,
721,surface protein,http://wlab.ethz.ch/cspa,2010-2022,25894527,NO_MATCH,0.0,,,,,NEW_RESOURCE,
722,BLUEPRINT Data Analysis Portal,http://blueprint-data.bsc.es,2010-2022,27863955,NO_MATCH,0.0,,,,,NEW_RESOURCE,
723,Get the Diagnosis,http://www.getthediagnosis.org,2010-2022,27489373,NO_MATCH,0.0,,,,,NEW_RESOURCE,
724,Dashboard,https://www.hopkinslymetracker.org/,2010-2022,34851988,NAME_FUZZY,0.9,6480,dasHPPboard,,0,REVIEW,
725,Project,https://www.pharmacologyeducation.org/,2010-2022,30588614,NO_MATCH,0.0,,,,,NEW_RESOURCE,
726,SWO,http://softwareontology.wordpress.com,2010-2022,25068035,NO_MATCH,0.0,,,,,NEW_RESOURCE,
727,peptide,https://www.viprbrc.org,2010-2022,31609421,NO_MATCH,0.0,,,,,NEW_RESOURCE,
728,variome,http://depts.washington.edu/sokurel/variome,2010-2022,23493258,NAME_FUZZY,0.875,5150,RAvariome,,0,REVIEW,
729,Network,http://networks.systemsbiology.net,2010-2022,24271392,NAME_FUZZY,0.857,5802,NetwoRx,,0,REVIEW,
730,Taming-the-beast,https://taming-the-beast.github.io/,2010-2022,28673048,NO_MATCH,0.0,,,,,NEW_RESOURCE,
731,Human Brain Atlas,http://www.brain-map.org,2010-2022,23041053,NO_MATCH,0.0,,,,,NEW_RESOURCE,
732,Laminin,http://www.lm.lncc.br,2010-2022,24106090,NO_MATCH,0.0,,,,,NEW_RESOURCE,
733,marmoset,https://gene-atlas.bminds.brain.riken.jp/,2010-2022,29111135,NO_MATCH,0.0,,,,,NEW_RESOURCE,
734,interaction database,http://www.ncbi.nlm.nih.gov/genome/viruses/retroviruses/hiv-1/interactions,2010-2022,25378338,NAME_EXACT,0.95,4608,CCIDB,interaction database,0,LIKELY_IN_BASELINE,
735,an open,http://www.gntd.org,2010-2022,22180793,NO_MATCH,0.0,,,,,NEW_RESOURCE,
736,An open,http://purl.org/ao/,2010-2022,21624159,NO_MATCH,0.0,,,,,NEW_RESOURCE,
737,Swine Pathogen Database,https://swinepathogendb.org,2010-2022,35165687,NAME_EXACT,0.95,6555,SPDB,Swine Pathogen Database,0,LIKELY_IN_BASELINE,
738,ModelSEED,https://modelseed.org/biochem,2010-2022,33179751,NAME_EXACT,0.95,5719,ModelSEED,,0,LIKELY_IN_BASELINE,
739,Eimeria transcript DB,http://www.coccidia.icb.usp.br/eimeriatdb/,2010-2022,23411718,PMID,1.0,7131,EimeriaTDB,Eimeria transcript DB,0,IN_BASELINE,
740,GXB (breastcancer),http://breastcancer.gxbsidra.org/dm3/geneBrowser/list,2010-2022,29527288,PMID,1.0,6986,GXB,,0,IN_BASELINE,
741,GXB (ige),http://ige.gxbsidra.org/dm3/geneBrowser/list,2010-2022,31290545,PMID,1.0,6986,GXB,,0,IN_BASELINE,
742,GXB (ivf),http://ivf.gxbsidra.org/dm3/landing.gsp,2010-2022,28413616,NO_MATCH,0.0,,,,,NEW_RESOURCE,
743,Itsonedb,http://itsonedb.ba.itb.cnr.it/,2010-2022,22786784,PMID,1.0,5413,ITSoneDB,,0,IN_BASELINE,
744,GXB (monocyte),http://monocyte.gxbsidra.org/dm3/landing.gsp,2010-2022,"27158451, 27158452",NO_MATCH,0.0,,,,,NEW_RESOURCE,
745,GXB (pid),http://pid.gxbsidra.org/dm3/geneBrowser/list,2010-2022,31559014,PMID,1.0,6986,GXB,,0,IN_BASELINE,
746,EQTL,https://www.ebi.ac.uk/eqtl,2010-2022,34493866,PMID,1.0,7289,eQTL,,0,IN_BASELINE,
747,RiceLncPedia,http://3dgenome.hzau.edu.cn/RiceLncPedia,2010-2022,34038032,NO_MATCH,0.0,,,,,NEW_RESOURCE,
748,DFVF,http://sysbio.unl.edu/DFVF/,2010-2022,23092926,NO_MATCH,0.0,,,,,NEW_RESOURCE,
749,LinkedImm,http://linkedimm.org,2010-2022,34433410,NO_MATCH,0.0,,,,,NEW_RESOURCE,
750,mHealthApps,http://mhealtheconomics.com/mhealth-developer-economics-report/,2010-2022,25786060,NO_MATCH,0.0,,,,,NEW_RESOURCE,
751,TCLP,http://celllines.tron-mainz.de,2010-2022,26589293,NO_MATCH,0.0,,,,,NEW_RESOURCE,
752,ExCAPE-DB,https://solr.ideaconsult.net/search/excape/,2010-2022,28316655,NO_MATCH,0.0,,,,,NEW_RESOURCE,
753,Pfr2,http://pfr2.sb-roscoff.fr,2010-2022,25828689,NO_MATCH,0.0,,,,,NEW_RESOURCE,
754,Cancer PRSweb,https://prsweb.sph.umich.edu,2010-2022,32991828,NO_MATCH,0.0,,,,,NEW_RESOURCE,
755,MCIC collection,http://www.mrn.org/,2010-2022,23760817,NO_MATCH,0.0,,,,,NEW_RESOURCE,
756,PHI-Nets,http://www.phi-base.org,2010-2022,31866958,NO_MATCH,0.0,,,,,NEW_RESOURCE,
757,TrypTag.org,http://tryptag.org,2010-2022,27863903,NO_MATCH,0.0,,,,,NEW_RESOURCE,
758,Fault2SHA,http://fault2sha.net/,2010-2022,33753737,NO_MATCH,0.0,,,,,NEW_RESOURCE,
759,PsORF,http://psorf.whu.edu.cn/,2010-2022,32333496,NO_MATCH,0.0,,,,,NEW_RESOURCE,
760,LipidBlast,http://fiehnlab.ucdavis.edu/projects/LipidBlast/,2010-2022,23817071,NO_MATCH,0.0,,,,,NEW_RESOURCE,
761,Dark Proteome Database,http://darkproteome.ws,2010-2022,28736578,NO_MATCH,0.0,,,,,NEW_RESOURCE,
762,3DCONS-DB,http://3dcons.cnb.csic.es,2010-2022,29244774,NO_MATCH,0.0,,,,,NEW_RESOURCE,
763,Methanogenic archaea database,http://metanogen.biotech.uni.wroc.pl/,2010-2022,25604335,NO_MATCH,0.0,,,,,NEW_RESOURCE,
764,BIOFRAG,http://reptile-database.org/,2010-2022,24967073,NO_MATCH,0.0,,,,,NEW_RESOURCE,
765,EMT-Regulome,http://www.medsysbio.org/EMTRegulome,2010-2022,28617437,NO_MATCH,0.0,,,,,NEW_RESOURCE,
766,Disease associated cytokine SNPs database,http://www.iupui.edu/~cytosnp,2010-2022,22079417,PMID,1.0,7372,DACS-DB,disease associated cytokine SNP database,0,IN_BASELINE,
767,EUCANEXT,http://www.lge.ibi.unicamp.br/eucalyptusdb,2010-2022,29220468,NO_MATCH,0.0,,,,,NEW_RESOURCE,
768,Vascular Model Repository,http://www.vascularmodel.org,2010-2022,24895523,NO_MATCH,0.0,,,,,NEW_RESOURCE,
769,Rhesus Macaque Neurodevelopment Database,http://www.nitrc.org/projects/dtiprep,2010-2022,28210206,NO_MATCH,0.0,,,,,NEW_RESOURCE,
770,Society of Human and Animal Mycology,http://www.isham.org/,2010-2022,25802363,NO_MATCH,0.0,,,,,NEW_RESOURCE,
771,Southern Ocean Echinoids database,https://data.aad.gov.au/metadata/records/Environmental_data_Southern_Ocean,2010-2022,29134013,NO_MATCH,0.0,,,,,NEW_RESOURCE,
772,SPARC DRC,https://sparc.science/datasets/95,2010-2022,34248680,NO_MATCH,0.0,,,,,NEW_RESOURCE,
773,StreptomycesInforSys,http://www.sis.biowaves.org,2010-2022,23275736,NO_MATCH,0.0,,,,,NEW_RESOURCE,
774,World Spider Trait,https://spidertraits.sci.muni.cz/,2010-2022,34651181,NO_MATCH,0.0,,,,,NEW_RESOURCE,
775,Cell-culture Database,http://cell-lines.toku-e.com/,2010-2022,22493527,NO_MATCH,0.0,,,,,NEW_RESOURCE,
776,Pubchem,http://bloodexposome.org,2010-2022,31557052,NAME_EXACT,0.95,8227,PubChem,,0,LIKELY_IN_BASELINE,
777,CR10,http://cr10.odz.ujf.cas.cz,2010-2022,31711193,NO_MATCH,0.0,,,,,NEW_RESOURCE,
778,Worldwide Protein Data Bank,https://www.wwpdb.org/,2010-2022,29688351,NAME_EXACT,0.95,6737,wwPDB,Worldwide Protein Data Bank,0,LIKELY_IN_BASELINE,
779,interaction database,http://www.deathdomain.org,2010-2022,22135292,NAME_EXACT,0.95,4608,CCIDB,interaction database,0,LIKELY_IN_BASELINE,
780,VCGDB,http://bigd.big.ac.cn/vcg/,2010-2022,30465539,PMID,1.0,4092,VCGDB,Virtual Chinese Genome Database,0,IN_BASELINE,
781,Mycocosm,http://genome.jgi.doe.gov,2010-2022,22110030,NAME_EXACT,0.95,8248,MycoCosm,,0,LIKELY_IN_BASELINE,
782,Clinical Genome Resource,http://www.clinicalgenome.org/share,2010-2022,29899502,NAME_EXACT,0.95,8375,ClinGen,Clinical Genome Resource,1,LIKELY_IN_BASELINE,
783,Mendelian Inheritance In,http://www.ncbi.nlm.nih.gov,2010-2022,22140104,NAME_EXACT,0.95,5808,PhenoDB,Mendelian Inheritance in,0,LIKELY_IN_BASELINE,
784,GETC,http://genestudy.org/,2010-2022,33247935,NO_MATCH,0.0,,,,,NEW_RESOURCE,
785,Human1,https://www.metabolicatlas.org/,2010-2022,32209698,NO_MATCH,0.0,,,,,NEW_RESOURCE,
786,HPO,http://snpminertrials.com,2010-2022,32459809,NAME_EXACT,0.95,7426,HPO,The Human Phenotype Ontology project,0,LIKELY_IN_BASELINE,
787,Icpagdb,http://cpag.oit.duke.edu,2010-2022,34001247,NO_MATCH,0.0,,,,,NEW_RESOURCE,
788,Cancercellnet,http://www.cahanlab.org/resources/cancerCellNet_web,2010-2022,33926541,NO_MATCH,0.0,,,,,NEW_RESOURCE,
789,Deepfri,https://beta.deepfri.flatironinstitute.org/,2010-2022,34039967,NO_MATCH,0.0,,,,,NEW_RESOURCE,
790,Cocomac,http://cocomac.g-node.org,2010-2022,22521477,NO_MATCH,0.0,,,,,NEW_RESOURCE,
791,SEEK,http://seek.princeton.edu/,2010-2022,25581801,NO_MATCH,0.0,,,,,NEW_RESOURCE,
792,Orfeome,http://candidaorfeome.eu,2010-2022,29982705,NO_MATCH,0.0,,,,,NEW_RESOURCE,
793,K-scd,http://www.cv.jinkan.kyoto-u.ac.jp/site/uploads/K-SCD.xlsm,2010-2022,26743197,NO_MATCH,0.0,,,,,NEW_RESOURCE,
794,RENIS,http://renis.registry.cz,2010-2022,22752571,NO_MATCH,0.0,,,,,NEW_RESOURCE,
795,Meta-inventory,https://bit.ly/github-clinical-abbreviations,2010-2022,34078918,NO_MATCH,0.0,,,,,NEW_RESOURCE,
796,CCTOP,http://htp.enzim.hu,2010-2022,26018427,NO_MATCH,0.0,,,,,NEW_RESOURCE,
797,Gotrack,https://gotrack.msl.ubc.ca,2010-2022,30107399,NO_MATCH,0.0,,,,,NEW_RESOURCE,
798,FUSION,http://fusion.yuhs.ac,2010-2022,31378711,NO_MATCH,0.0,,,,,NEW_RESOURCE,
799,Vactarbac,http://webs.iiitd.edu.in/raghava/vactarbac/,2010-2022,30356876,NO_MATCH,0.0,,,,,NEW_RESOURCE,
800,LMDB,http://www.lmdb.ca,2010-2022,28531195,NAME_FUZZY,0.889,5308,LMTdb,Little Millet Transcriptome Database,0,REVIEW,
801,Vertion,http://compbio.case.edu/omics/software/vertion,2010-2022,32294194,NO_MATCH,0.0,,,,,NEW_RESOURCE,
802,Harvestmen,https://ipt.sibbr.gov.br/goeldi/resource?r=museuparaenseemiliogoeldi-collection-aracnologiaopiliones,2010-2022,31942161,NO_MATCH,0.0,,,,,NEW_RESOURCE,
803,GEMSE,http://www.bioinformatics.deib.polimi.it/GeMSE/,2010-2022,29202689,NO_MATCH,0.0,,,,,NEW_RESOURCE,
804,PUFAS,http://caps.ncbs.res.in/pufas/,2010-2022,26982336,NO_MATCH,0.0,,,,,NEW_RESOURCE,
805,Natcatservice,http://www.globalfloodmonitor.org,2010-2022,31819066,NO_MATCH,0.0,,,,,NEW_RESOURCE,
806,GLYMAP,http://glymap.glycomics.ku.dk,2010-2022,25267602,NO_MATCH,0.0,,,,,NEW_RESOURCE,
807,Compleat,http://www.flyrnai.org/compleat,2010-2022,23443684,NO_MATCH,0.0,,,,,NEW_RESOURCE,
808,CGCN,http://www.animalgenome.org/cgi-bin/host/reecylab/d,2010-2022,27806696,NO_MATCH,0.0,,,,,NEW_RESOURCE,
809,Scanfold,https://structurome.bb.iastate.edu/sars-cov-2,2010-2022,34046592,NO_MATCH,0.0,,,,,NEW_RESOURCE,
810,PCA,http://www.plantcellatlas.org/,2010-2022,33083684,NAME_FUZZY,0.857,5938,PCAT,PDX for Childhood Cancer Therapeutics,0,REVIEW,
811,Kinomefeature,https://simtk.org/projects/kdb,2010-2022,29985971,NO_MATCH,0.0,,,,,NEW_RESOURCE,
812,OHDSI,http://ohdsi.org,2010-2022,24985530,NO_MATCH,0.0,,,,,NEW_RESOURCE,
813,Open,http://bluebox.ippt.gov.pl/~hpiotrzk,2010-2022,28859252,NAME_FUZZY,0.857,4558,PEN,Protein-gene Expression Nexus,0,REVIEW,
814,Triticeae-genetribe,https://chenym1.github.io/genetribe/,2010-2022,32979565,NO_MATCH,0.0,,,,,NEW_RESOURCE,
815,Covid Trial Monitor,https://bioinfo.ieo.it/shiny/app/CovidCT,2010-2022,32695791,NO_MATCH,0.0,,,,,NEW_RESOURCE,
816,Developing Mouse Brain Atlas,http://developingmouse.brain-map.org,2010-2022,24952961,NO_MATCH,0.0,,,,,NEW_RESOURCE,
817,IMAGEJ,http://biii.eu/,2010-2022,31432473,NO_MATCH,0.0,,,,,NEW_RESOURCE,
818,Mozatlas,http://www.tissue-atlas.org,2010-2022,21649883,NO_MATCH,0.0,,,,,NEW_RESOURCE,
819,INBO,http://waarnemingen.be,2010-2022,27199606,NO_MATCH,0.0,,,,,NEW_RESOURCE,
820,DNA G,https://ericlarg4.github.io/G4_database.html,2010-2022,33555347,NO_MATCH,0.0,,,,,NEW_RESOURCE,
821,Lepidodb,http://bipaa.genouest.org/sp/ostrinia_scapulalis/,2010-2022,29785409,NO_MATCH,0.0,,,,,NEW_RESOURCE,
822,Transcriptome Variation Analysis,http://travadb.org/,2010-2022,27549386,NO_MATCH,0.0,,,,,NEW_RESOURCE,
823,IAT,http://odin.ccg.unam.mx/ODIN/bc2015-miRNA/,2010-2022,28605770,NO_MATCH,0.0,,,,,NEW_RESOURCE,
824,Eurexpress Atlas,http://www.eurexpress.org,2010-2022,21267068,NO_MATCH,0.0,,,,,NEW_RESOURCE,
825,3d-pdf,http://diposit.ub.edu/dspace/handle/2445/112442,2010-2022,30051302,NO_MATCH,0.0,,,,,NEW_RESOURCE,
826,Rodent Brain Workbench,http://www.rbwb.org,2010-2022,21829640,NO_MATCH,0.0,,,,,NEW_RESOURCE,
