"row_num","best_name","paper_titles","best_name_updated","full_name_updated","confidence","notes"
"180","Https://link.springer.com/bookseries/8901","Immunomodulation by Tetracyclines in the Critically Ill: An Emerging Treatment Option?","Https://link.springer.com/bookseries/8901","Https://link.springer.com/bookseries/8901","LOW","Unclear - URL appears to be misidentified as name"
"181","Siz1","Comparative transcriptome database for Camellia sinensis reveals genes related to the cold sensitivity and albino mechanism of 'Anji Baicha'.","Siz1","Siz1","HIGH","No expansion in title"
"182","Www.blucab","Nomograms including the UBC Rapid test to detect primary bladder cancer based on a multicentre dataset.","Www.blucab","Www.blucab","LOW","Unclear - URL appears to be misidentified as name"
"183","GPSFUN","An Online Server for Geometry-Aware Protein Function Annotations Through Predicted Structure.","GPSFUN","GPSFUN","HIGH","No expansion in title"
"184","ATHEM","A fully sequenced collection of homozygous EMS mutants for forward and reverse genetic screens in Arabidopsis thaliana.","ATHEM","ATHEM","HIGH","No expansion in title"
"185","BIORE","Biomedical relation extraction with knowledge base-refined weak supervision.","BIORE","BIORE","HIGH","No expansion in title"
"186","Ccc-catalog","Advances and challenges in cell-cell communication inference: a comprehensive review of tools, resources, and future directions.","Ccc-catalog","Ccc-catalog","HIGH","No expansion in title"
"187","Galaxy Training Network","The Galaxy platform for accessible, reproducible, and collaborative data analyses: 2024 update.","Galaxy Training Network","Galaxy Training Network","HIGH","No expansion in title"
"188","Ncrna Hub","Non-coding RNA notations, regulations and interactive resources.","Ncrna Hub","Ncrna Hub","HIGH","No expansion in title"
"189","Plantae","Genome assembly catalog for species in the Japanese Red List: unlocking endangered biodiversity through genomic inventory.","Plantae","Plantae","HIGH","No expansion in title"
"190","MARCNV","Combination of expert guidelines-based and machine learning-based approaches leads to superior accuracy of automated prediction of clinical effect of copy number variations.","MARCNV","MARCNV","HIGH","No expansion in title"
"191","CBE","Gene editing and scalable functional genomic screening in Leishmania species using the CRISPR/Cas9 cytosine base editor toolbox LeishBASEedit.","LeishBASEedit","LeishBASEedit","HIGH","No expansion in title"
"192","DEPMAP","A unified platform enabling biomarker ranking and validation for 1562 drugs using transcriptomic data of 1250 cancer cell lines.","DEPMAP","DEPMAP","HIGH","No expansion in title"
"193","Swemacrocycledb","A membrane permeability database for nonpeptidic macrocycles.","Swemacrocycledb","Swemacrocycledb","HIGH","No expansion in title"
"194","StarAllele","Star allele search: a pharmacogenetic annotation database and user-friendly search tool of publicly available 1000 Genomes Project biospecimens.","StarAllele","StarAllele","HIGH","No expansion in title"
"195","ADRCSC","A single-cell atlas to map sex-specific gene-expression changes in blood upon neurodegeneration.","ADRCSC","ADRCSC","HIGH","No expansion in title"
"196","Gutsyatlas","An online atlas of human plasma metabolite signatures of gut microbiome composition.","Gutsyatlas","Gutsyatlas","HIGH","No expansion in title"
"197","Bordetella","A comprehensive resource for Bordetella genomic epidemiology and biodiversity studies.","Bordetella","Bordetella","HIGH","No expansion in title"
