"row_num","best_name","paper_titles","best_name_updated","full_name_updated","confidence","notes"
"183","PANEL","ScRAPdb: an integrated pan-omics database for the Saccharomyces cerevisiae reference assembly panel.","ScRAPdb","ScRAPdb","HIGH","No expansion in title"
"184","IMOSA2","MIMOSA2: a metabolic network-based tool for inferring mechanism-supported relationships in microbiome-metabolome data.","MIMOSA2","MIMOSA2","HIGH","No expansion in title"
"185","Cistrome Explorer","Cistrome Explorer: an interactive visual analysis tool for large-scale epigenomic data.","Cistrome Explorer","Cistrome Explorer","HIGH","No expansion in title"
"186","Desiccation","Drying without dying: A genome database for desiccation-tolerant plants and evolution of desiccation tolerance.","Desiccation","Desiccation","HIGH","No expansion in title"
"187","ultiBaC","MultiBaC: an R package to remove batch effects in multi-omic experiments.","MultiBaC","MultiBaC","HIGH","No expansion in title"
"188","Regeneration Roadmap","Regeneration Roadmap: database resources for regenerative biology.","Regeneration Roadmap","Regeneration Roadmap","HIGH","No expansion in title"
"189","SLKB","SLKB: synthetic lethality knowledge base.","SLKB","Synthetic Lethality Knowledge Base","HIGH","Expansion explicit - SLKB maps to words in title"
"190","enomeSpy","Deciphering cancer genomes with GenomeSpy: a grammar-based visualization toolkit.","GenomeSpy","GenomeSpy","HIGH","No expansion in title"
"191","xerGeneDB","ExerGeneDB: A physical exercise-regulated differential gene expression database.","ExerGeneDB","ExerGeneDB","HIGH","No expansion in title"
"192","atlas of E3","ELiAH: the atlas of E3 ligases in human tissues for targeted protein degradation with reduced off-target effect.","ELiAH","ELiAH","HIGH","No expansion in title"
"193","TraDIS","Transposon-directed insertion-site sequencing (TraDIS) analysis of Enterococcus faecium using nanopore sequencing and a WebAssembly analysis platform.","TraDIS","Transposon-directed insertion-site sequencing","HIGH","Expansion explicit in parentheses"
"194","tidyCoverage","Epigenomics coverage data extraction and aggregation in R with tidyCoverage.","tidyCoverage","tidyCoverage","HIGH","No expansion in title"
"195","Deconer","Deconer: An Evaluation Toolkit for Reference-based Deconvolution Methods Using Gene Expression Data.","Deconer","Deconer","HIGH","No expansion in title"
"196","haGAA","PhaGAA: an integrated web server platform for phage genome annotation and analysis.","PhaGAA","PhaGAA","HIGH","No expansion in title"
"197","A4d","Aggrescan4D: structure-informed analysis of pH-dependent protein aggregation.","Aggrescan4D","Aggrescan4D","HIGH","No expansion in title"
"198","AGScoT","MAGScoT: a fast, lightweight and accurate bin-refinement tool.","MAGScoT","MAGScoT","HIGH","No expansion in title"
"199","PGS","Imputation Server PGS: an automated approach to calculate polygenic risk scores on imputation servers.","Imputation Server PGS","Imputation Server PGS","HIGH","No expansion in title"
"200","NAenrich","RNAenrich: a web server for non-coding RNA enrichment.","RNAenrich","RNAenrich","HIGH","No expansion in title"
